Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
PENGGUNA PENGGUNA Binatang terkutuk',1,1,0,1,0,0,0,0,1,0,1,0,binatang kutuk,"['binatang', 'kutuk']"
"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Tertulis anti ASING, ASENG, ASONG dan KOFAR, KAFIR, KAMPRETTTT. Ternyata Manusia HYPOCKET... kalian semua PENGGUNA juga ternyata suka ASENG sampai-sampai impor bawang putih",1,1,0,1,0,0,0,0,1,0,1,0,bilang anti asing asing asong kafir kafir kampretttt nyata manusia munafik suka rupa asing impo bawang puti,"['bilang', 'anti', 'asing', 'asing', 'asong', 'kafir', 'kafir', 'kampretttt', 'nyata', 'manusia', 'munafik', 'suka', 'rupa', 'asing', 'impo', 'bawang', 'puti']"
PENGGUNA PENGGUNA kamu tolol.',1,1,1,0,0,0,0,0,1,1,0,0,dasar tolol,"['dasar', 'tolol']"
"USER Masih PSK yang lebih terhormat darimu setan perempuan yang tugasnya hanya menyebarkan HOAX, sungguh hina hidupmu.'",1,1,1,0,0,0,0,1,0,1,0,0,hormat lacur pakde iblis betina kerja sebar hoaks nista sih hidup,"['hormat', 'lacur', 'pakde', 'iblis', 'betina', 'kerja', 'sebar', 'hoaks', 'nista', 'sih', 'hidup']"
"USER USER USER Ditanya siapa pengganti presiden, si babi hutan langsung klojota\nTidak salah Rockygering bilang babi bodoh itu stabil.'",1,1,0,1,0,0,0,0,1,0,1,0,ganti presiden celeng langsung kelojot salah rocky gerung bilang celeng dungu stabil,"['ganti', 'presiden', 'celeng', 'langsung', 'kelojot', 'salah', 'rocky', 'gerung', 'bilang', 'celeng', 'dungu', 'stabil']"
PENGGUNA PENGGUNA Sial...',1,1,1,0,0,0,0,0,1,1,0,0,bangkai,['bangkai']
"USER Gilirannya yang disuguhkan dengan fakta yang ada, kecebong saat ini... namun meski kecebong ingin mati sengsara, Dilan mendukungnya. Otaknya telah terkontaminasi...dia tidak bisa berpikir jernih'",1,1,0,1,0,0,0,0,1,0,1,0,gilir sodor fakta cebong diam cebong sengsara dukung dil otak kontaminasi gerak cepat pikir waras,"['gilir', 'sodor', 'fakta', 'cebong', 'diam', 'cebong', 'sengsara', 'dukung', 'dil', 'otak', 'kontaminasi', 'gerak', 'cepat', 'pikir', 'waras']"
"USER jika benar dengan semua ini &amp; tanpa hukuman apa pun terhadap bajingan Bangke, seekor babi. Cukuplah penderitaan yang dialami bangsa Indonesia (Nusantara yang berisi bahasa, adat istiadat, budaya, ras, agama, suku, dll)\n_Pemimpin a",1,1,1,0,0,0,0,0,1,1,0,0,amp hukum sih bangkai turun babi keparat derita alami rakyat indonesia nusantara bahasa adat istiadat budaya ras agama suku pimpin a,"['amp', 'hukum', 'sih', 'bangkai', 'turun', 'babi', 'keparat', 'derita', 'alami', 'rakyat', 'indonesia', 'nusantara', 'bahasa', 'adat', 'istiadat', 'budaya', 'ras', 'agama', 'suku', 'pimpin', 'a']"
"Bahkan USER Cebong aja udah heboh, padahal di kibulin, mata lo najis banget sih..'",1,1,0,1,0,0,1,0,0,0,1,0,cebong girang kibul najis bong mata picek,"['cebong', 'girang', 'kibul', 'najis', 'bong', 'mata', 'picek']"
Ayat ini juga dipelajari: penggallah kepala mereka dan pancunglah masing-masing ujung jari mereka (8:12),1,0,0,1,1,0,0,0,0,0,1,0,ayat kaji pengga kepala pancung ujung jari 8 12,"['ayat', 'kaji', 'pengga', 'kepala', 'pancung', 'ujung', 'jari', '8', '12']"
"USER USER USER Apakah tempat sampah di Jerman resmi dibuka? Ke mana-mana, potong pitanya, nis.'",1,0,1,0,0,0,0,0,1,1,0,0,bak sampah jerman anis resmi toilet keliling gunting pita ya nomor induk siswa,"['bak', 'sampah', 'jerman', 'anis', 'resmi', 'toilet', 'keliling', 'gunting', 'pita', 'ya', 'nomor', 'induk', 'siswa']"
Andai Jenderal Soeharto tidak ada pada tahun 1965. Nasib bangsa Indonesia bisa saja menjadi negara komunis atheis USER USER USER,1,0,0,1,1,1,0,0,0,0,1,0,jend suha o 1965 nasib bangsa indonesia negara komunis ateis,"['jend', 'suha', 'o', '1965', 'nasib', 'bangsa', 'indonesia', 'negara', 'komunis', 'ateis']"
"USER USER USER Bagaimana dia bisa menangkapnya? Hanya pejabat partai yang bisa menjadi presiden. Junjunan terjebak, Jinjingan bodoh.",1,1,1,0,0,0,0,0,1,1,0,0,sanggup tangkap presiden tugas ai jujungan mangkrak ya jinjing,"['sanggup', 'tangkap', 'presiden', 'tugas', 'ai', 'jujungan', 'mangkrak', 'ya', 'jinjing']"
RT USER: Lawan Politik Mulai Sebar Fitnah Ada Upaya Hentikan Prabowo Maju di URL Pilpres 2019,1,0,1,0,0,0,0,0,1,1,0,0,lawan politik tebar fitnah upaya jegal prabowo maju pilih presiden 2019 uniform resource locator,"['lawan', 'politik', 'tebar', 'fitnah', 'upaya', 'jegal', 'prabowo', 'maju', 'pilih', 'presiden', '2019', 'uniform', 'resource', 'locator']"
USER USER USER udehh lho Pak Cebong licik..kenapa dia mau melayani penipu..',1,1,1,0,0,0,0,0,1,1,0,0,tau junjung cebong licik ya hamba tukang tipu,"['tau', 'junjung', 'cebong', 'licik', 'ya', 'hamba', 'tukang', 'tipu']"
"RT USER: Kapan USER akan memfilmkan Burning School untuk difoto, Pak URL USER",1,0,0,1,0,0,0,0,1,0,1,0,bikin film bakar bakar sekolah citra uniform resource locator,"['bikin', 'film', 'bakar', 'bakar', 'sekolah', 'citra', 'uniform', 'resource', 'locator']"
"Jika Anda ingin memulai FuBu, telitilah calon mitra terlebih dahulu. Jangan hanya melakukannya. Gunakan analisis SWOT. Pelajari kekuatan, kelemahan, peluang dan ancaman mereka. Sedikit logika. Jangan langsung ketahuan dan serang mereka begitu bertemu. Jika mereka gila, Anda dikutuk.",1,1,1,0,0,0,0,0,1,1,0,0,fubu an ajar calon nernya langsung hajar pakai analisa swot ajar kuat lemah oppo unity kayak amp threat bahaya logika gara gara disyerpik ketemu langsung sikat psiko mampus l,"['fubu', 'an', 'ajar', 'calon', 'nernya', 'langsung', 'hajar', 'pakai', 'analisa', 'swot', 'ajar', 'kuat', 'lemah', 'oppo', 'unity', 'kayak', 'amp', 'threat', 'bahaya', 'logika', 'gara', 'gara', 'disyerpik', 'ketemu', 'langsung', 'sikat', 'psiko', 'mampus', 'l']"
"RT USER: hati-hati, anda dan kader GUSDUR yang merupakan antek asli CINA yang dilantik di rezim ini sedang “terpuruk”.",1,0,0,1,0,1,0,0,0,0,1,0,hati hati orang orang kader gus dur pribumi antek cina pasang rezim keprek,"['hati', 'hati', 'orang', 'orang', 'kader', 'gus', 'dur', 'pribumi', 'antek', 'cina', 'pasang', 'rezim', 'keprek']"
Mengapa #2019GantiPresiden?; ; ?Karena Pengangguran Meningkat?,1,0,1,0,0,0,0,0,1,1,0,0,2019 ganti presiden anggur tingkat,"['2019', 'ganti', 'presiden', 'anggur', 'tingkat']"
"PENGGUNA PENGGUNA Kecoa itu mulai berbicara tanpa arah yang jelas, jadi aku pergi, aku tidak punya kualitas untuk berbicara dengan orang bodoh sepertimu'",1,1,1,0,0,0,0,0,1,1,0,0,kecoak bicara juntrung ya gue tinggal mutu bicara orang dungu kayak,"['kecoak', 'bicara', 'juntrung', 'ya', 'gue', 'tinggal', 'mutu', 'bicara', 'orang', 'dungu', 'kayak']"
JANGAN PENTING SAYA PADA URL UJIAN AKHIR,1,1,1,0,0,0,0,0,1,1,0,0,bodoh bangsa gue uji semester uniform resource locator,"['bodoh', 'bangsa', 'gue', 'uji', 'semester', 'uniform', 'resource', 'locator']"
USER USER jyjyk kamu maho',1,1,1,0,0,0,0,1,0,1,0,0,jijik manusia homo,"['jijik', 'manusia', 'homo']"
PENGGUNA PENGGUNA PENGGUNA Dasar babi hutan :)',1,1,1,0,0,0,0,0,1,1,0,0,dasar celeng,"['dasar', 'celeng']"
"PENGGUNA Pencuri teriak pencuri, Kafir teriak kafir, biasanya orang lahir dan bercampur dengan TAI...!'",1,1,1,0,0,0,0,0,1,1,0,0,maling teriak maling kafir teriak kafir orang orang kayak lahir campur tai,"['maling', 'teriak', 'maling', 'kafir', 'teriak', 'kafir', 'orang', 'orang', 'kayak', 'lahir', 'campur', 'tai']"
Anak kecil itu muncul di twitter USER,1,1,1,0,0,0,0,0,1,1,0,0,sih anak kampang muncul twitter,"['sih', 'anak', 'kampang', 'muncul', 'twitter']"
USER USER APA AYAH AYAHMU KA COCOT SITOHANG',1,1,1,0,0,0,0,0,1,1,0,0,sih kakak cocot sitohang,"['sih', 'kakak', 'cocot', 'sitohang']"
PENGGUNA karena kamu seperti kntl',1,1,1,0,0,0,0,1,0,1,0,0,kayak kontol,"['kayak', 'kontol']"
"USER, Ayahmu Lebih Unik dari Jokowi",1,0,1,0,0,0,0,0,1,1,0,0,unik jokowi,"['unik', 'jokowi']"
"Nabi Adam adalah Fiksi; Nabi Ibrahim adalah Fiksi; Nabi Musa adalah Fiksi; Nabi Nuh adalah Fiksi; Nabi Yesus adalah Fiksi; ; Dan bodoh sekali para ulama memperingati Nuzul Quran setiap tahunnya, jika mengikuti logika USER",1,1,1,0,1,0,0,0,0,1,0,0,nabi adam fiksi nabi ibrahim fiksi nabi musa fiksi nabi nuh fiksi nabi fiksi ulama lihat dungu nuzul alquran logika,"['nabi', 'adam', 'fiksi', 'nabi', 'ibrahim', 'fiksi', 'nabi', 'musa', 'fiksi', 'nabi', 'nuh', 'fiksi', 'nabi', 'fiksi', 'ulama', 'lihat', 'dungu', 'nuzul', 'alquran', 'logika']"
"Apalagi teriak Allah hu Barbar, telinga Bung Fahri rusak, kapan ada pembahasan Pembuangan Islam di DPR?",1,1,0,1,1,0,0,0,0,0,1,0,teriak allah hu barbar rusak telinga fahri diskusi buang islam dewan wakil rakyat,"['teriak', 'allah', 'hu', 'barbar', 'rusak', 'telinga', 'fahri', 'diskusi', 'buang', 'islam', 'dewan', 'wakil', 'rakyat']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Kkkkkkkkk; Bong200 kok tuan kalian bego banget dan plonga plongo lagi...; #2019ChangePresident,1,1,0,1,0,0,0,0,1,0,1,0,kkkkkkkkkkkkkk cebong iq ratus sp i junjung dungu plonga plongo 2019 ganti presiden,"['kkkkkkkkkkkkkk', 'cebong', 'iq', 'ratus', 'sp', 'i', 'junjung', 'dungu', 'plonga', 'plongo', '2019', 'ganti', 'presiden']"
Lagi! Isu kemanusiaan Rohingya membuktikan bahwa USER dan Tim tidak berhati-hati dalam menangani suatu isu.,1,0,0,1,0,0,0,0,1,0,1,0,isu manusia rohingya bukti ketidakcermatan tim kelola buah isu,"['isu', 'manusia', 'rohingya', 'bukti', 'ketidakcermatan', 'tim', 'kelola', 'buah', 'isu']"
"Ada kalanya kamu menyesalinya, brengsek :v \nKarena aku sakit, aku tidak bisa berbuat apa-apa, tunggu saja sampai aku sehat, lihat apa yang bisa kulakukan, brengsek.'",1,1,1,0,0,0,0,0,1,1,0,0,sesal bangsat v sakit tunggu sehat ya lihat laku bangsat,"['sesal', 'bangsat', 'v', 'sakit', 'tunggu', 'sehat', 'ya', 'lihat', 'laku', 'bangsat']"
PENGGUNA PENGGUNA Orang-orang kafir yang menyamar. Pemakan babi. Mulut yang sama dengan junjungannya yang ditolak PK.',1,1,1,0,1,0,0,0,0,1,0,0,kafir samar makan babi mulut junjung tolak,"['kafir', 'samar', 'makan', 'babi', 'mulut', 'junjung', 'tolak']"
USER USER USER USER USER USER USER USER USER USER Eh serius pen muntah banget tai lo hyung',1,1,1,0,0,0,0,0,1,1,0,0,eh serius muntah tai hyung,"['eh', 'serius', 'muntah', 'tai', 'hyung']"
USER Mereka menjadi gila...dan mulai menghancurkan',1,1,1,0,0,0,1,0,0,1,0,0,sinting rusak,"['sinting', 'rusak']"
"Aki"" Amien Rais Katanya Prabowo Bareng Bung Karno? SMA Bung Karno Satukan Suku, Agama, Ras, Kepulauan NKRI, Wah Mlh Terpecah belah dan Aki Mabuk",1,0,1,0,0,0,0,0,1,1,0,0,aki amien rais bilang prabowo karno karno suku agama ras pulau negara republik indonesia prabowo pecah belah dasar mabuk aki,"['aki', 'amien', 'rais', 'bilang', 'prabowo', 'karno', 'karno', 'suku', 'agama', 'ras', 'pulau', 'negara', 'republik', 'indonesia', 'prabowo', 'pecah', 'belah', 'dasar', 'mabuk', 'aki']"
"PENGGUNA Anda tidak salah. Apakah Anda ingin mempelajari sesuatu yang baru atau ingin melihat sesuatu dari sudut pandang lain melalui acara TV yang salah ini? Tidak, kamu baik-baik saja. Terus lakukan apa yang Anda lakukan yang sangat positif bagi Anda. Mereka pada dasarnya bodoh dan tidak mau berkembang",1,1,0,1,0,0,0,0,1,0,1,0,salah ajar lihat kacamata acara televisi salah laku positif banget dasar tolol kembang,"['salah', 'ajar', 'lihat', 'kacamata', 'acara', 'televisi', 'salah', 'laku', 'positif', 'banget', 'dasar', 'tolol', 'kembang']"
"Berbagai hal dilakukan rezim Jokowi (baca: rezim SBY jilid 3) untuk meraih dukungan Partai Republik. Isu Islam radikal, terorisme Islam, ancaman ISIS, Islam Nusantara, LGBT, dan lain-lain dibahas untuk meyakinkan Partai Republik AS bahwa presiden Indonesia selanjutnya akan tetap berkuasa.",1,0,1,0,1,0,0,0,0,1,0,0,laku rezim jokowi baca rezim susilo bambang yudhoyono jilid 3 raih dukung republiken isu islam radikal terorisme islam ancam isis islam nusantara lgbt goreng republiken as presiden ri tang,"['laku', 'rezim', 'jokowi', 'baca', 'rezim', 'susilo', 'bambang', 'yudhoyono', 'jilid', '3', 'raih', 'dukung', 'republiken', 'isu', 'islam', 'radikal', 'terorisme', 'islam', 'ancam', 'isis', 'islam', 'nusantara', 'lgbt', 'goreng', 'republiken', 'as', 'presiden', 'ri', 'tang']"
PENGGUNA Siapakah kecebong anti keberagaman yang dituduh oleh umat Islam?,1,1,0,1,0,0,0,0,1,0,1,0,anti bineka cebong tuduh umat islam,"['anti', 'bineka', 'cebong', 'tuduh', 'umat', 'islam']"
"Maafkan 4 Pilar, MPR Jahat & Barbarisasi Bangsa, Dakwah Islam Ajak Ibadah kepada Allah SWT, Benci Kafir, Pecah Belah Bangsa",1,1,0,1,1,0,0,0,0,0,1,0,dalih 4 pilar majelis musyawarat rakyat dungu biadab bangsa dakwah islam seru sembah nyembah allah subhanahu wa taala benci kafir pecah bangsa,"['dalih', '4', 'pilar', 'majelis', 'musyawarat', 'rakyat', 'dungu', 'biadab', 'bangsa', 'dakwah', 'islam', 'seru', 'sembah', 'nyembah', 'allah', 'subhanahu', 'wa', 'taala', 'benci', 'kafir', 'pecah', 'bangsa']"
"USER USER USER USER USER USER USER Kenapa aku tidak memberitahumu bahwa kamu bodoh? Karena saat ini Anda terlibat membelanjakan uang sah pemerintah, namun ingin mengganti dasar negara Pancasila dengan khilafah, bukankah itu disebut kebodohan?",1,1,0,1,0,0,0,1,0,0,1,0,kno gue bilang bencong hati makan duit perintah sah ganti dasar pancasila negara khilafah bencong nama,"['kno', 'gue', 'bilang', 'bencong', 'hati', 'makan', 'duit', 'perintah', 'sah', 'ganti', 'dasar', 'pancasila', 'negara', 'khilafah', 'bencong', 'nama']"
"USER USER key-point : kecebong bodoh, pool IQ, menyebalkan dan akhirnya kembali ke pool, pokoknya berubah,...lalu apa lagi?? \xf0\x9f\x98\x82'",1,1,0,1,0,0,0,0,1,0,1,0,oke point cebong dungu intelligence quotient kolam eyel ujung ujung kolam pokok ganti ya,"['oke', 'point', 'cebong', 'dungu', 'intelligence', 'quotient', 'kolam', 'eyel', 'ujung', 'ujung', 'kolam', 'pokok', 'ganti', 'ya']"
PemikiranDuaArahRiskanDiHantamMasalahKaRenaPosisinyaDitengahSebagaiPenyeImbangBiLaTerLaluCondongHabisLahSudah... *KaLauHiTamKatakanHitamBegituPuLaSebaliknya #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,pikir arah riskan hantam posisi imbang condong habis hitam hitam 2019 ganti presiden,"['pikir', 'arah', 'riskan', 'hantam', 'posisi', 'imbang', 'condong', 'habis', 'hitam', 'hitam', '2019', 'ganti', 'presiden']"
RT USER USER Perang PKI September Desember Perang topi Santa terus berlanjut hingga akhirnya Prabowo menjadi Menteri Peran Perempuan.,1,0,1,0,0,0,0,0,1,1,0,0,september perang partai komunis indonesia desember perang topi santa prabowo menteri peran wanita,"['september', 'perang', 'partai', 'komunis', 'indonesia', 'desember', 'perang', 'topi', 'santa', 'prabowo', 'menteri', 'peran', 'wanita']"
Sungguh luar biasa bahwa kebijakan Indonesia tidak bertentangan dengan kepentingan Tiongkok.,1,0,0,1,0,1,0,0,0,0,1,0,bijak indonesia be entangan cina,"['bijak', 'indonesia', 'be', 'entangan', 'cina']"
"DPR MPR Segera Ambil Tindakan, Memberhentikan Setya Novanto Dengan Tidak Hormat, Kami Tak Mau Diwakili Pria Tercela Itu!! tertanda. MASYARAKAT INDONESIA",1,1,1,0,0,0,0,0,1,1,0,0,dewan wakil rakyat majelis musyawarat rakyat ambil tindak pecat hormat setya novanto sudi wakil manusia hina tanda rakyat indonesia,"['dewan', 'wakil', 'rakyat', 'majelis', 'musyawarat', 'rakyat', 'ambil', 'tindak', 'pecat', 'hormat', 'setya', 'novanto', 'sudi', 'wakil', 'manusia', 'hina', 'tanda', 'rakyat', 'indonesia']"
Pengguna,1,1,1,0,0,0,0,0,1,1,0,0,iya huhu orang udik lihat langsung peru kompilasi bilang waaah,"['iya', 'huhu', 'orang', 'udik', 'lihat', 'langsung', 'peru', 'kompilasi', 'bilang', 'waaah']"
"USER USER USER USER Kamu yang paling bodoh, kenapa suporternya malah promosi film, hahaha, malah terjun ke dunia politik, hahaha #AingPersibAingPolitics'",1,1,1,0,0,0,0,0,1,1,0,0,dongok super er promosi film wkwk politik wkwk persib politik,"['dongok', 'super', 'er', 'promosi', 'film', 'wkwk', 'politik', 'wkwk', 'persib', 'politik']"
"USER Kamu perempuan, maho.'",1,1,1,0,0,0,0,1,0,1,0,0,cewek manusia homo,"['cewek', 'manusia', 'homo']"
Mengapa umat Buddha Myanmar tidak diusir saja ke sini agar tidak menimbulkan kekacauan seperti di Myanmar?,1,0,0,1,1,1,0,0,0,0,1,0,usir buddha myanmar kacau sepe i myanmar,"['usir', 'buddha', 'myanmar', 'kacau', 'sepe', 'i', 'myanmar']"
"USER Ini adalah rezim anti-Islam, jadi kita harus memahaminya",1,0,1,0,1,0,0,0,0,1,0,0,rezim anti islam ya nge,"['rezim', 'anti', 'islam', 'ya', 'nge']"
"Kalau USER memprovokasi pencopotan Jokowi... Saya juga ingin mencopot Jusuf Kalla. ..jadi wajar, sibuk.. JK serakah.",1,0,1,0,0,0,0,0,1,1,0,0,provokasi lengser jokowi gue lengser jusuf kalla biar adil biar ramai tamak,"['provokasi', 'lengser', 'jokowi', 'gue', 'lengser', 'jusuf', 'kalla', 'biar', 'adil', 'biar', 'ramai', 'tamak']"
"PENGGUNA Ini rezim yang sensasional, tindakan dan peristiwa di luar Akal Sehat kita semakin dominan, berdoalah semoga tidak ada lagi yang mendeklarasikan Islam Cebong Nusantara.\xf0\x9f\x99\x8f'",1,1,0,1,0,0,0,0,1,0,1,0,rezim sensasional tindak peristiwa nalar dominan doa moga deklarasi islam cebong nusantara,"['rezim', 'sensasional', 'tindak', 'peristiwa', 'nalar', 'dominan', 'doa', 'moga', 'deklarasi', 'islam', 'cebong', 'nusantara']"
"Sebelum Pasukan Saudi Tiba di Suriah, ISIS TERBANG ke URL URL Libya",1,1,0,1,1,0,0,1,0,0,1,0,tentara saudi suriah isis banci lari libya uniform resource locator uniform resource locator,"['tentara', 'saudi', 'suriah', 'isis', 'banci', 'lari', 'libya', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
"Jika Ahok bebas, ULAMA mungkin bisa memberi perintah untuk merevolusi Jokowi*_ Sumber Dari:_URL",1,0,1,0,0,0,0,0,1,1,0,0,ahok bebas ulama komando revolusi lengser jokowi sumber uniform resource locator,"['ahok', 'bebas', 'ulama', 'komando', 'revolusi', 'lengser', 'jokowi', 'sumber', 'uniform', 'resource', 'locator']"
Selamat atas penderitaan orang lain? Mendesis. URL,1,0,1,0,0,0,0,0,1,1,0,0,selamat derita orang ih uniform resource locator,"['selamat', 'derita', 'orang', 'ih', 'uniform', 'resource', 'locator']"
Buddha membantai Muslim Rohingya,1,0,0,1,1,0,0,0,0,0,1,0,buddha bantai muslim rohingya,"['buddha', 'bantai', 'muslim', 'rohingya']"
USER pembohong itu adalah pemuka agama kristen ya?,1,0,0,1,1,0,0,0,0,0,1,0,dusta pimpin agama kristen ya teh,"['dusta', 'pimpin', 'agama', 'kristen', 'ya', 'teh']"
USER USER Dasar bodoh...jadi tweet Zonk dan wowo talk tidak mengarah ke sana??',1,1,1,0,0,0,0,0,1,1,0,0,goblok twit sih apes omong sih prabowo arah kesitu,"['goblok', 'twit', 'sih', 'apes', 'omong', 'sih', 'prabowo', 'arah', 'kesitu']"
RT USER USER Tidak punya kartu kredit tapi punya banyak utang negara,1,0,1,0,0,0,0,0,1,1,0,0,kakak kredit pinjam negara,"['kakak', 'kredit', 'pinjam', 'negara']"
"Saya paham sekarang kenapa pemerintah pusat terkesan membiarkan ASU dengan segala program progresifnya yang bodoh lho, agar masyarakat bisa menilai sendiri dan tentunya program-program tersebut akan merugikan dirinya sendiri ya, namanya juga ASU, apa? apa lagi yang bisa dia lakukan selain pose elang... URL",1,1,0,1,0,0,0,0,1,0,1,0,paham perintah pusat kes surat pemberitahuan biar anjing program program bego progresif tau ya biar masyarakat nilai program program hancur hancur ya nama anjing pose elang ngepet uniform resource locator,"['paham', 'perintah', 'pusat', 'kes', 'surat', 'pemberitahuan', 'biar', 'anjing', 'program', 'program', 'bego', 'progresif', 'tau', 'ya', 'biar', 'masyarakat', 'nilai', 'program', 'program', 'hancur', 'hancur', 'ya', 'nama', 'anjing', 'pose', 'elang', 'ngepet', 'uniform', 'resource', 'locator']"
"USER USER kecebong bodoh, saham itu soal pengambilan keputusan mayoritas, bukan keuntungan lebih..\sebenarnya siapa yang mendapat upah pekerja, siapa yang punya alatnya? semua dari freeport..'",1,1,1,0,0,0,0,0,1,1,0,0,kaum cebong dungu saham ambil putus mayoritas untung gaji kerja alat freepo,"['kaum', 'cebong', 'dungu', 'saham', 'ambil', 'putus', 'mayoritas', 'untung', 'gaji', 'kerja', 'alat', 'freepo']"
"USER USER USER USER USER USER USER USER USER Siapa yang tidak memakai jilbab komunis? Siapa yang dipanggil Megawati, Sri Mulyani, Puan Maharani?\n\nMo, pintar sekali kamu bisa nge-tweet...'",1,0,1,0,0,0,0,0,1,1,0,0,pakai jilbab komunis megawati sri mulyani puan maharani mentwit pintar ya tong,"['pakai', 'jilbab', 'komunis', 'megawati', 'sri', 'mulyani', 'puan', 'maharani', 'mentwit', 'pintar', 'ya', 'tong']"
PENGGUNA PENGGUNA PENGGUNA kamu bajingan',1,1,1,0,0,0,0,0,1,1,0,0,bacot,['bacot']
RT USER Pak Jokowi punya ahli yang ahli membela aset negara nggak? Juga....diktator jomblo lokal,1,0,1,0,0,0,0,0,1,1,0,0,jokowi staf ahli khusus mempe ahankan aset nasional diktator jomlo lokal,"['jokowi', 'staf', 'ahli', 'khusus', 'mempe', 'ahankan', 'aset', 'nasional', 'diktator', 'jomlo', 'lokal']"
Antek Tiongkok dan komunis menjadi semakin masif,1,0,0,1,0,1,0,0,0,0,1,0,masif cina antek komunis uniform resource locator,"['masif', 'cina', 'antek', 'komunis', 'uniform', 'resource', 'locator']"
USER asli bodoh dan tidak menyelesaikan pestanya. Kualitas seperti ini disebut partai Allah. Ck ck... Bodohnya anak Micin masih setia mendukung bosnya sebagai calon presiden. Ketidaktahuan..',1,1,0,1,0,0,0,0,1,0,1,0,asli bego kelar kelar nih ai kualitas kayak ai allah wkwk bego bani micin setia dukung bos calon presiden dumb ception,"['asli', 'bego', 'kelar', 'kelar', 'nih', 'ai', 'kualitas', 'kayak', 'ai', 'allah', 'wkwk', 'bego', 'bani', 'micin', 'setia', 'dukung', 'bos', 'calon', 'presiden', 'dumb', 'ception']"
"USER Pak USER proses pembuangan Islam tidak bisa dipaksakan, tapi harus dilakukan dengan kesadaran sendiri",1,0,0,1,1,0,0,0,0,0,1,0,proses buang islam main paksa laku sadar,"['proses', 'buang', 'islam', 'main', 'paksa', 'laku', 'sadar']"
Ahok harus mengakhiri pemenjaraan Ahok. Penahanan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,ahok tamat penjara ahok penjara ahok,"['ahok', 'tamat', 'penjara', 'ahok', 'penjara', 'ahok']"
Isu PKI terus dilontarkan oleh kelompok pendukung Prabowo,1,0,0,1,0,1,0,0,0,0,1,0,isu partai komunis indonesia hembus grup grup dukung prabowo,"['isu', 'partai', 'komunis', 'indonesia', 'hembus', 'grup', 'grup', 'dukung', 'prabowo']"
Pak USER mohon bantuannya. Undang bel Anda untuk menjadi lebih pintar. Bukan pemain anggar yang pandai menghina orang yang tidak disukainya. Gunakan laporan ke polisi. Duh!,1,0,1,0,0,0,0,0,1,1,0,0,tolong ajak buzzer pintar anggar jago hina orang suka pakai lapor polisi aduh,"['tolong', 'ajak', 'buzzer', 'pintar', 'anggar', 'jago', 'hina', 'orang', 'suka', 'pakai', 'lapor', 'polisi', 'aduh']"
"Belum dijelaskan, apakah haji itu tipu daya? Tidak mungkin Ibrahim dimakamkan di Kakbah, apakah Anda membiarkan orang tertipu, Pak Lukman?",1,0,0,1,1,0,0,0,0,0,1,0,haji tipu ibrahim kubur kabah biar rakyat tipu lukman,"['haji', 'tipu', 'ibrahim', 'kubur', 'kabah', 'biar', 'rakyat', 'tipu', 'lukman']"
"RT USER Gila, bos ini yang ingin membubarkan Anda, kalau bukan Anda dan orang-orang Anda.",1,0,1,0,0,0,0,0,1,1,0,0,sinting kah km bos bubar komisi berantas korupsi km orang orang,"['sinting', 'kah', 'km', 'bos', 'bubar', 'komisi', 'berantas', 'korupsi', 'km', 'orang', 'orang']"
"USER USER Sama-sama, kan? Kalau impor pesawat juga tidak apa-apa. Ini adalah impor garam. Tak terbayang kalau Indonesia yang kaya garam juga impor garam.. Otakmu sekuat kakimu.",1,1,1,0,0,0,0,0,1,1,0,0,sampean sarap ya impor pesawat papa impor garam bayang indonesia isi garam garam impor dasar otak ampu kaki,"['sampean', 'sarap', 'ya', 'impor', 'pesawat', 'papa', 'impor', 'garam', 'bayang', 'indonesia', 'isi', 'garam', 'garam', 'impor', 'dasar', 'otak', 'ampu', 'kaki']"
PENGGUNA PENGGUNA Ya..tapi hati-hati..!! Antek komunis pandai berkamuflase...,1,0,0,1,0,1,0,0,0,0,1,0,ya waspada antek komunis pintar kamuflase,"['ya', 'waspada', 'antek', 'komunis', 'pintar', 'kamuflase']"
"Apapun masalahnya, hasilnya tanggung jawab Presiden.. solusi dari solusi terbaik.. Singkirkan Jokowi...!!",1,0,1,0,0,0,0,0,1,0,0,1,nya muara nya tanggung presiden solusi solusi turun jokowi,"['nya', 'muara', 'nya', 'tanggung', 'presiden', 'solusi', 'solusi', 'turun', 'jokowi']"
