Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
Pernah belajar Al Quran gak bro??? MULUTNYA INDAH SEPERTI ORANG YANG TAK ADA BATASNYA farhatabbaslaw',1,0,1,0,0,ajar al alquran bro mulut indah sepe i orang batas farhat abbas law,"['ajar', 'al', 'alquran', 'bro', 'mulut', 'indah', 'sepe', 'i', 'orang', 'batas', 'farhat', 'abbas', 'law']"
PENGGUNA RT benar-benar membenci Muslim,1,0,0,0,0,benci muslim,"['benci', 'muslim']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Saran saya, jangan terlalu menghujat ayat tersebut, langsung saja ke pokok persoalan. Kalau tidak setuju, teriak saja bahwa Anda kafir, sesat, liberal, penyembah dukun, bla bla... hati Anda akan puas...'",1,0,0,0,0,saran hujat ayat langsung pokok tuju teriak kafir sesat liberal sembah dukun bla bla hati puas,"['saran', 'hujat', 'ayat', 'langsung', 'pokok', 'tuju', 'teriak', 'kafir', 'sesat', 'liberal', 'sembah', 'dukun', 'bla', 'bla', 'hati', 'puas']"
"PENGGUNA Kroasia adalah fanatik, mengapa Anda belajar dengan begitu fanatik...apakah Anda sudah lupa tentang tanah surga??'",1,0,0,0,0,kroasia fanatik ajar fanatik lupa tanah surga,"['kroasia', 'fanatik', 'ajar', 'fanatik', 'lupa', 'tanah', 'surga']"
"Semoga ada tindak lanjutnya!; ; Pelaporan kasus ?penistaan ​​agama? Ade Armando akan dilakukan langsung oleh Ketua Umum FPI KH. Shobri Lubis ke Mabes Polri, Gambir, Jakarta Pusat pada Selasa (10/4) pukul 13.00 WIB; #MungkinUSER;",1,0,0,0,0,moga tindak lapor nista agama adek armando laku langsung ketua front bela islam kh shobri lubis markas polisi republik indonesia gambir jaka a pusat selasa 10 4 13 00 indonesia barat,"['moga', 'tindak', 'lapor', 'nista', 'agama', 'adek', 'armando', 'laku', 'langsung', 'ketua', 'front', 'bela', 'islam', 'kh', 'shobri', 'lubis', 'markas', 'polisi', 'republik', 'indonesia', 'gambir', 'jaka', 'a', 'pusat', 'selasa', '10', '4', '13', '00', 'indonesia', 'barat']"
"USER Penjelasan Saya Bukan Fitnah, Mohon DITOLAK USER Apollinaris Darmawan Sebut Al Quran Kitab Sampah",1,0,0,0,0,fitnah mohon tolak apollinaris darmawan al alquran kitab sampah,"['fitnah', 'mohon', 'tolak', 'apollinaris', 'darmawan', 'al', 'alquran', 'kitab', 'sampah']"
Oleh rezim saat ini yang berada di bawah kendali Negara Komunis Tiongkok yang merupakan satu-satunya pelindung rezim anti-Islam (Jokowi),1,1,0,0,0,rezim kendali negara komunis tiongkok rupa lindung rezim anti islam jokowi,"['rezim', 'kendali', 'negara', 'komunis', 'tiongkok', 'rupa', 'lindung', 'rezim', 'anti', 'islam', 'jokowi']"
PENGGUNA PENGGUNA Orang Kristen Pagan selalu mengamuk,1,0,0,0,0,orang kristen pagan amuk,"['orang', 'kristen', 'pagan', 'amuk']"
"USER Bapak USER Mahfud MD telah berpaling dari Allah SWT Pemberang, demi bangsa mengajak semua untuk membuang Islam",1,0,0,0,0,mahfud md allah subhanahu wa taala berang bangsa ajak buang islam,"['mahfud', 'md', 'allah', 'subhanahu', 'wa', 'taala', 'berang', 'bangsa', 'ajak', 'buang', 'islam']"
"Sementara USER menentang dakwah Islam & membubarkan HTI..! Rakyat juga punya hak untuk menyingkirkan Jokowi, si pembuat gambar itu!!",1,0,0,0,0,dakwah islam bubar hati rakyat hak singkir jokowi sih gambar,"['dakwah', 'islam', 'bubar', 'hati', 'rakyat', 'hak', 'singkir', 'jokowi', 'sih', 'gambar']"
Bubarkan HTI dan FPI. URL,1,0,0,0,0,bubar hati front bela islam uniform resource locator,"['bubar', 'hati', 'front', 'bela', 'islam', 'uniform', 'resource', 'locator']"
"USER mungkin baik-baik saja bagi Anda, tetapi bagi kami umat Islam ini sangat memalukan. Setan perempuan telah menghina syariat kami",1,0,0,0,0,umat islam malu setan perempuan hina syariat,"['umat', 'islam', 'malu', 'setan', 'perempuan', 'hina', 'syariat']"
PENGGUNA RT Bayi kafir Budha teroris Myanmar,1,1,0,0,0,bayi kafir buddha teroris myanmar,"['bayi', 'kafir', 'buddha', 'teroris', 'myanmar']"
USER CHRIST DOG ASU JIAMPUT FUCKING FUCKING PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG IDIOT FUCKING PICEK TELEK PEJUH SIWUK K,1,0,1,1,0,christ dog anjing jembut fucking fucking picek tai pejuh siwuk kutang siwuk idiot fucking picek tai pejuh siwuk kutang idiot fucking picek tai pejuh siwuk kutang siwuk idiot fucking picek tai pejuh siwuk kutang idiot fucking picek tai pejuh siwuk k,"['christ', 'dog', 'anjing', 'jembut', 'fucking', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'k']"
Umat ​​Buddha membunuh umat Muslim di Myanmar,1,0,0,0,0,umat buddha bunuh umat muslim myanmar,"['umat', 'buddha', 'bunuh', 'umat', 'muslim', 'myanmar']"
PENGGUNA Yahudi meminta Jerman untuk menyediakan tempat ibadah,1,1,0,0,0,yahudi jerman sedia ibadah,"['yahudi', 'jerman', 'sedia', 'ibadah']"
PENGGUNA Disebut juga agama munafik...',1,0,0,0,0,agama munafik,"['agama', 'munafik']"
"Berhentilah menjadi konsumen wisata haji dan umrah palsu, jadilah produsen wisata haji Indonesia",1,0,0,0,0,henti konsumen wisata haji umrah palsu produsen wisata haji indonesia,"['henti', 'konsumen', 'wisata', 'haji', 'umrah', 'palsu', 'produsen', 'wisata', 'haji', 'indonesia']"
Panggilan untuk sholat di TV yang menyebut Allah SWT bodoh dan biadab harus dihentikan dan acara-acara yang menghina Allah tidak boleh dilanjutkan.,1,0,0,0,0,panggil salat televisi allah subhanahu wa taala bodoh biadab henti acara acara hina allah,"['panggil', 'salat', 'televisi', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'henti', 'acara', 'acara', 'hina', 'allah']"
"Anda hebat berbicara tentang cinta, Anda tetap memegang Al-Quran sebagai pedoman hidup, Al-Quran tidak berbicara tentang cinta melainkan perang, pembunuhan, pemenggalan kepala.",1,0,0,0,0,hebat bicara cinta pegang al alquran pedoman hidup al alquran bicara cinta perang bunuh penggal kepala,"['hebat', 'bicara', 'cinta', 'pegang', 'al', 'alquran', 'pedoman', 'hidup', 'al', 'alquran', 'bicara', 'cinta', 'perang', 'bunuh', 'penggal', 'kepala']"
USER Rev 1 : jangan pilih ustadz yang DEKAT DENGAN ORANG KAFIR dan MUNANI',1,0,0,0,0,rev 1 pilih ustaz orang kafir munani,"['rev', '1', 'pilih', 'ustaz', 'orang', 'kafir', 'munani']"
"PENGGUNA PENGGUNA PENGGUNA Hahahaha orang gila ngomongnya, bro...??\nMakanya jangan banyak ngomong, nanti otakmu kehabisan akal...\nBicara soal muslim yang nggak penting, kamu ini muslim yang bego...babi.",1,0,0,0,0,haha orang gila omong bro bicara otak habis akal bicara muslim muslim bego babi,"['haha', 'orang', 'gila', 'omong', 'bro', 'bicara', 'otak', 'habis', 'akal', 'bicara', 'muslim', 'muslim', 'bego', 'babi']"
"PENGGUNA PENGGUNA PENGGUNA Muslim yang mana yang Anda maksud?\nFPI? HTI? Mereka bukan Muslim. Tetapi mereka adalah penghujat Islam. Mereka bajingan. Muslim tampaknya tidak membuat masalah. Pengecut lari dari tugas mereka setelah melakukan tindakan cabul.\nApa itu Islam, apa itu Islam. Apa itu Islam ketika menyangkut hal-hal yang tidak senonoh? Apakah membuat masalah adalah Islam?",1,0,0,1,0,muslim maksud front bela islam hati muslim hujat islam bajing muslim kecut lari tugas laku tindak cabul islam islam islam sangkut senonoh islam,"['muslim', 'maksud', 'front', 'bela', 'islam', 'hati', 'muslim', 'hujat', 'islam', 'bajing', 'muslim', 'kecut', 'lari', 'tugas', 'laku', 'tindak', 'cabul', 'islam', 'islam', 'islam', 'sangkut', 'senonoh', 'islam']"
"Wah akun ini berhasil mengelabui 212 orang yang membuat orang-orangnya sendiri menyebut Jokowi ANTI-ISLAM, hahaha :)",1,0,0,0,0,akun hasil kelabu 212 orang orang orang jokowi anti islam haha,"['akun', 'hasil', 'kelabu', '212', 'orang', 'orang', 'orang', 'jokowi', 'anti', 'islam', 'haha']"
PENGGUNA PENGGUNA PENGGUNA Orang kafir diharamkan menjadi pemimpin Nyet',1,0,0,0,0,orang kafir haram pimpin monyet,"['orang', 'kafir', 'haram', 'pimpin', 'monyet']"
"Kami menjawab di sini, bagaimana kami bisa mengusir Buddha"" PENGGUNA: Muslim Rohingya Secara Kurang Ajar Dikecualikan dari Data Sensus Penduduk Myanmar",1,0,0,0,0,usir buddha muslim rohingya ajar kecuali data sensus duduk myanmar,"['usir', 'buddha', 'muslim', 'rohingya', 'ajar', 'kecuali', 'data', 'sensus', 'duduk', 'myanmar']"
PENGGUNA RT: Ustadz PKS Yudi Widiana mencuri uang dari santri bahasa agama Juz & Liqo Felix Kwetiauw & alumni 212 Mingkem & berpura-pura menjadi budak..giliran nyonya\xe2\x80\xa6',1,0,0,0,0,ustaz partai adil sejahtera yudi widiana curi uang santri bahasa agama juz liqo felix kwetiau alumni 212 diam pura pura budak gilir nyonya,"['ustaz', 'partai', 'adil', 'sejahtera', 'yudi', 'widiana', 'curi', 'uang', 'santri', 'bahasa', 'agama', 'juz', 'liqo', 'felix', 'kwetiau', 'alumni', '212', 'diam', 'pura', 'pura', 'budak', 'gilir', 'nyonya']"
"Allah SWT yang disembah itu bodoh dan biadab, tidak ada gunanya",1,0,0,0,0,allah subhanahu wa taala sembah bodoh biadab,"['allah', 'subhanahu', 'wa', 'taala', 'sembah', 'bodoh', 'biadab']"
"Anda DIDUKUNG Islam, Al-Qur'an Ajarkan PENGGUNA YANG TAK BERMORAL Ansor Sebagai sebuah agama, Islam punya posisi moral tersendiri",1,0,0,0,0,dukung islam al qur an ajar moral ansor buah agama islam posisi moral,"['dukung', 'islam', 'al', 'qur', 'an', 'ajar', 'moral', 'ansor', 'buah', 'agama', 'islam', 'posisi', 'moral']"
PENGGUNA PENGGUNA Bodoh sekali kamu? Di mana kamu bisa belajar Al-Quran jika Islam seperti itu? Apakah orang ini ketahuan membaca Al-Quran bersama orang asing ini?,1,0,0,0,0,bodoh ajar al alquran islam sepe i orang baca al alquran orang asing,"['bodoh', 'ajar', 'al', 'alquran', 'islam', 'sepe', 'i', 'orang', 'baca', 'al', 'alquran', 'orang', 'asing']"
PENGGUNA PENGGUNA Orang Cina kafir ini... Dasar bajingan!! Kau Komunis!!',1,1,0,0,0,orang cina kafir dasar bajing komunis,"['orang', 'cina', 'kafir', 'dasar', 'bajing', 'komunis']"
"Ajaklah seluruh umat Islam untuk mencari tahu siapakah sebenarnya Muhammad, jangan buat dia sulit beradaptasi dengan penis bangsa ini.",1,0,0,1,0,ajak umat islam cari muhammad sulit adaptasi penis bangsa,"['ajak', 'umat', 'islam', 'cari', 'muhammad', 'sulit', 'adaptasi', 'penis', 'bangsa']"
Bagaimana perasaan walubi jika umat Budha di Indonesia diusir dan dibantai???,1,0,0,0,0,asa walubi umat buddha indonesia usir bantai,"['asa', 'walubi', 'umat', 'buddha', 'indonesia', 'usir', 'bantai']"
"Apakah dengan shalat dan mengaji, atau dengan menimba ilmu dari ilmu yang telah dipelajari oleh pak Lukman yang kafir itu?",1,0,0,0,0,salat aji timba ilmu ilmu ajar lukman kafir,"['salat', 'aji', 'timba', 'ilmu', 'ilmu', 'ajar', 'lukman', 'kafir']"
"Mengapa hanya orang Tionghoa non-Muslim yang dibantai? USER juga orang Tionghoa, usir dia juga.",1,1,0,0,0,orang tionghoa non muslim bantai orang tionghoa usir,"['orang', 'tionghoa', 'non', 'muslim', 'bantai', 'orang', 'tionghoa', 'usir']"
"Orang ini tidak mengenal Islam, tetapi acuh tak acuh dan sombong; ; Ucapan Jokowi sesuai dengan ayat Al Quran: Allah tidak akan mengubah nasib suatu kaum, kecuali kaum itu sendiri yang mengubahnya. ; ; Kalau mau ganti presiden, rakyat sendiri yang harus menggantinya. Baru setelah itu Allah yang akan mengganti. Kemauan rakyat dulu,",1,0,0,0,0,orang kenal islam acuh acuh sombong jokowi sesuai ayat al alquran allah ubah nasib kaum kecuali kaum ubah ganti presiden rakyat ganti allah ganti rakyat,"['orang', 'kenal', 'islam', 'acuh', 'acuh', 'sombong', 'jokowi', 'sesuai', 'ayat', 'al', 'alquran', 'allah', 'ubah', 'nasib', 'kaum', 'kecuali', 'kaum', 'ubah', 'ganti', 'presiden', 'rakyat', 'ganti', 'allah', 'ganti', 'rakyat']"
Pengguna Pengguna,1,0,0,0,0,,[]
"USER Bapak USER sebelum anda jelaskan, Al Quran hanyalah kitab sampah yang berbahaya, kekacauan terus terjadi",1,0,0,0,0,al alquran kitab sampah bahaya kacau,"['al', 'alquran', 'kitab', 'sampah', 'bahaya', 'kacau']"
"Anggota DPR Ini Pamer Kebodohan & Kebiadabannya Soal Islam, Al Quran Perintahkan Penggal Kepala Orang Kafir, Dia Lakukan, Itu Bisa Disebut HAM",1,0,0,0,0,anggota dewan wakil rakyat pamer bodoh biadab islam al alquran perintah penggal kepala orang kafir laku ham,"['anggota', 'dewan', 'wakil', 'rakyat', 'pamer', 'bodoh', 'biadab', 'islam', 'al', 'alquran', 'perintah', 'penggal', 'kepala', 'orang', 'kafir', 'laku', 'ham']"
"PENGGUNA ingin bukti terhadap RADIKAL dan HTI dan FPI?!; Adakah bukti bahwa dalam setiap pidato HTI dan FPI selalu memfitnah dan menghina pemerintah, POLRI dan bahkan ULAMA'/KYAI-KYAI!!!; Otak dasar bebek yang pura-pura buta dan tuli dengan isi otak Junj",1,0,1,0,0,bukti hadap radikal hati front bela islam bukti pidato hati front bela islam fitnah hina perintah polisi republik indonesia ulama kiai kiai otak dasar bebek pura pura buta tuli isi otak junj,"['bukti', 'hadap', 'radikal', 'hati', 'front', 'bela', 'islam', 'bukti', 'pidato', 'hati', 'front', 'bela', 'islam', 'fitnah', 'hina', 'perintah', 'polisi', 'republik', 'indonesia', 'ulama', 'kiai', 'kiai', 'otak', 'dasar', 'bebek', 'pura', 'pura', 'buta', 'tuli', 'isi', 'otak', 'junj']"
"Membahas Islam yang menghancurkan nilai-nilai USER, memperkuat karakter melalui revitalisasi pendidikan nilai",1,0,0,0,0,bahas islam hancur nilai nilai kuat karakter revitalisasi didik nilai,"['bahas', 'islam', 'hancur', 'nilai', 'nilai', 'kuat', 'karakter', 'revitalisasi', 'didik', 'nilai']"
PENGGUNA RT: PENGGUNA Orang Burma dan Budha adalah teroris yang sebenarnya,1,0,0,0,0,orang burma buddha teroris,"['orang', 'burma', 'buddha', 'teroris']"
"PENGGUNA Meningkatnya jumlah orang yang masuk ke Indonesia hanya sebuah pengalihan perhatian. ""Hatinya tampaknya tertuju pada Syiah Rafidhah, akar penyebab di balik semua pemberontakan/kudeta negara-negara Muslim Ahlussunnah di dunia""",1,1,0,0,0,tingkat orang masuk indonesia buah alih perhati hati te uju syiah rafidhah akar ronta kudeta negara negara muslim ahlusunah dunia,"['tingkat', 'orang', 'masuk', 'indonesia', 'buah', 'alih', 'perhati', 'hati', 'te', 'uju', 'syiah', 'rafidhah', 'akar', 'ronta', 'kudeta', 'negara', 'negara', 'muslim', 'ahlusunah', 'dunia']"
PENGGUNA Benar-benar “rezim KOPLAK..Indonesia sedang sekarat..masyarakat Islam sedang dipecah-belah” oleh Allah SWT..antara umat Islam dan kaum munafik.,1,0,0,0,0,rezim kocak indonesia sekarat masyarakat islam pecah belah allah subhanahu wa taala umat islam kaum munafik,"['rezim', 'kocak', 'indonesia', 'sekarat', 'masyarakat', 'islam', 'pecah', 'belah', 'allah', 'subhanahu', 'wa', 'taala', 'umat', 'islam', 'kaum', 'munafik']"
Mengapa menggunakan bahasa Arab? Bukankah Tuhan Yang Maha Esa menurut Pancasila ada dalam bahasa Indonesia?,1,0,0,0,0,bahasa arab tuhan maha esa pancasila bahasa indonesia,"['bahasa', 'arab', 'tuhan', 'maha', 'esa', 'pancasila', 'bahasa', 'indonesia']"
"PENGGUNA Bapak PENGGUNA Membuang Islam memang menyakitkan, namun harus dilakukan demi kebaikan seluruh umat manusia.",1,0,0,0,0,buang islam sakit laku umat manusia,"['buang', 'islam', 'sakit', 'laku', 'umat', 'manusia']"
"PENGGUNA PENGGUNA Ridwal Kamil memang hebat dan top, beda dengan Ahok yang seorang penghujat dan koruptor",1,0,0,0,0,ridwan kamil hebat top beda ahok orang hujat koruptor,"['ridwan', 'kamil', 'hebat', 'top', 'beda', 'ahok', 'orang', 'hujat', 'koruptor']"
"USER Pak USER Umat Islam selalu mengatakan bahwa kebenaran datangnya dari Allah SWT, yang mana? Muhammad menjadi seorang nabi?",1,0,0,0,0,umat islam allah subhanahu wa taala muhammad orang nabi,"['umat', 'islam', 'allah', 'subhanahu', 'wa', 'taala', 'muhammad', 'orang', 'nabi']"
"PENGGUNA Tuan USER, untuk memberantas terorisme Islam secara efektif, harus dijelaskan bahwa Al-Quran adalah kitab teroris.",1,0,0,0,0,tuan berantas terorisme islam efektif al alquran kitab teroris,"['tuan', 'berantas', 'terorisme', 'islam', 'efektif', 'al', 'alquran', 'kitab', 'teroris']"
Percaya kepada Allah SWT yang bodoh dan biadab? Anda membodohi dan mengubah bangsa ini menjadi biadab.,1,0,0,0,0,percaya allah subhanahu wa taala bodoh biadab bodoh ubah bangsa biadab,"['percaya', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'bodoh', 'ubah', 'bangsa', 'biadab']"
"PENGGUNA PENGGUNA Jahahaha bodoh bodoh alay munafik, benar-benar jijik Iyuuhhh'",1,0,0,0,0,haha bodoh bodoh alay munafik jijik ih,"['haha', 'bodoh', 'bodoh', 'alay', 'munafik', 'jijik', 'ih']"
"Dasar bego, kamu nggak nonton acaranya tadi malam? Dia nggak pernah bilang Islam itu fiksi, mana bukti videonya? Kamu muslim atau kafir? Kalau Islam itu melebih-lebihkan, memfitnah sesama muslim, kalau itu kafir saya nggak heran.",1,0,0,0,0,dasar bego tonton acara malam bilang islam fiksi bukti video muslim kafir islam fitnah muslim kafir heran,"['dasar', 'bego', 'tonton', 'acara', 'malam', 'bilang', 'islam', 'fiksi', 'bukti', 'video', 'muslim', 'kafir', 'islam', 'fitnah', 'muslim', 'kafir', 'heran']"
"PENGGUNA PENGGUNA Siapa bilang jadi orang beriman itu susah?? Hahaha, sel otak lo belum nyambung ya? Susah jadi orang bego, bego juga. Kata orang kemana pun pergi, yang dipakai cuma referensi internasional dengan pake Islam. Hahaha ibu",1,0,0,0,0,bilang orang iman susah haha sel otak sambung ya susah orang bego bego orang pergi pakai referensi internasional pakai islam haha,"['bilang', 'orang', 'iman', 'susah', 'haha', 'sel', 'otak', 'sambung', 'ya', 'susah', 'orang', 'bego', 'bego', 'orang', 'pergi', 'pakai', 'referensi', 'internasional', 'pakai', 'islam', 'haha']"
"Isu Munir juga ada kaitannya dengan mengapa rezim Jokowi begitu anti-Islam. Setelah saya tweet, mudah-mudahan akan menjadi sejelas mungkin.",1,0,0,0,0,isu munir kait rezim jokowi anti islam twit mudah mudah,"['isu', 'munir', 'kait', 'rezim', 'jokowi', 'anti', 'islam', 'twit', 'mudah', 'mudah']"
"Jika dalam jilid tersebut tidak ada pembuktian terkait pernyataan USER bahwa kitab suci itu fiksi, maka hampir dapat dipastikan bahwa tujuan utama gerakan ""Beli Islam"" dalam jilid versi 212 dan seterusnya adalah motif politik untuk menggulingkan Ahok. Ahok telah menjadi korban.",1,0,0,0,0,jilid bukti kait nyata kitab suci fiksi tuju utama gera beli islam jilid versi 212 motif politik guling ahok ahok korban,"['jilid', 'bukti', 'kait', 'nyata', 'kitab', 'suci', 'fiksi', 'tuju', 'utama', 'gera', 'beli', 'islam', 'jilid', 'versi', '212', 'motif', 'politik', 'guling', 'ahok', 'ahok', 'korban']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Akhirnya tertangkap... mengaku memaksa orang masuk penjara... Bajingan menyamar sebagai agama,1,0,0,0,0,te angkap paksa orang masuk penjara bajing samar agama,"['te', 'angkap', 'paksa', 'orang', 'masuk', 'penjara', 'bajing', 'samar', 'agama']"
Setuju...kalau kita tidak mau mengusir semua umat Budha di Indonesia...,1,0,0,0,0,tuju usir umat buddha indonesia,"['tuju', 'usir', 'umat', 'buddha', 'indonesia']"
"Anda menghina Islam, Muhammad tidak menghormati sukunya sendiri, mengajarkan sholat untuk meminta pahala dari Allah SWT",1,0,0,0,0,hina islam muhammad hormat suku ajar salat pahala allah subhanahu wa taala,"['hina', 'islam', 'muhammad', 'hormat', 'suku', 'ajar', 'salat', 'pahala', 'allah', 'subhanahu', 'wa', 'taala']"
"PENGGUNA Tuan USER, begitu Islam dinyatakan sesat dan menyesatkan, maka bank Islam tidak diperlukan lagi.",1,0,0,0,0,tuan islam nyata sesat sesat bank islam,"['tuan', 'islam', 'nyata', 'sesat', 'sesat', 'bank', 'islam']"
1/2 dari orang kafir yang punya otak #JunkFood masih menghindari penggunaan Islam dengan aktivitas yang merusak akidah Islam,1,0,0,0,0,1 2 orang kafir otak junkfood hindar an islam aktivitas rusak akidah islam,"['1', '2', 'orang', 'kafir', 'otak', 'junkfood', 'hindar', 'an', 'islam', 'aktivitas', 'rusak', 'akidah', 'islam']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Alaaaahhhhh, dari omongan lo gue udah ngerti maksud lo... Mau lewat tol kelok 1000 pun juga sama aja... Gak usah sok sok. Muslim, dasar brengsek!!!'",1,0,0,0,0,alaaaahhhhh omong gue nge i maksud tol kelok 1000 sok sok muslim dasar berengsek,"['alaaaahhhhh', 'omong', 'gue', 'nge', 'i', 'maksud', 'tol', 'kelok', '1000', 'sok', 'sok', 'muslim', 'dasar', 'berengsek']"
"Kalian membodohi dan membinasakan bangsa ini, mengajak manusia menyembah Allah SWT, kalian bodoh dan biadab.",1,0,0,0,0,bodoh binasa bangsa ajak manusia sembah allah subhanahu wa taala bodoh biadab,"['bodoh', 'binasa', 'bangsa', 'ajak', 'manusia', 'sembah', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab']"
Ayat ini juga dikaji: penggallah kepala mereka dan penggallah ujung-ujung jari mereka (8:12),1,0,0,0,0,ayat kaji pengga kepala pengga ujung ujung jari 8 12,"['ayat', 'kaji', 'pengga', 'kepala', 'pengga', 'ujung', 'ujung', 'jari', '8', '12']"
"Jika saja Jendral Soeharto tidak ada pada tahun 1965, bisa jadi nasib bangsa Indonesia adalah negara komunis atheis. PENGGUNA PENGGUNA PENGGUNA",1,1,0,0,0,jenderal soeha o 1965 nasib bangsa indonesia negara komunis ateis,"['jenderal', 'soeha', 'o', '1965', 'nasib', 'bangsa', 'indonesia', 'negara', 'komunis', 'ateis']"
"Nabi Adam itu Fiksi, Nabi Ibrahim itu Fiksi, Nabi Musa itu Fiksi, Nabi Nuh itu Fiksi, Nabi Isa itu Fiksi, Dan sungguh bodohnya para ulama yang memperingati Nuzul Quran setiap tahun, jika mereka mengikuti logika USER",1,0,0,0,0,nabi adam fiksi nabi ibrahim fiksi nabi musa fiksi nabi nuh fiksi nabi fiksi sungguh bodoh ulama nuzul alquran logika,"['nabi', 'adam', 'fiksi', 'nabi', 'ibrahim', 'fiksi', 'nabi', 'musa', 'fiksi', 'nabi', 'nuh', 'fiksi', 'nabi', 'fiksi', 'sungguh', 'bodoh', 'ulama', 'nuzul', 'alquran', 'logika']"
"Apalagi teriak Allah itu biadab, kuping Bung Fahri rusak, kapan ada pembahasan Pengasingan Islam di DPR?",1,0,0,0,0,teriak allah biadab kuping fahri rusak bahas asing islam dewan wakil rakyat,"['teriak', 'allah', 'biadab', 'kuping', 'fahri', 'rusak', 'bahas', 'asing', 'islam', 'dewan', 'wakil', 'rakyat']"
PENGGUNA PENGGUNA Orang kafir yang menyamar. Pemakan babi. Mulut yang sama dengan tuannya yang ditolak PK.,1,0,0,0,0,orang kafir samar makan babi mulut tuan tolak,"['orang', 'kafir', 'samar', 'makan', 'babi', 'mulut', 'tuan', 'tolak']"
"Rezim Jokowi (baca: Rezim SBY jilid 3) telah melakukan berbagai hal untuk mendapatkan dukungan dari Partai Republik. Isu-isu Islam Radikal, Terorisme Islam, ancaman ISIS, Islam Nusantara, LGBT, dan lain sebagainya telah dimunculkan untuk meyakinkan Partai Republik AS bahwa presiden Indonesia berikutnya akan tetap berkuasa.",1,0,0,0,0,rezim jokowi baca rezim susilo bambang yudhoyono jilid 3 laku dukung ai republik isu isu islam radikal terorisme islam ancam isis islam nusantara lgbt muncul ai republik as presiden indonesia kuasa,"['rezim', 'jokowi', 'baca', 'rezim', 'susilo', 'bambang', 'yudhoyono', 'jilid', '3', 'laku', 'dukung', 'ai', 'republik', 'isu', 'isu', 'islam', 'radikal', 'terorisme', 'islam', 'ancam', 'isis', 'islam', 'nusantara', 'lgbt', 'muncul', 'ai', 'republik', 'as', 'presiden', 'indonesia', 'kuasa']"
"Maafkan 4 Pilar, MPR Jahat & Barbarisasi Bangsa, Dakwah Islam Mengajak Beribadah Kepada Allah SWT, Membenci Kafir, Memisahkan Bangsa",1,0,0,0,0,maaf 4 pilar majelis musyawarat rakyat jahat barbar bangsa dakwah islam ajak ibadah allah subhanahu wa taala benci kafir pisah bangsa,"['maaf', '4', 'pilar', 'majelis', 'musyawarat', 'rakyat', 'jahat', 'barbar', 'bangsa', 'dakwah', 'islam', 'ajak', 'ibadah', 'allah', 'subhanahu', 'wa', 'taala', 'benci', 'kafir', 'pisah', 'bangsa']"
Mengapa tidak usir saja umat Buddha Myanmar di sini agar mereka tidak menimbulkan kekacauan seperti di Myanmar?,1,1,0,0,0,usir umat buddha myanmar timbul kacau sepe i myanmar,"['usir', 'umat', 'buddha', 'myanmar', 'timbul', 'kacau', 'sepe', 'i', 'myanmar']"
"PENGGUNA Ini adalah rezim anti-Islam, jadi kita harus memahaminya.",1,0,0,0,0,rezim anti islam paham,"['rezim', 'anti', 'islam', 'paham']"
"Sebelum Pasukan Saudi Tiba di Suriah, ISIS TERBANGKAN URL ke Libya",1,0,0,1,0,pasu saudi suriah isis terbang uniform resource locator libya,"['pasu', 'saudi', 'suriah', 'isis', 'terbang', 'uniform', 'resource', 'locator', 'libya']"
Umat ​​Buddha membantai Muslim Rohingya,1,0,0,0,0,umat buddha bantai muslim rohingya,"['umat', 'buddha', 'bantai', 'muslim', 'rohingya']"
"PENGGUNA yang berbohong adalah seorang pemimpin agama Kristen, bukan?",1,0,0,0,0,bohong orang pimpin agama kristen,"['bohong', 'orang', 'pimpin', 'agama', 'kristen']"
"PENGGUNA Bapak USER, proses masuk Islam itu tidak bisa dipaksakan, melainkan harus dilakukan dengan kesadaran sendiri.",1,0,0,0,0,proses masuk islam paksa laku sadar,"['proses', 'masuk', 'islam', 'paksa', 'laku', 'sadar']"
