Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
Hidup komunis Tiongkok! https:\/\/t.co\/b1RheVKrXl,0,1,0,0,0,hidup cina komunis hypertext transfer protocol over secure socket layer t co b1rhevkrxl,"['hidup', 'cina', 'komunis', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'b1rhevkrxl']"
"Serbuan TKA China, lalu polisi bareng, lalu penyelundupan senjata... Hmmm \xf0\x9f\x98\x96 apa yang terjadi?... URL",0,1,0,0,0,serbu tenaga kerja asing cina polisi selundup senjata api hmmm ya uniform resource locator,"['serbu', 'tenaga', 'kerja', 'asing', 'cina', 'polisi', 'selundup', 'senjata', 'api', 'hmmm', 'ya', 'uniform', 'resource', 'locator']"
"Hei, apakah Anda tahu bahwa proyek China sedang mengerjakannya? Juga!! Apakah putra dan putri Indonesia tidak diberi kesempatan? URL",0,1,0,0,0,eh proyek nya cina garap putra putri indonesia uniform resource locator,"['eh', 'proyek', 'nya', 'cina', 'garap', 'putra', 'putri', 'indonesia', 'uniform', 'resource', 'locator']"
Kabinet Jongos Tiongkok,0,1,0,0,0,kabinet jongos cina,"['kabinet', 'jongos', 'cina']"
Hancurkan PKI DaruratPKI,0,1,0,0,0,ganyang partai komunis indonesia darurat partai komunis indonesia,"['ganyang', 'partai', 'komunis', 'indonesia', 'darurat', 'partai', 'komunis', 'indonesia']"
"Yang minoritas tertindas di Indonesia, China saja yang senang",0,1,0,0,0,minoritas te indas indonesia cina bahagia,"['minoritas', 'te', 'indas', 'indonesia', 'cina', 'bahagia']"
Usir China dan antek-anteknya jika ingin Indonesia damai.,0,1,0,0,0,usir cina jongos jongos indonesia damai,"['usir', 'cina', 'jongos', 'jongos', 'indonesia', 'damai']"
"44. Dengan begitu, komplotan USER USER dan Rizieq FPI bisa terus membesar-besarkan isu Pemerintahan Jokowi pro PKI. PENGGUNA.",0,1,0,0,0,44 gerombol rizieq front bela islam main isu perintah jokowi pro partai komunis indonesia,"['44', 'gerombol', 'rizieq', 'front', 'bela', 'islam', 'main', 'isu', 'perintah', 'jokowi', 'pro', 'partai', 'komunis', 'indonesia']"
"90% umat Buddha di Indonesia adalah etnis CINA (CHINA), yang mencakup sejumlah taipan besar kolonial Indonesia.",0,1,0,0,0,peluk agama buddha indonesia 90 etnis tionghoa cina nya taipan taipan jajah indonesia,"['peluk', 'agama', 'buddha', 'indonesia', '90', 'etnis', 'tionghoa', 'cina', 'nya', 'taipan', 'taipan', 'jajah', 'indonesia']"
"Kalau sekarang ada PKI gaya baru, berarti Jokowi adalah antek komunis",0,1,0,0,0,partai komunis indonesia gaya jokowi antek komunis,"['partai', 'komunis', 'indonesia', 'gaya', 'jokowi', 'antek', 'komunis']"
Analisanya soal LBH cuma 2 1. Sudah disusupi komunis atau 2. Antek jenderal-jenderal lama yang kini menjadi penguasa negara,0,1,0,0,0,2 analisa kait 1 susup komunis 2 antek jenderal tua kuasa negara,"['2', 'analisa', 'kait', '1', 'susup', 'komunis', '2', 'antek', 'jenderal', 'tua', 'kuasa', 'negara']"
"PENGGUNA Siapa yang pilih Malingsia, siapa penipu PKI?",0,1,0,0,0,voting malingsia cok jancuk partai komunis indonesia,"['voting', 'malingsia', 'cok', 'jancuk', 'partai', 'komunis', 'indonesia']"
USER Kampret juga ingin bersikap kasar dan bandit di NKRI agar diusir seluruh orang Tionghoa agar masyarakat Indonesia tahu bagaimana rasanya.,0,1,0,0,0,kampret kasar bandit negara republik indonesia orang cina usir rakyat indonesia biar tau,"['kampret', 'kasar', 'bandit', 'negara', 'republik', 'indonesia', 'orang', 'cina', 'usir', 'rakyat', 'indonesia', 'biar', 'tau']"
USER Artinya kecebong adalah antek komunis,0,1,0,0,0,a inya kecebong antek komunis,"['a', 'inya', 'kecebong', 'antek', 'komunis']"
"Seperti data di negara komunis, kenapa dia tidak menyebutkan bahwa di rezim komunis, kehidupan masyarakat juga bebas??!",0,1,0,0,0,data negara gara komunis rezim komunis nyawa rakyat gratis,"['data', 'negara', 'gara', 'komunis', 'rezim', 'komunis', 'nyawa', 'rakyat', 'gratis']"
"Postingan yang lebih sadis dari Victor bodoh, JASMEV dan berudu istana. JAMUR PEKERJAAN CINA DI POLISI",0,1,0,0,0,sadis postingan victor bodoh jokowi ahok social media volunteer kecebong kecebong istana jongos cina jamur polisi,"['sadis', 'postingan', 'victor', 'bodoh', 'jokowi', 'ahok', 'social', 'media', 'volunteer', 'kecebong', 'kecebong', 'istana', 'jongos', 'cina', 'jamur', 'polisi']"
"Adahok jahat Teroris sungguhan di Indonesia... Bukan wahabi, bukan unta tapi babi cina yang menebar teror sungguhan...",0,1,0,0,0,iklan ahok jahat teroris nyata indonesia wahabi onta babi babi milik cina tebar teror sungguh,"['iklan', 'ahok', 'jahat', 'teroris', 'nyata', 'indonesia', 'wahabi', 'onta', 'babi', 'babi', 'milik', 'cina', 'tebar', 'teror', 'sungguh']"
"10 tahun setelah SBY, isu PKI hampir tidak ada. Baru 3 tahun berlalu, Jokowi, simpatisan PKI, mendapat kesempatan emas. URL",0,1,0,0,0,10 susilo bambang yudhoyono isu partai komunis indonesia cari 3 jokowi simpatisan partai komunis indonesia sp i emas uniform resource locator,"['10', 'susilo', 'bambang', 'yudhoyono', 'isu', 'partai', 'komunis', 'indonesia', 'cari', '3', 'jokowi', 'simpatisan', 'partai', 'komunis', 'indonesia', 'sp', 'i', 'emas', 'uniform', 'resource', 'locator']"
"Pendukung Jokowi: 3. Kalau dia pribumi, berarti dia bajingan Cina, pengkhianat bangsa. 4. Komunis",0,1,0,0,0,dukung jokowi 3 pribumi bera i jongos cina penghianat bangsa 4 komunis,"['dukung', 'jokowi', '3', 'pribumi', 'bera', 'i', 'jongos', 'cina', 'penghianat', 'bangsa', '4', 'komunis']"
"Usir Duta Besar Myanmar dari Indonesia, tanah air negara ini haram bagi mereka. Dan untuk saudara-saudaraku yang beragama Budha... URL",1,1,0,0,0,usir duta myanmar indonesia tanah air negeri haram saudara umat buddha uniform resource locator,"['usir', 'duta', 'myanmar', 'indonesia', 'tanah', 'air', 'negeri', 'haram', 'saudara', 'umat', 'buddha', 'uniform', 'resource', 'locator']"
USER USER Banyak antek-antek yang mulai unjuk gigi untuk membela tuan bajingan Cina mereka agar tidak dituntut... para antek semua berusaha tampil baik.,0,1,0,0,0,kacung kacung bela majikan cina keparat proses hukum kacung cari muka,"['kacung', 'kacung', 'bela', 'majikan', 'cina', 'keparat', 'proses', 'hukum', 'kacung', 'cari', 'muka']"
Suu Kyi antek komunis? PENGGUNA: Satire Suu Kyi Duterte: Memenangkan Hadiah Nobel Perdamaian,0,1,0,0,0,suu kyi antek komunis sindir suu kyi dute e menang nobel damai,"['suu', 'kyi', 'antek', 'komunis', 'sindir', 'suu', 'kyi', 'dute', 'e', 'menang', 'nobel', 'damai']"
"Agama selain Islam hidup nyaman di sini, Tionghoa hidup berkelimpahan harta. URL",1,1,0,0,0,agama islam hidup enak cina hidup gelimang a uniform resource locator,"['agama', 'islam', 'hidup', 'enak', 'cina', 'hidup', 'gelimang', 'a', 'uniform', 'resource', 'locator']"
"Bung Karno juga dikhianati oleh PKI yang mayoritas adalah orang Jawa, kemudian PKI dibantai lagi oleh Pak Harto yang berasal dari Jawa. \n\nSekarang Jokowi mewakili suara mayoritas masyarakat Jawa yang pro-asing.'",0,1,0,0,0,karno khianat partai komunis indonesia partai komunis indonesia mayoritas orang jawa partai komunis indonesia bantai o jawa jokowi wakil suara mayoritas jawa pro asing,"['karno', 'khianat', 'partai', 'komunis', 'indonesia', 'partai', 'komunis', 'indonesia', 'mayoritas', 'orang', 'jawa', 'partai', 'komunis', 'indonesia', 'bantai', 'o', 'jawa', 'jokowi', 'wakil', 'suara', 'mayoritas', 'jawa', 'pro', 'asing']"
PENGGUNA APA ITU KAPITALISME HAHAHA. kalian antek-antek komunis.,0,1,0,0,0,sih kapitalisme haha dasar antek antek komunis,"['sih', 'kapitalisme', 'haha', 'dasar', 'antek', 'antek', 'komunis']"
"Ini Gubernur Pribumi, oke? #2019GantiPresiden",0,1,0,0,0,gubernur pribumi ya 2019 ganti presiden,"['gubernur', 'pribumi', 'ya', '2019', 'ganti', 'presiden']"
Jangan ragu untuk segera menghancurkan PKI,0,1,0,0,0,ragu ganyang partai komunis indonesia,"['ragu', 'ganyang', 'partai', 'komunis', 'indonesia']"
PENGGUNA : Si AHOAK PENGGUNA CINA PENYEDIA ANJING penghujat ISLAM....!!!,1,1,0,0,0,sih ahok cina anjing kafir nista agama islam,"['sih', 'ahok', 'cina', 'anjing', 'kafir', 'nista', 'agama', 'islam']"
CINA ASU https:\/\/t.co\/zM1BsjAIHA,0,1,0,0,0,cina anjing hypertext transfer protocol over secure socket layer t co zm1bsjaiha,"['cina', 'anjing', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'zm1bsjaiha']"
RT USER USER USER Oh..ini antek komunis gan..,0,1,0,0,0,oh antek nya komunis,"['oh', 'antek', 'nya', 'komunis']"
Pengguna,0,1,0,0,0,orang turun cina gubernur indonesia bicara orang padang presiden singapura,"['orang', 'turun', 'cina', 'gubernur', 'indonesia', 'bicara', 'orang', 'padang', 'presiden', 'singapura']"
"Tiongkok tidak tahu bagaimana harus malu, mereka harus angkat kaki di istana!",0,1,0,0,0,tau malu nih cina angkat kaki istana,"['tau', 'malu', 'nih', 'cina', 'angkat', 'kaki', 'istana']"
Anak-anak PKI pro-Syiah dan antek asing juga merupakan diktator komunis dengan kebijakan neoliberal. Wow,1,1,0,0,0,anak partai komunis indonesia pro syiah antek asing diktator komunis bijak neoliberal,"['anak', 'partai', 'komunis', 'indonesia', 'pro', 'syiah', 'antek', 'asing', 'diktator', 'komunis', 'bijak', 'neoliberal']"
Yang membunuh warga Ahmadiyah dan Syiah itu memang PKI ya?,0,1,0,0,0,bunuh orang ahmadiyah syiah partai komunis indonesia ya,"['bunuh', 'orang', 'ahmadiyah', 'syiah', 'partai', 'komunis', 'indonesia', 'ya']"
USER USER USER antek komunis berteriak komunis,0,1,0,0,0,antek komunis teriak komunis,"['antek', 'komunis', 'teriak', 'komunis']"
"Sibabi Cina sangat biadab dalam memperlakukan masyarakat ADAT, dan jongon seperti Banser & Nu Nusantara mendukung ketimpangan ini, betapa biadabnya mereka!",0,1,0,0,0,si babi cina biadab laku kaum pribumi surat pemberitahuan baris serba nu nusantara dukung timpang biadab,"['si', 'babi', 'cina', 'biadab', 'laku', 'kaum', 'pribumi', 'surat', 'pemberitahuan', 'baris', 'serba', 'nu', 'nusantara', 'dukung', 'timpang', 'biadab']"
RT PENGGUNA: Hanya antek Tiongkok yang tidak percaya komunis seperti orang-orang ini adalah musuh dan pembantai umat Islam URL,1,1,0,0,0,antek cina percaya komunis sp orang musuh bantai muslim uniform resource locator,"['antek', 'cina', 'percaya', 'komunis', 'sp', 'orang', 'musuh', 'bantai', 'muslim', 'uniform', 'resource', 'locator']"
"Beberapa orang mengatakan bahwa isu ini dimaksudkan untuk menjatuhkan rezim. Namun, isu ini merupakan upaya intelijen untuk melawan gerakan komunis.",0,1,0,0,0,katak ge er isu jatuh rezim isu kerja intelijen konter gera komunis,"['katak', 'ge', 'er', 'isu', 'jatuh', 'rezim', 'isu', 'kerja', 'intelijen', 'konter', 'gera', 'komunis']"
PKI akan bangkit,0,1,0,0,0,partai komunis indonesia bangkit,"['partai', 'komunis', 'indonesia', 'bangkit']"
USER USER USER USER USER USER USER USER PKI USER YANG INGIN MENGHANCURKAN ISLAM.... BAHAYA!!!!',0,1,0,0,0,partai komunis indonesia rusak islam bahaya,"['partai', 'komunis', 'indonesia', 'rusak', 'islam', 'bahaya']"
Antek-antek komunis di YLBHI sedang menjadi korban,0,1,0,0,0,antek komunis yayasan lembaga bantu hukum indonesia main main korban,"['antek', 'komunis', 'yayasan', 'lembaga', 'bantu', 'hukum', 'indonesia', 'main', 'main', 'korban']"
MataNajwaDebatJakarta si Babi Cina Ahok bodoh banget. Sangat pintar lagi. Asalkan bukan Ahok,0,1,0,0,0,matanajwadebatjaka a sih cina babi ahok banget sok pintar banget ahok,"['matanajwadebatjaka', 'a', 'sih', 'cina', 'babi', 'ahok', 'banget', 'sok', 'pintar', 'banget', 'ahok']"
USER USER Bajingan Aseng seperti Ahok dan kroni-kroninya\xc2\xb2 perlu ditentang ya',0,1,0,0,0,asing bajing surat pemberitahuan ahok bese a kroni nya anti,"['asing', 'bajing', 'surat', 'pemberitahuan', 'ahok', 'bese', 'a', 'kroni', 'nya', 'anti']"
PENGGUNA PENGGUNA YANG PERLU MENUNJUKKAN FILM. DEKLARATOR PARTAI KOMUNIS INDONESIA DAN NAMA KETUANYA. ASLI KOMUNIS CINA SOVIET,0,1,0,0,0,putar film nya deklarator ai komunis indonesia nama ketua nya komunis cina soviet,"['putar', 'film', 'nya', 'deklarator', 'ai', 'komunis', 'indonesia', 'nama', 'ketua', 'nya', 'komunis', 'cina', 'soviet']"
Maka Anda berada di negara yang coba dikendalikan oleh KOMUNIS,0,1,0,0,0,buah negara coba asai komunis,"['buah', 'negara', 'coba', 'asai', 'komunis']"
"PENGGUNA Hanya sosok Gusdur, sang presiden, yang mengakui warga negara China menjadi warga negara Indonesia dan akhirnya Indonesia benar-benar dikuasai oleh China.....",0,1,0,0,0,tokoh gus dur presiden warga cina warga negara indonesia nya indonesia mw kuasa cina,"['tokoh', 'gus', 'dur', 'presiden', 'warga', 'cina', 'warga', 'negara', 'indonesia', 'nya', 'indonesia', 'mw', 'kuasa', 'cina']"
"USER USER Lebih baik dijajah China dari pada dijajah Arab... Banyak aturannya... Kalau tidak dijual negaranya ke AS saja biarlah yang banyak fitnah ditebang langsung saja… Jangan bersikap suci, jangan munafik dan bersikap kasar semampumu. ..'",0,1,0,0,0,jajah cina jajah arab atur jual negara as biar bacot langsung tebas sok suci munafik orang koar koar dank,"['jajah', 'cina', 'jajah', 'arab', 'atur', 'jual', 'negara', 'as', 'biar', 'bacot', 'langsung', 'tebas', 'sok', 'suci', 'munafik', 'orang', 'koar', 'koar', 'dank']"
Netijen: Diktator Jokowi Jokowi Pro China Jokowi Bukan Pro Rakyat,0,1,0,0,0,warganet jokowi diktator jokowi pro cina jokowi pro rakyat,"['warganet', 'jokowi', 'diktator', 'jokowi', 'pro', 'cina', 'jokowi', 'pro', 'rakyat']"
RT USER Apa yang salah dengan mayoritas etnis Tionghoa di DKI?\nMengapa mereka begitu solid mendukung penista agama?\n\nBalas dendam?\nTidak nasionalis?,1,1,0,0,0,mayoritas etnis cina daerah khusus ibukota solid dukung nista agama islam dendam nasionalis,"['mayoritas', 'etnis', 'cina', 'daerah', 'khusus', 'ibukota', 'solid', 'dukung', 'nista', 'agama', 'islam', 'dendam', 'nasionalis']"
USER Kayak komunis gak hargai nyawa manusia... cebong=komunis',0,1,0,0,0,kayak komunis harga jasad manusia cebong komunis,"['kayak', 'komunis', 'harga', 'jasad', 'manusia', 'cebong', 'komunis']"
sekarang kita di rejim PKI..GURUKAN JOKOWI PEMIMPIN YANG MENGKRIMINALISASI PKI,1,1,0,0,0,rejim partai komunis indonesia lengser jokowi pimpin tukang kriminalisasi ulama,"['rejim', 'partai', 'komunis', 'indonesia', 'lengser', 'jokowi', 'pimpin', 'tukang', 'kriminalisasi', 'ulama']"
"RT USER Ayo Bangsa Indonesia, bersihkan aset negara yang dibajak etnis Tionghoa",0,1,0,0,0,ayo bangsa indonesia sih etnis cina perompak aset negara,"['ayo', 'bangsa', 'indonesia', 'sih', 'etnis', 'cina', 'perompak', 'aset', 'negara']"
"Kejar setoran ke China sebelum Pak Djarot lengser. Rezim penjajah China sangat berbahaya bagi bangsa & negara, hukum, undang-undang dan konstitusi dilanggar.",0,1,0,0,0,kejar setor cina djarot lengser rezim jongos cina bahaya bangsa negara hukum undang undang konstitusi labrak,"['kejar', 'setor', 'cina', 'djarot', 'lengser', 'rezim', 'jongos', 'cina', 'bahaya', 'bangsa', 'negara', 'hukum', 'undang', 'undang', 'konstitusi', 'labrak']"
USER USER China hanyalah parasit di negara \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7',0,1,0,0,0,cina benalu negara republik indonesia,"['cina', 'benalu', 'negara', 'republik', 'indonesia']"
RT PENGGUNA Ingat...antek Tiongkok/komunis/penyerang kini berada di belakang rezim,0,1,0,0,0,ingattt cina komunis antek asing rezim,"['ingattt', 'cina', 'komunis', 'antek', 'asing', 'rezim']"
Banyak orang asing datang ke Indonesia...karena ingin memilih...; Ini bukan Tiongkok; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,0,1,0,0,0,warga negara asing asing indonesia coblos cina 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,"['warga', 'negara', 'asing', 'asing', 'indonesia', 'coblos', 'cina', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
Ayo pancing antek komunis di NKRI dengan mengadakan nonton bareng film Pengkhianatan G 30 S PKI,0,1,0,0,0,ayo pancing antek komunis negara republik indonesia selenggara tonton bareng film khianat 30 si partai komunis indonesia,"['ayo', 'pancing', 'antek', 'komunis', 'negara', 'republik', 'indonesia', 'selenggara', 'tonton', 'bareng', 'film', 'khianat', '30', 'si', 'partai', 'komunis', 'indonesia']"
RT USER Karena PKI adalah cara Soeharto menyingkirkan Sukarno. Kini Prabowo ingin menirunya. Mungkin karena masih menantu!,0,1,0,0,0,partai komunis indonesia soeha o singkir soekarno tiru prabowo menantu,"['partai', 'komunis', 'indonesia', 'soeha', 'o', 'singkir', 'soekarno', 'tiru', 'prabowo', 'menantu']"
"USER Kasir orang Indonesia ya? Haha dia seharusnya tertawa, ketika kamu pertama kali memakannya, itu adalah daging babi brengsek'",0,1,0,0,0,cashier indon haha mesti gelak padan makan babi berengsek,"['cashier', 'indon', 'haha', 'mesti', 'gelak', 'padan', 'makan', 'babi', 'berengsek']"
Situ antek komunis?~ URL,0,1,0,0,0,situ antek komunis uniform resource locator,"['situ', 'antek', 'komunis', 'uniform', 'resource', 'locator']"
"Lihat USER, penumpangnya penuh dengan TKA China yang tidak bisa berbahasa Indonesia atau Inggris, cc USER URL",0,1,0,0,0,lihat tumpang penuh tenaga kerja asing cina bahas indonesia inggris cc uniform resource locator,"['lihat', 'tumpang', 'penuh', 'tenaga', 'kerja', 'asing', 'cina', 'bahas', 'indonesia', 'inggris', 'cc', 'uniform', 'resource', 'locator']"
"RT USER USER USER Hahaha Saya orang Tionghoa, tidakkah Anda melihat keturunan etnis apa tuan Anda?",0,1,0,0,0,haha teriak teriak cina kaca iya junjung turun etnis,"['haha', 'teriak', 'teriak', 'cina', 'kaca', 'iya', 'junjung', 'turun', 'etnis']"
Terima Keppres Jika PKI Tampil BERJUANG!!!,0,1,0,0,0,terima putus presiden partai komunis indonesia muncul gebuk,"['terima', 'putus', 'presiden', 'partai', 'komunis', 'indonesia', 'muncul', 'gebuk']"
Presiden Jongos...selalu menunggu perintah majikan Cinanya...apalagi umat Islam yang dibantai bukanlah orang kafir Cina...!,1,1,0,0,0,presiden jongos tunggu aba tuan cina nya bantai muslim cina kafir,"['presiden', 'jongos', 'tunggu', 'aba', 'tuan', 'cina', 'nya', 'bantai', 'muslim', 'cina', 'kafir']"
"Ini semua salah Jokowi. Hanya di rezim jahat diktator komunis kafir yang tidak adil ini, OPM mulai... URL",1,1,0,0,0,salah jokowi rezim jahat diktator otoriter komunis kafir zalim organisasi papua merdeka uniform resource locator,"['salah', 'jokowi', 'rezim', 'jahat', 'diktator', 'otoriter', 'komunis', 'kafir', 'zalim', 'organisasi', 'papua', 'merdeka', 'uniform', 'resource', 'locator']"
"USER USER Rezim antek plonga plongo Tiongkok, sudah plonga plongo bodoh lagi hahahah'",0,1,0,0,0,rezim plonga plongo kacung cina plonga plongo dungu haha,"['rezim', 'plonga', 'plongo', 'kacung', 'cina', 'plonga', 'plongo', 'dungu', 'haha']"
"Setuju... Usir saja yang keturunan Arab, India, dan China, termasuk Anda Zul. URL",0,1,0,0,0,tuju usir turun arab india cina masuk zul uniform resource locator,"['tuju', 'usir', 'turun', 'arab', 'india', 'cina', 'masuk', 'zul', 'uniform', 'resource', 'locator']"
USER USER USER Pks juga antek komunis,0,1,0,0,0,partai adil sejahtera antek komunis,"['partai', 'adil', 'sejahtera', 'antek', 'komunis']"
GANYANG PKI adalah kewajiban melindungi NKRI dan Pancasila URL,0,1,0,0,0,ganyang partai komunis indonesia wajib jaga negara republik indonesia pancasila uniform resource locator,"['ganyang', 'partai', 'komunis', 'indonesia', 'wajib', 'jaga', 'negara', 'republik', 'indonesia', 'pancasila', 'uniform', 'resource', 'locator']"
Kenapa kamu begitu bodoh menjadi orang Cina dan hanya ingin membayar untuk kucing gemuk seperti itu?,0,1,0,0,0,dasar cina goblok bayar kucing gembrot model,"['dasar', 'cina', 'goblok', 'bayar', 'kucing', 'gembrot', 'model']"
#MataNajwaDebatJakarta si Babi Cina Ahok bodoh banget. Sangat pintar lagi. Asalkan bukan Ahok,0,1,0,0,0,matanajwadebatjaka a sih cina babi ahok banget sok pintar banget ahok,"['matanajwadebatjaka', 'a', 'sih', 'cina', 'babi', 'ahok', 'banget', 'sok', 'pintar', 'banget', 'ahok']"
Hancurkan PKI..!! Generasi PKI terang-terangan berperang dengan ummat Islam..!!,0,1,0,0,0,ganyang partai komunis indonesia perang buka generasi partai komunis indonesia umat islam,"['ganyang', 'partai', 'komunis', 'indonesia', 'perang', 'buka', 'generasi', 'partai', 'komunis', 'indonesia', 'umat', 'islam']"
USER Wadaauuuwwww.. Wah tenang wah sabar nunggu setahun lagi.. Gara-gara bajingan kebal hukum ini emosi masyarakat jadi tak terkendali.. Omong kosong ini bagian dari strategi mereka.',0,1,0,0,0,wadaauuuw oi kalem oi sabar sabar tunggu gara gara sih sipit keparat kebal hukum emosi rakyat kendali jejangan strategi,"['wadaauuuw', 'oi', 'kalem', 'oi', 'sabar', 'sabar', 'tunggu', 'gara', 'gara', 'sih', 'sipit', 'keparat', 'kebal', 'hukum', 'emosi', 'rakyat', 'kendali', 'jejangan', 'strategi']"
SEGERA HAPUS ORANG CINA DARI INDONESIA!!!!! SAATNYA INDONESIA KUAT DAN BEBAS KOLONISASI,0,1,0,0,0,usir cina cina indonesia indonesia kuasa bebas jajah,"['usir', 'cina', 'cina', 'indonesia', 'indonesia', 'kuasa', 'bebas', 'jajah']"
Liar! Teroris Buddha Myanmar membakar Al-Quran!,1,1,0,0,0,biadab teroris buddha myanmar bakar al alquran,"['biadab', 'teroris', 'buddha', 'myanmar', 'bakar', 'al', 'alquran']"
USER menjalani hidupnya dengan berbagi tumpangan dengan pemilik USER Cina melalui pelayan Cina Paloh Bewok.,0,1,0,0,0,sih hidup nebeng cina cina milik jongos cina sih paloh bewok,"['sih', 'hidup', 'nebeng', 'cina', 'cina', 'milik', 'jongos', 'cina', 'sih', 'paloh', 'bewok']"
"Usir saja orang Tionghoa dari Indonesia, mereka merusak URL bangsa ini",0,1,0,0,0,usir cina indonesia rusak bangsa uniform resource locator,"['usir', 'cina', 'indonesia', 'rusak', 'bangsa', 'uniform', 'resource', 'locator']"
"Katakan padaku untuk menggunakan mata uang Tiongkok??? ; Suruh saya menggunakan ploduk KW3 Cina; Suruh dia belajar bahasa Mandarin; Suruh dia menjadi pelayan Tiongkok; ; Kami adalah penduduk asli; Ini adalah negara asal kami dan pertumpahan darah kami; Wah.. Ada apa, ada apa..; Bermimpilah padamu..; #2019GantiPresiden ; #2019Ga",0,1,0,0,0,suruh pakai mata uang cina suruh pakai produk produk tiru cina suruh ajar bahasa cina suruh bantu cina pribumi negara tumpah darah pribumi woiiii mimpi 2019 ganti presiden 2019 ganti presiden,"['suruh', 'pakai', 'mata', 'uang', 'cina', 'suruh', 'pakai', 'produk', 'produk', 'tiru', 'cina', 'suruh', 'ajar', 'bahasa', 'cina', 'suruh', 'bantu', 'cina', 'pribumi', 'negara', 'tumpah', 'darah', 'pribumi', 'woiiii', 'mimpi', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
RT USER USER USER USER Pak Alex beruntung tidak dituduh sebagai antek Tionghoa dan PKI... haha,0,1,0,0,0,alex untung tuduh antek cina partai komunis indonesia haha,"['alex', 'untung', 'tuduh', 'antek', 'cina', 'partai', 'komunis', 'indonesia', 'haha']"
PENGGUNA PENGGUNA ANJING KOMUNIS menggonggong sebagai tanggapan',0,1,0,0,0,anjing komunis gonggong sahut,"['anjing', 'komunis', 'gonggong', 'sahut']"
"Tanu baru saja mengusirnya, bukankah dia orang Cina?",0,1,0,0,0,tanu usir cina,"['tanu', 'usir', 'cina']"
"PERINGATAN !!!!! Ada upaya yang dilakukan oleh Ahoker, antek komunis dan media mereka untuk memecah belah umat Islam selama aksi 299! Action299",1,1,0,0,0,waspada upaya ahoker antek komunis media laku pecah belah umat islam aksi 299 aksi 299,"['waspada', 'upaya', 'ahoker', 'antek', 'komunis', 'media', 'laku', 'pecah', 'belah', 'umat', 'islam', 'aksi', '299', 'aksi', '299']"
"USER Apakah Anda benar-benar memahami UU Kejahatan Anak? Dulu ada anak yang menghina presiden di bawah umur 16 tahun kok dipenjara 1,5 tahun sedangkan anak China yang mengancam akan membunuh presiden tidak dihukum lucu!!! Kamu sangat bodoh, kamu waras, kamu tidak punya otak",0,1,0,0,0,situ nge i undang undang kriminal anak anak hina presiden umur 16 penjara 1 5 anak cina ancam bunuh presiden lucu super tolol waras otak,"['situ', 'nge', 'i', 'undang', 'undang', 'kriminal', 'anak', 'anak', 'hina', 'presiden', 'umur', '16', 'penjara', '1', '5', 'anak', 'cina', 'ancam', 'bunuh', 'presiden', 'lucu', 'super', 'tolol', 'waras', 'otak']"
PENGGUNA : Si AHOAK PENGGUNA CINA PENYEDIA ANJING penghujat ISLAM....!!!,1,1,0,0,0,sih ahok cina anjing kafir nista agama islam,"['sih', 'ahok', 'cina', 'anjing', 'kafir', 'nista', 'agama', 'islam']"
Butuh waktu lama untuk berperang dengan Tiongkok atau mengusir Tiongkok dari tanah Indonesia,0,1,0,0,0,perang cina usir cina bumi indonesia,"['perang', 'cina', 'usir', 'cina', 'bumi', 'indonesia']"
"China itu rasis, jadi jangan biarkan China mengendalikan & mendominasi Indonesia. Lihat saja China, Singapura, yang mengusir orang Melayu dari desa mereka.",0,1,0,0,0,cina racist biar cina kuasa dominasi ri lihat cina singapura usir melayu kampung,"['cina', 'racist', 'biar', 'cina', 'kuasa', 'dominasi', 'ri', 'lihat', 'cina', 'singapura', 'usir', 'melayu', 'kampung']"
"Saya masih percaya dengan China, saya heran... semua pejabat di Indonesia sama, Cina bajingan dan Kristen. menegakkan hukum Islam, mengusir Tiongkok.",1,1,0,0,0,percaya cina heran jabat indonesia jongos cina kristen tegak hukum islam usir cina,"['percaya', 'cina', 'heran', 'jabat', 'indonesia', 'jongos', 'cina', 'kristen', 'tegak', 'hukum', 'islam', 'usir', 'cina']"
PENGGUNA Narkoba dari China...; Dosen dari Tiongkok...; Hutang dari Tiongkok...; pekerja asing dari Tiongkok...; Kalau sampai 2 periode saya yakin; Kurikulumnya juga akan berasal dari Tiongkok! ; Salam; #2019GantiPresiden,0,1,0,0,0,narkoba cina dosen cina hutang cina tenaga kerja asing cina periode kurikulum cina salam 2019 ganti presiden,"['narkoba', 'cina', 'dosen', 'cina', 'hutang', 'cina', 'tenaga', 'kerja', 'asing', 'cina', 'periode', 'kurikulum', 'cina', 'salam', '2019', 'ganti', 'presiden']"
HANCURKAN PKI?rasakan URL-nya,0,1,0,0,0,ganyang partai komunis indonesia uniform resource locator,"['ganyang', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator']"
