Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
"USER USER Dia manusia, hasil dari pangkatnya yang bodoh, akibat terlahir bodoh, otaknya bodoh, wajahnya bodoh karena suka menghina segala sesuatu dengan menjadi bodoh...'",0,0,1,0,0,manusia hasil pangkat bodoh akibat lahir bodoh otak bodoh wajah bodoh suka hina bodoh,"['manusia', 'hasil', 'pangkat', 'bodoh', 'akibat', 'lahir', 'bodoh', 'otak', 'bodoh', 'wajah', 'bodoh', 'suka', 'hina', 'bodoh']"
"USER USER USER USER USER Dasar muka babi, mau terkenal karena agamanya... Kalau berani, jangan share ke medsos... Siapapun yang menghina agamanya pasti marah besar...! !! Gampangnya kalau langsung minta maaf.. Ayo para pekerja FPI cari o",1,0,1,0,0,dasar muka babi kenal agama berani media sosial hina agama marah gampang langsung maaf ayo kerja front bela islam cari o,"['dasar', 'muka', 'babi', 'kenal', 'agama', 'berani', 'media', 'sosial', 'hina', 'agama', 'marah', 'gampang', 'langsung', 'maaf', 'ayo', 'kerja', 'front', 'bela', 'islam', 'cari', 'o']"
"USER Apa yang kamu bicarakan, saya ulangi apa yang saya katakan karena kamu bodoh'",0,0,1,0,0,bicara ulang bodoh,"['bicara', 'ulang', 'bodoh']"
"USER USER USER hahaha kamu benar USER, giliran bosnya, dia mesum selama 7 tahun, bajingan itu menghilang. USER berpura-pura menjadi suci dan mengatakan dia 'sedang memikirkan tentang seks' dengan wajah pelacurmu..""",0,0,0,1,0,haha gilir bos mesum 7 bajing hilang pura pura suci pikir seks wajah lacur,"['haha', 'gilir', 'bos', 'mesum', '7', 'bajing', 'hilang', 'pura', 'pura', 'suci', 'pikir', 'seks', 'wajah', 'lacur']"
Ulama Kecebong PENGGUNA... Wajah muram',0,0,1,0,0,ulama kecebong wajah muram,"['ulama', 'kecebong', 'wajah', 'muram']"
"USER Giliran berita begini cebonk keluar dari kolam, tapi kemarin saat presiden kita dihina kalian cebonk pura-pura tuli dan bisu...ternyata cinta kalian palsu...'",0,0,1,0,0,gilir berita cebong kolam kemarin presiden hina cebong pura pura tuli bisu nyata cinta palsu,"['gilir', 'berita', 'cebong', 'kolam', 'kemarin', 'presiden', 'hina', 'cebong', 'pura', 'pura', 'tuli', 'bisu', 'nyata', 'cinta', 'palsu']"
"USER USER USER Wajah anak Anda tampak menawan!! Penuh balas dendam dan kebencian! Sesungguhnya anak-anakmu makan dari uang haram. Ayahnya seperti kamu!! Banci dan pantat!!! Apakah kamu membuatku makan kotoran?? Nah, Anda dan istri, anak-anak, dan orang tua Anda banyak memakan uang haram",0,0,0,1,0,wajah anak tawan penuh balas dendam benci sungguh anak anak makan uang haram ayah sepe i banci pantat makan kotor istri anak anak orang tua makan uang haram,"['wajah', 'anak', 'tawan', 'penuh', 'balas', 'dendam', 'benci', 'sungguh', 'anak', 'anak', 'makan', 'uang', 'haram', 'ayah', 'sepe', 'i', 'banci', 'pantat', 'makan', 'kotor', 'istri', 'anak', 'anak', 'orang', 'tua', 'makan', 'uang', 'haram']"
PENGGUNA PENGGUNA Tinggal tambahkan songong di bencong halu...gak perlu kasih tahu min apa...',0,0,0,1,0,tinggal songong bencong halu kasih min,"['tinggal', 'songong', 'bencong', 'halu', 'kasih', 'min']"
"PENGGUNA KALAU ITU, SAYA JUGA TAHU + TIDAK TANYA BOLOT'",0,0,1,0,0,bolot,['bolot']
"USER Kamu gila, ndro___release\xc3\xb1 share disamakan dengan proklamasi kemerdekaan,\nKamu pandai merangkai kata atau kamu jadi bingung Bani Onta...'",0,0,1,0,0,gila ndro release proklamasi merdeka pandai rangkai bingung bani onta,"['gila', 'ndro', 'release', 'proklamasi', 'merdeka', 'pandai', 'rangkai', 'bingung', 'bani', 'onta']"
"RT USER: Siapapun yang mengelola sistem tiket masuk Bromo, Tengger, Semeru itu benar-benar orang biadab, idiot, bajingan, bajingan'",0,0,1,0,0,kelola sistem tiket masuk bromo tengger meru orang biadab idiot bajing bajing,"['kelola', 'sistem', 'tiket', 'masuk', 'bromo', 'tengger', 'meru', 'orang', 'biadab', 'idiot', 'bajing', 'bajing']"
"PENGGUNA YE LU TINGGAL PILIH MATANYA, ORANG SAYA CANTIK SEPERTI INI'",0,0,1,0,0,iya tinggal pilih mata orang cantik sepe i,"['iya', 'tinggal', 'pilih', 'mata', 'orang', 'cantik', 'sepe', 'i']"
USER USER MESKIPUN LAYOUTNYA BERBEDA. Picek.',0,0,1,0,0,layoutnya beda picek,"['layoutnya', 'beda', 'picek']"
#ILCPrabowo Penyerang ilc berhasil mengundang orang gila karena Ahok kalah hingga lupa potong telinganya gila gila gila gila banget \xf0\x9f\x98\x81',0,0,1,0,0,ilcprabowo serang indonesia lawyers club hasil undang orang gila ahok kalah lupa potong telinga gila gila gila gila banget,"['ilcprabowo', 'serang', 'indonesia', 'lawyers', 'club', 'hasil', 'undang', 'orang', 'gila', 'ahok', 'kalah', 'lupa', 'potong', 'telinga', 'gila', 'gila', 'gila', 'gila', 'banget']"
"PENGGUNA Ah, menyerah saja, kamu bodoh!'",0,0,1,0,0,ah serah bodoh,"['ah', 'serah', 'bodoh']"
sasaeng sasaeng matamu pendek a',0,0,1,0,0,sasaeng sasaeng mata pendek a,"['sasaeng', 'sasaeng', 'mata', 'pendek', 'a']"
USER USER USER Malu atas nama + cap dari preman',0,0,0,1,0,malu nama cap preman,"['malu', 'nama', 'cap', 'preman']"
PENGGUNA Kata-katamu rusak..Kamu bodoh.',0,0,0,1,0,rusak bodoh,"['rusak', 'bodoh']"
Bodoh... Tidak punya kompetensi untuk membicarakan kanker... URL,0,0,1,0,0,bodoh kompetensi bicara kanker uniform resource locator,"['bodoh', 'kompetensi', 'bicara', 'kanker', 'uniform', 'resource', 'locator']"
USER USER USER USER USER USER USER USER USER USER USER USER USER ini URL banci,0,0,0,1,0,uniform resource locator banci,"['uniform', 'resource', 'locator', 'banci']"
"PENGGUNA RT: Apik Elekku bilang itu urusanku, Nenek marah karena aku bingung sekali, maafkan aku Nenek, aku picik, aku picik, aku kasar padamu\xe2\x80\ xa6'",0,0,1,0,0,apik jelek bilang urus nenek marah bingung maaf nenek picik picik kasar xa6,"['apik', 'jelek', 'bilang', 'urus', 'nenek', 'marah', 'bingung', 'maaf', 'nenek', 'picik', 'picik', 'kasar', 'xa6']"
"USER USER Anda idiot yang menuduh orang bodoh. Kenyataannya demi membela seseorang, mereka rela menggunakan data palsu, editan &amp; manipulasi.'",0,0,1,0,0,idiot tuduh orang bodoh kenyataanya bela orang rela data palsu edit amp manipulasi,"['idiot', 'tuduh', 'orang', 'bodoh', 'kenyataanya', 'bela', 'orang', 'rela', 'data', 'palsu', 'edit', 'amp', 'manipulasi']"
Banci kamu gak berani balas lagi kamu pengecut USER gan :D',0,0,0,1,0,banci berani balas kecut juragan,"['banci', 'berani', 'balas', 'kecut', 'juragan']"
"Mulutmu Bau Kotoran Babi, PEMBELA ORBA ORBA PRIBADI ARAB SEBAGAI PENGGUNANYA MALU! HIH BANYAK TENDANGAN KAMU SEBELUM PRESIDEN BUBAR '2030! URL",0,0,1,0,0,mulut bau kotor babi bela orde orde pribadi arab nya malu ih tendang presiden bubar 2030 uniform resource locator,"['mulut', 'bau', 'kotor', 'babi', 'bela', 'orde', 'orde', 'pribadi', 'arab', 'nya', 'malu', 'ih', 'tendang', 'presiden', 'bubar', '2030', 'uniform', 'resource', 'locator']"
"USER Dunia ini penuh dengan orang-orang munafik yang sok benar seperti kamu.\nKalau begitu Ahok, kamu pasti bilang JIKA TIDAK SALAH KENAPA LALU?\nTapi makanya yang mesum itu yang jijik, kamu jilat sendiri memek... kamu membohongi dirimu sendiri.. kamu tidak ditanya kenapa dia kabur padahal dia tidak berbuat salah.\nMEME",0,0,0,1,0,dunia penuh orang orang munafik sok sepe i ahok bilang salah mesum jijik jilat memek bohong kabur salah meme,"['dunia', 'penuh', 'orang', 'orang', 'munafik', 'sok', 'sepe', 'i', 'ahok', 'bilang', 'salah', 'mesum', 'jijik', 'jilat', 'memek', 'bohong', 'kabur', 'salah', 'meme']"
"USER USER Hati-hati para ulama jawa barat, jangan mau jadi sahabat cungkring ini.; Dia berwajah petruk, hatinya DASAMUKA",0,0,1,0,0,hati hati ulama jawa barat sahabat cungkring wajah truk hati dasamuka,"['hati', 'hati', 'ulama', 'jawa', 'barat', 'sahabat', 'cungkring', 'wajah', 'truk', 'hati', 'dasamuka']"
"USER Kamu hanya pandai menjilat pantat penguasa, kamu juga pandai menantang orang... dasar pelacur politik...'",0,0,0,1,0,pandai jilat pantat kuasa pandai tantang orang dasar lacur politik,"['pandai', 'jilat', 'pantat', 'kuasa', 'pandai', 'tantang', 'orang', 'dasar', 'lacur', 'politik']"
"PENGGUNANYA BANYAK BANYAK. Wajah Morgan lembut (YA), wajah June brengsek'",0,0,1,0,0,nya wajah morgan lembut ya wajah juni berengsek,"['nya', 'wajah', 'morgan', 'lembut', 'ya', 'wajah', 'juni', 'berengsek']"
"USER USER Bu Susi, apakah potongan dada tak bernyawa ini ada akalnya?? Kalau iya, dimana lokasinya?? Saya mencari beberapa kali menggunakan GPS dan Google Maps tetapi tidak dapat menemukannya.""",0,0,0,1,0,bu sus potong dada nyawa akal iya lokasi cari kali global positioning system google maps temu,"['bu', 'sus', 'potong', 'dada', 'nyawa', 'akal', 'iya', 'lokasi', 'cari', 'kali', 'global', 'positioning', 'system', 'google', 'maps', 'temu']"
"USER USER Karena dia bodoh seperti orang bodoh. Paman...\nOh, telinganya sama kotornya dengan hatinya...'",0,0,1,0,0,bodoh sepe i orang bodoh paman oh telinga kotor hati,"['bodoh', 'sepe', 'i', 'orang', 'bodoh', 'paman', 'oh', 'telinga', 'kotor', 'hati']"
"PENGGUNA Langkah yang salah bisa taik...taik lgbt, liberal, melawan raja\xc2\xb2, harbi kafir.'",1,0,0,1,0,langkah salah tai tai lgbt liberal lawan raja harbi kafir,"['langkah', 'salah', 'tai', 'tai', 'lgbt', 'liberal', 'lawan', 'raja', 'harbi', 'kafir']"
"PENGGUNA tidak, dasar maho.'",0,0,0,1,0,dasar manusia homo,"['dasar', 'manusia', 'homo']"
"USER USER USER USER Kamu terlalu biasa. Sial, lukaku sudah menjadi lubang di lukaku'",0,0,1,0,0,sial luka lubang luka,"['sial', 'luka', 'lubang', 'luka']"
"APA YANG JELAS OTAK AHOK-DJAROT SANGAT BANTENG, SANGAT LOYO DAN STRES..... TELAH RUSAK, HARUS DIHAPUS DAN DIGANTI.....",0,0,1,0,0,otak ahok djarot banteng loyo stres rusak hapus ganti,"['otak', 'ahok', 'djarot', 'banteng', 'loyo', 'stres', 'rusak', 'hapus', 'ganti']"
USER bukan banci tapi banci banget',0,0,0,1,0,banci banci banget,"['banci', 'banci', 'banget']"
"USER kamu cacat, lesung pipit adalah cacat. itu saja \xf0\x9f\x98\x9c'",0,0,1,0,0,cacat lesung pipit cacat,"['cacat', 'lesung', 'pipit', 'cacat']"
USER USER USER USER Matamu sipit,0,0,1,0,0,mata sipit,"['mata', 'sipit']"
USER Bibirmu terlihat seperti dengusan bebek,0,0,1,0,0,bibir lihat sepe i dengus bebek,"['bibir', 'lihat', 'sepe', 'i', 'dengus', 'bebek']"
Anda tidak seperti seorang diktator. USER Yang bilang Anda diktator dan otoriter pasti mengidap rabun senja,0,0,1,0,0,sepe i orang diktator bilang diktator otoriter idap rabun senja,"['sepe', 'i', 'orang', 'diktator', 'bilang', 'diktator', 'otoriter', 'idap', 'rabun', 'senja']"
"PENGGUNA Orang bodoh juga mempunyai logika yang dangkal. Jika Anda merasa lebih pintar dari Menteri ESDM, coba ajak debat. Sumber cm baca internet, lalu tambah 2 i, croak2 seolah paling pintar. Bani mesum, pekerjaan mereka berisik sekali.'",0,0,0,1,0,orang bodoh logika dangkal pintar menteri energi sumber daya mineral coba ajak debat sumber baca internet 2 i croak2 olah pintar bani mesum kerja berisik,"['orang', 'bodoh', 'logika', 'dangkal', 'pintar', 'menteri', 'energi', 'sumber', 'daya', 'mineral', 'coba', 'ajak', 'debat', 'sumber', 'baca', 'internet', '2', 'i', 'croak2', 'olah', 'pintar', 'bani', 'mesum', 'kerja', 'berisik']"
#Boikotindosat si kuning ini dapat pulsa pagi ini Rp. 2000 masih dipotong dan hanya Rp. 1. Padahal saya tidak melakukan apa-apa.. Saya tidak begitu menghargai pelanggan yang seperti itu. budek... taiiii',0,0,1,0,0,boikot indosat sih kuning pulsa pagi rupiah 2000 potong rupiah 1 laku harga langgan sepe i budek tai,"['boikot', 'indosat', 'sih', 'kuning', 'pulsa', 'pagi', 'rupiah', '2000', 'potong', 'rupiah', '1', 'laku', 'harga', 'langgan', 'sepe', 'i', 'budek', 'tai']"
"USER He... He... He... sebenarnya saya terlalu malas menanggapi komentar Anda, tetapi jujur ​​saja saya merasa kasihan kepada Anda. Karena dari pertanyaan Anda di atas saja - saya semakin yakin bahwa Anda 100% idiot. Sini, biar saya bantu Anda menjelaskannya perlahan-lahan, agar otak Anda bisa menangkapnya.",0,0,1,0,0,he he he malas tanggap komentar jujur kasihan pe anyaan 100 idiot biar bantu perlahan lahan otak tangkap,"['he', 'he', 'he', 'malas', 'tanggap', 'komentar', 'jujur', 'kasihan', 'pe', 'anyaan', '100', 'idiot', 'biar', 'bantu', 'perlahan', 'lahan', 'otak', 'tangkap']"
PENGGUNA PENGGUNA DPR DPRD jancok asu adog babi kontol berbulu bajingan bajingan tempek gendeng taeeekkk banci',0,0,0,1,0,dewan wakil rakyat dewan wakil rakyat daerah jancuk anjing adog babi kontol bulu bajing bajing tempek gendeng taeeekkk banci,"['dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat', 'daerah', 'jancuk', 'anjing', 'adog', 'babi', 'kontol', 'bulu', 'bajing', 'bajing', 'tempek', 'gendeng', 'taeeekkk', 'banci']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA kunyuk raimu. Kalau kamu tidak memikirkannya, percuma saja kamu duduk di dewan?'",0,0,1,0,0,kunyuk muka pikir duduk dewan,"['kunyuk', 'muka', 'pikir', 'duduk', 'dewan']"
PENGGUNA Sap Anda der',0,0,1,0,0,sap der,"['sap', 'der']"
"Orang-orang seperti ini memang pantas dimaki-maki oleh jeritan rakyat sejak zaman pra kemerdekaan sampai kiamat, dan dihantui oleh arwah para pejuang yang kegelisahannya masih lebih militan dari pada mereka yang kerjaannya hanya iseng, kosong, tolol.'",0,0,1,0,0,orang orang sepe i maki maki jerit rakyat zaman pra merdeka kiamat hantu arwah juang gelisah militan kerja iseng kosong tolol,"['orang', 'orang', 'sepe', 'i', 'maki', 'maki', 'jerit', 'rakyat', 'zaman', 'pra', 'merdeka', 'kiamat', 'hantu', 'arwah', 'juang', 'gelisah', 'militan', 'kerja', 'iseng', 'kosong', 'tolol']"
"USER Mantan penyanyi cilik yang gendut dan jelek banget, kalau gak salah ternyata gede banget sampai berudu, sayang sekali tak akan ada yang pilih calon SJ yang sombong, yang jelas orang tak pernah sujud! TENGGELAM'",0,0,1,0,0,mantan nyanyi cilik gendut jelek banget salah nyata gede banget berudu sayang pilih calon sombong orang sujud tenggelam,"['mantan', 'nyanyi', 'cilik', 'gendut', 'jelek', 'banget', 'salah', 'nyata', 'gede', 'banget', 'berudu', 'sayang', 'pilih', 'calon', 'sombong', 'orang', 'sujud', 'tenggelam']"
USER USER USER USER USER cebong dongok...Aku tersesat dan jadi gila :))',0,0,1,0,0,cebong dungu sesat gila,"['cebong', 'dungu', 'sesat', 'gila']"
"USER Apa yang salah, APBN untuk gaji mulut unta!.. tidak ada pekerjaan, semoga Allah cepat memberikan nasib aza",0,0,1,0,0,salah anggar belanja negara gaji mulut unta kerja moga allah cepat nasib,"['salah', 'anggar', 'belanja', 'negara', 'gaji', 'mulut', 'unta', 'kerja', 'moga', 'allah', 'cepat', 'nasib']"
itu bodoh. URL,0,0,1,0,0,bodoh uniform resource locator,"['bodoh', 'uniform', 'resource', 'locator']"
Wajah USER adalah pecundang',0,0,1,1,0,wajah cundang,"['wajah', 'cundang']"
PENGGUNA Bilang Kenaikan Dolar Cebong Tak Pengaruhi... MATA ANDA PENDEK #Gantipresiden2019',0,0,1,0,0,bilang dolar cebong pengaruh mata pendek ganti presiden 2019,"['bilang', 'dolar', 'cebong', 'pengaruh', 'mata', 'pendek', 'ganti', 'presiden', '2019']"
"USER ""Jangan bersikap polos, itu menggoda seperti banci""'",0,0,0,1,0,sikap polos goda sepe i banci,"['sikap', 'polos', 'goda', 'sepe', 'i', 'banci']"
"USER USER USER USER Bah, otak unta ini benar-benar setengah matang, saya tahu ulama kalian bicara ekonomi muslim, jangan ulangi unta somplak.. Saya cuma tanya bagaimana memperkuat ekonomi muslim, itu saja",0,0,1,0,0,bah otak unta matang ulama bicara ekonomi muslim ulang unta somplak kuat ekonomi muslim,"['bah', 'otak', 'unta', 'matang', 'ulama', 'bicara', 'ekonomi', 'muslim', 'ulang', 'unta', 'somplak', 'kuat', 'ekonomi', 'muslim']"
"USER Anda transgender\nKatakan saja ya, supaya Anda bisa terkenal'",0,0,0,1,0,transgender ya kenal,"['transgender', 'ya', 'kenal']"
"Kacau, palsu, berpura-pura cantik, munafik, berbohong kepada publik, sensasionalisme dan pastinya penipuan URL",0,0,0,1,0,kacau palsu pura pura cantik munafik bohong publik sensasional tipu uniform resource locator,"['kacau', 'palsu', 'pura', 'pura', 'cantik', 'munafik', 'bohong', 'publik', 'sensasional', 'tipu', 'uniform', 'resource', 'locator']"
"USER USER USER sangat cacat, aku bodoh",0,0,1,0,0,cacat bodoh,"['cacat', 'bodoh']"
USER USER USER USER USER USER USER USER USER Capital payah!\nDapatkan amplop!\n\nBerpikirlah &amp; Penggemarnya rawan dihukum oleh kaum radikal. Mereka akan masuk neraka!\n\nGila!!!',0,0,1,0,0,capital payah amplop pikir amp gemar rawan hukum kaum radikal masuk neraka gila,"['capital', 'payah', 'amplop', 'pikir', 'amp', 'gemar', 'rawan', 'hukum', 'kaum', 'radikal', 'masuk', 'neraka', 'gila']"
"USER USER USER menjual vagina di media sosial, kamu pecundang!'",0,0,0,1,0,jual vagina media sosial cundang,"['jual', 'vagina', 'media', 'sosial', 'cundang']"
"RT USER : Memang benar saya orang toko yang sombong. Gaji Anda juga karena pelanggan. jadi hadapi, sikap, hati-hati. bahkan itu akan mencapai\xe2\x80\xa6'",0,0,1,0,0,orang toko sombong gaji langgan hadap sikap hati hati capai,"['orang', 'toko', 'sombong', 'gaji', 'langgan', 'hadap', 'sikap', 'hati', 'hati', 'capai']"
"PENGGUNA Ya, kamu memang gila seperti dirimu",0,0,1,0,0,ya gila sepe i,"['ya', 'gila', 'sepe', 'i']"
USER USER USER USER Masio Saya ISLAM NUSANTARA koen kate lapo ...jancik matane picek kok sugik iki',0,0,1,0,0,islam nusantara koen kate lapo jancuk mata picek sugik,"['islam', 'nusantara', 'koen', 'kate', 'lapo', 'jancuk', 'mata', 'picek', 'sugik']"
PENGGUNA: mudah untuk menjadi budak sejati!!!',0,0,1,0,0,mudah budak sejati,"['mudah', 'budak', 'sejati']"
USER USER BAWA KE SANA TETE MAMIH LU AMBIL! AKU TIDAK MEMBUTUHKAN SAPI',0,0,0,1,0,bawa tete mama ambil butuh sapi,"['bawa', 'tete', 'mama', 'ambil', 'butuh', 'sapi']"
"Hadeh. Gajetot.\n\nTidak jelas, sialan.'",0,0,0,1,0,aduh ngentot sial,"['aduh', 'ngentot', 'sial']"
"USER USER tidak perlu berpikir terlalu jauh untuk mengganti presiden di tahun 2019... cukup ubah gendermu menjadi normal dulu untuk USER, baru kamu akan mulai bicara.'",0,0,0,1,0,pikir ganti presiden 2019 ubah gender normal bicara,"['pikir', 'ganti', 'presiden', '2019', 'ubah', 'gender', 'normal', 'bicara']"
"USER Itu sebabnya game itu sendiri sangat terbuka untuk semuanya?? FCK, kamu ingin Markus bersama Simon saja?? PASTI INI CANON DALAM GAME STORY\xe2\x80\x94- atau apakah threesome dengan Markus menjadi poli?? SURRENDER \n\nTapi seperti biasa bule memang banyak",0,0,0,1,0,game buka fuck markus simon canon game cerita threesome markus pol surrender sepe i bule,"['game', 'buka', 'fuck', 'markus', 'simon', 'canon', 'game', 'cerita', 'threesome', 'markus', 'pol', 'surrender', 'sepe', 'i', 'bule']"
RT PENGGUNA: URL gila,0,0,1,0,0,uniform resource locator gila,"['uniform', 'resource', 'locator', 'gila']"
"USER Kalau berani, tidak punya foto, jangan jadi pecundang dan jadi antek Perusahaan? Tonton saja film porno di Twitter, tak heran kalau itu menghancurkan Indonesia. Anda otak sesat USER USER USER USER USER USER USER",0,0,0,1,0,berani foto cundang antek usaha tonton film porno twitter heran hancur indonesia otak sesat,"['berani', 'foto', 'cundang', 'antek', 'usaha', 'tonton', 'film', 'porno', 'twitter', 'heran', 'hancur', 'indonesia', 'otak', 'sesat']"
USER USER USER USER cebong koplak wajahmu mirip pantat katak',0,0,1,0,0,cebong kocak wajah pantat katak,"['cebong', 'kocak', 'wajah', 'pantat', 'katak']"
"PENGGUNA PENGGUNA PENGGUNA Maafkan saya. Mengapa Anda tega memperlakukan anak Anda sendiri seperti binatang? Andai saya suaminya, saya akan ambil anak itu, saya laporkan ke polisi &amp; Saya segera bercerai. Najis sekali wanita seperti itu.'",0,0,0,1,0,maaf tega laku anak sepe i binatang andai suami ambil anak lapor polisi amp cerai najis wanita sepe i,"['maaf', 'tega', 'laku', 'anak', 'sepe', 'i', 'binatang', 'andai', 'suami', 'ambil', 'anak', 'lapor', 'polisi', 'amp', 'cerai', 'najis', 'wanita', 'sepe', 'i']"
PENGGUNA Apakah Anda tuli? Bisakah kamu mendengarku? \\\\',0,0,1,0,0,tuli dengar,"['tuli', 'dengar']"
"PENGGUNA Bicara tak tertib. Bodoh atau pikun? Kurang literasi, pak jenderal. Nah, Bibib kan pernah terjerat kasus penghinaan Pancasila, kok dia bilang paham banget.\nKamu mabuk kecubung, Bung'",0,0,1,0,0,bicara te ib bodoh pikun literasi jenderal habib jerat hina pancasila bilang paham banget mabuk kecubung,"['bicara', 'te', 'ib', 'bodoh', 'pikun', 'literasi', 'jenderal', 'habib', 'jerat', 'hina', 'pancasila', 'bilang', 'paham', 'banget', 'mabuk', 'kecubung']"
"Islam, Kristen, Yudaisme adalah agama SEXIST! Itu sebabnya perempuan dalam agama ini perlu bekerja ekstra keras untuk menjadi manusia yang setara",1,0,0,1,0,islam kristen yuda agama sexist perempuan agama kerja ekstra keras manusia tara,"['islam', 'kristen', 'yuda', 'agama', 'sexist', 'perempuan', 'agama', 'kerja', 'ekstra', 'keras', 'manusia', 'tara']"
"PENGGUNA ya, cacat HA HA HA'",0,0,1,0,0,ya cacat,"['ya', 'cacat']"
"USER bilang amin kismis, sertifikat bohong, akuisisi saham itu omong kosong, ini mulut atau pantat unta, sangat bodoh'",0,0,1,0,0,bilang amin kismis ifikat bohong akuisisi saham omong kosong mulut pantat unta bodoh,"['bilang', 'amin', 'kismis', 'ifikat', 'bohong', 'akuisisi', 'saham', 'omong', 'kosong', 'mulut', 'pantat', 'unta', 'bodoh']"
PENGGUNA Akibat revolusi mental jadi penyebab masyarakat cacat mental... Optimis di tahun 2019 ganti presiden.',0,0,1,0,0,akibat revolusi mental masyarakat cacat mental optimis 2019 ganti presiden,"['akibat', 'revolusi', 'mental', 'masyarakat', 'cacat', 'mental', 'optimis', '2019', 'ganti', 'presiden']"
"RT USER selesai, tim Anies Sandi ada kasus pencabulan, ada kasus makar",0,0,0,1,0,selesai tim anies sandi cabul makar,"['selesai', 'tim', 'anies', 'sandi', 'cabul', 'makar']"
"RT USER: USER Segera tag pestanya...\nJangan berani-berani, berarti kamu banci...'",0,0,0,1,0,tag pesta berani berani bera i banci,"['tag', 'pesta', 'berani', 'berani', 'bera', 'i', 'banci']"
"PENGGUNA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82lu Banci \nGadisku, kamu iri karena menyerang gadis-gadis dan menyembunyikan wajahmu.'",0,0,0,1,0,banci gadis iri serang gadis gadis sembunyi wajah,"['banci', 'gadis', 'iri', 'serang', 'gadis', 'gadis', 'sembunyi', 'wajah']"
PENGGUNA yang terhormat ahmad dhani kebanyakan babi kebanyakan anjing aing kontol paling jalang tunggu waktunya karirmu berakhir!!!!,0,0,0,1,0,hormat ahmad dhani babi anjing kontol jalang tunggu karirmu,"['hormat', 'ahmad', 'dhani', 'babi', 'anjing', 'kontol', 'jalang', 'tunggu', 'karirmu']"
USER Dia jjkp. Para lajang murahan sangat ingin berkencan.',0,0,0,1,0,jomlo jablay kebelet pacar lajang murah kencan,"['jomlo', 'jablay', 'kebelet', 'pacar', 'lajang', 'murah', 'kencan']"
"USER USER Hal positif apa yang muncul dari lambe Anda Wo? Apakah tubuhmu seperti ikan buntal, semuanya negatif? Sampah.'",0,0,1,0,0,positif muncul lambe oi tubuh sepe i ikan buntal negatif sampah,"['positif', 'muncul', 'lambe', 'oi', 'tubuh', 'sepe', 'i', 'ikan', 'buntal', 'negatif', 'sampah']"
PENGGUNA ish dsar maho',0,0,0,1,0,ih dasar manusia homo,"['ih', 'dasar', 'manusia', 'homo']"
Benar-benar bodoh \nMatane itu picik!!',0,0,1,0,0,bodoh mata picik,"['bodoh', 'mata', 'picik']"
PENGGUNA Ccd lu:(',0,0,1,0,0,cacat,['cacat']
"Aku melihat DMmu! Saya sudah tahu apa yang saya tanyakan, bodoh\xf0\x9f\x98\xa9 USER'",0,0,1,0,0,lihat dmmu bodoh,"['lihat', 'dmmu', 'bodoh']"
"PENGGUNA Alah, dasar bajingan bau",0,0,1,0,0,alah dasar bajing bau,"['alah', 'dasar', 'bajing', 'bau']"
"USER USER Ya, aku sudah tahu kalau kamu keluarga unta dongok, ibumu gerwani p3k, ayahmu kuda wowok ngeeooahahahaaaaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f \xa4\xa3\xf0\x9f\x92\ xa6\xf0\x9f\x92\xa6'",0,0,0,1,0,ya keluarga unta dungu gerwani p3k ayah kuda prabowo ngeeooahahahaaaaaa xa6,"['ya', 'keluarga', 'unta', 'dungu', 'gerwani', 'p3k', 'ayah', 'kuda', 'prabowo', 'ngeeooahahahaaaaaa', 'xa6']"
PENGGUNA Caplang pantat pancimu,0,0,1,0,0,caplang pantat panci,"['caplang', 'pantat', 'panci']"
"USER ini mungkin punya mantan, kan? Saya belum pernah menjalin hubungan sampai membuat thread tentang selingkuh dari pria. Malu atau brengsek.'",0,0,0,1,0,mantan jalin hubung thread selingkuh pria malu berengsek,"['mantan', 'jalin', 'hubung', 'thread', 'selingkuh', 'pria', 'malu', 'berengsek']"
Rizieq shihab fpi jancok asu kontol tempek anjing babi bajingan bajingan jalang balon banci jalang taek pengecut cabul cok teroris bubarkan ormas FPI #HTIMakar',1,0,0,1,0,rizieq shihab front bela islam jancuk anjing kontol tempek anjing babi bajing bajing jalang balon banci jalang tai kecut cabul cok teroris bubar organisasi masyarakat front bela islam hizbut tahrir indonesia makar,"['rizieq', 'shihab', 'front', 'bela', 'islam', 'jancuk', 'anjing', 'kontol', 'tempek', 'anjing', 'babi', 'bajing', 'bajing', 'jalang', 'balon', 'banci', 'jalang', 'tai', 'kecut', 'cabul', 'cok', 'teroris', 'bubar', 'organisasi', 'masyarakat', 'front', 'bela', 'islam', 'hizbut', 'tahrir', 'indonesia', 'makar']"
"PENGGUNA, jangan hanya mengatakan apa yang Anda maksud. Kaulah congor yang ada di antara anjing-anjing itu",0,0,1,0,0,maksud kau congor anjing anjing,"['maksud', 'kau', 'congor', 'anjing', 'anjing']"
