Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
"USER Cebong senang padahal ditipu, lu jorok, mata lu sipit..'",0,0,1,0,0,cebong senang tipu jorok mata sipit,"['cebong', 'senang', 'tipu', 'jorok', 'mata', 'sipit']"
PENGGUNA Mereka menjadi gila...dan mulai menghancurkan',0,0,1,0,0,gila hancur,"['gila', 'hancur']"
"PENGGUNA PENGGUNA itu buta, paman",0,0,1,0,0,buta paman,"['buta', 'paman']"
"PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA jika KH Ma'ruf berbicara dengan Belaga Budek, dia akan tetap pergi ke Belaga Pilon \xf0\x9f\x91\x89#antipresiden\xe2\x80\xa6""",0,0,1,0,0,kh ruf bicara belaga budek belaga pilon jalan antipreside,"['kh', 'ruf', 'bicara', 'belaga', 'budek', 'belaga', 'pilon', 'jalan', 'antipreside']"
"PENGGUNA PENGGUNA Ganti Presiden, dasar bodoh....jangan pamer kecuranganmu, dasar bodoh....'",0,0,1,0,0,ganti presiden ndasmu atos pamer curang he goblok,"['ganti', 'presiden', 'ndasmu', 'atos', 'pamer', 'curang', 'he', 'goblok']"
"PENGGUNA RT Presiden buta dan tuli, jadi dia memimpin dengan menabrak dan mendengarkan orang berteriak untuk menyingkirkan Jokowi",0,0,1,0,0,presiden buta tuli pimpin tabrak dengar orang orang be eriak copot jokowi,"['presiden', 'buta', 'tuli', 'pimpin', 'tabrak', 'dengar', 'orang', 'orang', 'be', 'eriak', 'copot', 'jokowi']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Jangan terlalu khawatir tentang si idiot itu, dia akan hebat, selain dia menang kemarin, kita berdua tahu bahwa #2019ChangePresident'",0,0,1,0,0,sih idiot menang kemarin 2019 ganti presiden,"['sih', 'idiot', 'menang', 'kemarin', '2019', 'ganti', 'presiden']"
"PENGGUNA Barang siapa memutarbalikkan kata-kata seperti berdebat satu sama lain dan mengatasnamakan Islam, agama yang dianut seseorang, tidak bersikap suci, melamun dan banyak bicara.",0,0,1,0,0,memutarbalikkan sepe i adu mulut mengatasnamakan islam agama anut orang sikap suci lamun bicara,"['memutarbalikkan', 'sepe', 'i', 'adu', 'mulut', 'mengatasnamakan', 'islam', 'agama', 'anut', 'orang', 'sikap', 'suci', 'lamun', 'bicara']"
"PENGGUNA PENGGUNA Saya bahkan tidak tertarik dengan email itu. Tetapi jika Anda melihatnya secara keseluruhan... Ya, dia penipu. Tetapi dia mengakui kesalahannya dan meminta maaf. Yang sampah adalah Anda. Ssstt'",0,0,1,0,0,te arik email lihat ya tipu salah maaf orang sampah ssst,"['te', 'arik', 'email', 'lihat', 'ya', 'tipu', 'salah', 'maaf', 'orang', 'sampah', 'ssst']"
"Wanita sepertimu lebih baik mati saja, dia jelek, tidak perlu berpura-pura menjadi penata rias!",0,0,1,1,0,wanita sepe imu mati jelek pura pura tata rias,"['wanita', 'sepe', 'imu', 'mati', 'jelek', 'pura', 'pura', 'tata', 'rias']"
Siapa yang tidak memetiknya akan menderita\n\nEs mochi-ku\n\n\n\n\n\n\n\n\n\n\n\n\n\nRusak,0,0,1,0,0,petik derita es mochi ku pecah,"['petik', 'derita', 'es', 'mochi', 'ku', 'pecah']"
"PENGGUNA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 idiot yang tidak berani menggunakan akun asli untuk menyebarkan berita bohong dan fitnah, sekarang lihat saja akunmu\ xf0 \ x9f\x98\x82\xf0\x9f\x98\x82'",0,0,1,1,0,idiot berani akun nyata sebar hoaks fitnah lihat akun xf0 x9f,"['idiot', 'berani', 'akun', 'nyata', 'sebar', 'hoaks', 'fitnah', 'lihat', 'akun', 'xf0', 'x9f']"
'Wasit ini picik!',0,0,1,0,0,wasit picik,"['wasit', 'picik']"
PENGGUNA Kamu gila :(',0,0,1,0,0,gila,['gila']
"Kurangnya usaha, seperti bagaimana mencoba... Ada beberapa hal yang mengorbankan waktuku untuk berangkat pagi dan pulang malam....kamu gila \xf0\x9f\x98\xa0\xf0\x9f\x98\ xa0 \xf0\x9f\ x98\xa0\xf0\x9f\x98\xa0'",0,0,1,0,0,usaha sepe i coba korban berangkat pagi pulang larut gila xa0 x98,"['usaha', 'sepe', 'i', 'coba', 'korban', 'berangkat', 'pagi', 'pulang', 'larut', 'gila', 'xa0', 'x98']"
Lihatlah URL bodoh itu,0,0,1,0,0,lihat uniform resource locator bodoh,"['lihat', 'uniform', 'resource', 'locator', 'bodoh']"
"Lihatlah penampilanmu, waria, LGBT! URL",0,0,1,1,0,lihat tampil waria lgbt uniform resource locator,"['lihat', 'tampil', 'waria', 'lgbt', 'uniform', 'resource', 'locator']"
"PENGGUNA PENGGUNA Muka lo cabul, kalo punya muka iya, tapi banci, berani anonim aja...'",0,0,1,1,0,wajah cabul wajah ya banci berani anonim,"['wajah', 'cabul', 'wajah', 'ya', 'banci', 'berani', 'anonim']"
"PENGGUNA Ade Ustad yang otaknya hinggap di lutut dan sulit berjalan tanpa menenteng amplop, masih saja berkeliaran di NgOCEh.",0,0,1,0,0,adek ustad otak be engger lutut sulit jalan bawa amplop biar liar oceh,"['adek', 'ustad', 'otak', 'be', 'engger', 'lutut', 'sulit', 'jalan', 'bawa', 'amplop', 'biar', 'liar', 'oceh']"
"PENGGUNA menolak untuk bertanya, apakah Anda benar-benar idiot?",0,0,1,0,0,tolak be anya tolong idiot,"['tolak', 'be', 'anya', 'tolong', 'idiot']"
"PENGGUNA PENGGUNA Jika Anda memiliki gangguan otak, jangan simpan.",0,0,1,0,0,otak simpan,"['otak', 'simpan']"
"PENGGUNA PENGGUNA PENGGUNA MATA ANDA MEMILIH A? Saya tidak punya uang, terpaksa membeli, utang belum cair, baru mau siap-siap, 11 bank sudah kacau. Lalu saat saya bayar dana tidak ada jawaban ""BUKAN USAHA SENDIRI"". BODOH PLUS BODOH semuanya sudah diambil'",0,0,1,0,0,mata pilih a uang paksa beli utang cair 11 bank kisruh bayar dana bisnis bodoh plus bodoh ambil,"['mata', 'pilih', 'a', 'uang', 'paksa', 'beli', 'utang', 'cair', '11', 'bank', 'kisruh', 'bayar', 'dana', 'bisnis', 'bodoh', 'plus', 'bodoh', 'ambil']"
"Jaga dirimu baik-baik, kamu tidak pintar dalam hal lain,\n\nKamu berbohong, kamu cukup pintar, tanyakan dua kali'",0,0,1,0,0,jaga pintar bohong pintar kali,"['jaga', 'pintar', 'bohong', 'pintar', 'kali']"
Banyak alumni sekolah lotre yang menderita gangguan mental :)) #KARMA,0,0,1,0,0,alumni sekolah togel derita ganggu jiwa karma,"['alumni', 'sekolah', 'togel', 'derita', 'ganggu', 'jiwa', 'karma']"
'Saya bosan.',0,0,1,0,0,bosan,['bosan']
"PENGGUNA PENGGUNA PENGGUNA Itu salahnya, mukanya jelek, mulutnya jelek, otaknya kotor. Lagi pula, pendidikan orang munafik mengaku mengajarkan perilaku bejat.",1,0,1,0,0,salah muka jelek mulut jelek otak kotor dik orang orang munafik ajar perilaku bejat,"['salah', 'muka', 'jelek', 'mulut', 'jelek', 'otak', 'kotor', 'dik', 'orang', 'orang', 'munafik', 'ajar', 'perilaku', 'bejat']"
"USER Perwakilan USER membantu dengan akun lelang rt??? apakah Anda picik? Meskipun nama pengguna kita sama di depan, Anda mengatakan saya mengikuti USN Anda? Saya benar-benar ingin mengikuti semuanya'",0,0,1,0,0,wakil bantu akun lelang mata rabun nama bilang usn,"['wakil', 'bantu', 'akun', 'lelang', 'mata', 'rabun', 'nama', 'bilang', 'usn']"
"USER itu kayak kotoran anjing, lebar kayak anjing'",0,0,1,0,0,sepe i tai congor lebar sepe i anjing,"['sepe', 'i', 'tai', 'congor', 'lebar', 'sepe', 'i', 'anjing']"
"PENGGUNA, matamu sipit'",0,0,1,0,0,mata sipit,"['mata', 'sipit']"
"Jika tubuhku bisa bicara:\n\xe2\x80\x9cHei, tidak bisakah kau mendengar tulangku berbunyi? Mataku lelah melihat layar! Tanganmu lelah mengetik? Hei, apa kau bodoh?!\xe2\x80\x9d\n\n\xe2\x80\x9cKudengar kau bodoh!! Maafkan aku\xe2\x80\x9d \xf0\x9f\x98\xad\xf0\x9f",0,0,1,0,0,tubuh bicara hai dengar tulang tulang suara mata lelah lihat layar tangan lelah etik hai bodoh dengar bodoh maaf,"['tubuh', 'bicara', 'hai', 'dengar', 'tulang', 'tulang', 'suara', 'mata', 'lelah', 'lihat', 'layar', 'tangan', 'lelah', 'etik', 'hai', 'bodoh', 'dengar', 'bodoh', 'maaf']"
"PENGGUNA Tiba-tiba saya terkena stroke, wah, hanya orang rabun dekat saja yang tidak tahu.'",0,0,1,0,0,kena strok orang rabun,"['kena', 'strok', 'orang', 'rabun']"
"USER USER adalah pekerjaan Cornelis, pria Tiongkok yang tergila-gila pada stres'",0,1,1,0,0,tugas cornelis orang cina gila stres,"['tugas', 'cornelis', 'orang', 'cina', 'gila', 'stres']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Mengapa ada peringatan di wajah Rosa, mengapa tidak di batu nisan... Tuan-tuan, bahkan kecebong pun baik-baik saja'",0,0,1,0,0,muka rosa wajah batu nisan berudu,"['muka', 'rosa', 'wajah', 'batu', 'nisan', 'berudu']"
PENGGUNA RT: Itulah sebabnya dari tahun ke tahun kesempatan kerja bagi masyarakat itu sendiri semakin berkurang. Semua orang asing ini kehilangan kesempatan untuk bekerja di sektor seks\xe2\x80\xa6',0,0,1,0,0,lapang kerja masyarakat orang asing sektor seks,"['lapang', 'kerja', 'masyarakat', 'orang', 'asing', 'sektor', 'seks']"
"Wajahmu kotor, penampilan dan perilaku selaras",0,0,1,0,0,wajah kotor tampil tingkah laku selaras,"['wajah', 'kotor', 'tampil', 'tingkah', 'laku', 'selaras']"
dia tidak hebat. Para pengikutnya hanya orang bodoh dan idiot. URL,0,0,1,0,0,hebat bodoh idiot uniform resource locator,"['hebat', 'bodoh', 'idiot', 'uniform', 'resource', 'locator']"
"Kunyuk makin lama makin gak jelas karena cuitannya makin menggeneralisasi orang, ngoceh gak bermutu seperti 2 tahun terakhir....sarap'",0,0,1,0,0,kunyuk cuit generalisasi rakyat be ele tele kualitas sepe i lihat 2 sarap,"['kunyuk', 'cuit', 'generalisasi', 'rakyat', 'be', 'ele', 'tele', 'kualitas', 'sepe', 'i', 'lihat', '2', 'sarap']"
"PENGGUNA PENGGUNA Bapak yang terhormat, dia tidak menggunakan mulutnya saat berbicara. Maaf dia menggunakan SILIT'",0,0,1,0,0,tuan hormat mulut bicara maaf silit,"['tuan', 'hormat', 'mulut', 'bicara', 'maaf', 'silit']"
'PENGGUNA MULUT',0,0,1,0,0,mulut campang,"['mulut', 'campang']"
"PENGGUNA Presiden yang mempermalukan bangsanya sendiri, plonga plongo masih terlihat seperti boneka idiot",0,0,1,0,0,presiden malu bangsa plonga plongo lihat sepe i boneka idiot,"['presiden', 'malu', 'bangsa', 'plonga', 'plongo', 'lihat', 'sepe', 'i', 'boneka', 'idiot']"
PENGGUNA dinonaktifkan,0,0,1,0,0,nonaktif,['nonaktif']
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Puisi untukmu:\nDasar bajingan\nWajahmu iblis\nMulutmu iblis\nMengaku sebagai manusia\nPadahal ia binatang bejat\n\n-- nyet art --',0,0,1,1,0,puisi dasar bajing wajah iblis mulut iblis manusia binatang mesum monyet a,"['puisi', 'dasar', 'bajing', 'wajah', 'iblis', 'mulut', 'iblis', 'manusia', 'binatang', 'mesum', 'monyet', 'a']"
"Celaka bagi CeBong LoE, DASAR-DASAR KOMUNIKASI, Atheisme, SiLiPis, Autisme, sALIBiS'",0,0,1,0,0,celaka cebong dasar komunikasi atheisme sifilis autisme salib,"['celaka', 'cebong', 'dasar', 'komunikasi', 'atheisme', 'sifilis', 'autisme', 'salib']"
PENGGUNA Mataku menyipit karena dia menggunakan koma.,0,0,1,0,0,mata sipit pakai koma koma,"['mata', 'sipit', 'pakai', 'koma', 'koma']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Matamu rabun... buktikan itu bukan tipuan dan buktikan kalau kamu tidak kehilangan akal.',0,0,1,0,0,mata rabun bukti hoaks bukti hilang akal,"['mata', 'rabun', 'bukti', 'hoaks', 'bukti', 'hilang', 'akal']"
PENGGUNA Mengapa pemain yang cacat disertakan?\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2.\nTeco Bodoh',0,0,1,0,0,main nonaktif dise teco bodoh,"['main', 'nonaktif', 'dise', 'teco', 'bodoh']"
"PENGGUNA PENGGUNA Alih-alih merasa malu, saya malah tertawa. Kamu bodoh.",0,0,1,0,0,alih alih malu te awa goblok,"['alih', 'alih', 'malu', 'te', 'awa', 'goblok']"
"USER udah jelek, tuli juga :( .nga'",0,0,1,0,0,jelek tuli,"['jelek', 'tuli']"
"PENGGUNA Saya tidak mengerti apa yang Anda tulis. Karena otak saya bukan otak autis, bukan berarti saya salah memasangnya hingga kulit saya mati. Bisakah saya melanjutkan?'",0,0,1,0,0,menge i tulis otak otak autis bera i salah benang kulit mati,"['menge', 'i', 'tulis', 'otak', 'otak', 'autis', 'bera', 'i', 'salah', 'benang', 'kulit', 'mati']"
PENGGUNA Ada juga kata yang berarti 'anyer',0,0,1,0,0,a inya anyer,"['a', 'inya', 'anyer']"
PENGGUNA Hapus PENGGUNA yang tidak berguna,0,0,1,0,0,hapus,['hapus']
Pengguna,0,0,1,0,0,,['nan']
PENGGUNA Satu-satunya hal yang ada dalam pikirannya ketika menyangkut kesetaraan gender adalah ketelanjangan. Kau berubah menjadi orang mesum.',0,0,1,1,0,pikir sangkut tara gender telanjang ubah orang mesum,"['pikir', 'sangkut', 'tara', 'gender', 'telanjang', 'ubah', 'orang', 'mesum']"
"PENGGUNA Anjing bodoh, idiot, bajingan, monyet babi, fucc, kont, ngents, tolol. \n\nYa, saya tahu itu sangat kasar, maaf.",0,0,1,1,0,anjing sial bodoh idiot bajing babi monyet fuck kont kangen bodoh ya sopan maaf,"['anjing', 'sial', 'bodoh', 'idiot', 'bajing', 'babi', 'monyet', 'fuck', 'kont', 'kangen', 'bodoh', 'ya', 'sopan', 'maaf']"
"PENGGUNA PENGGUNA kacang favoritku, yang berpura-pura pintar meskipun dia lebih lambat dariku'",0,0,1,0,0,kacang suka pura pura pintar lambat,"['kacang', 'suka', 'pura', 'pura', 'pintar', 'lambat']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Congor tampak persis seperti moncong unta.,0,0,1,0,0,congor lihat persis sepe i congor unta,"['congor', 'lihat', 'persis', 'sepe', 'i', 'congor', 'unta']"
Ini adalah si gendut PENGGUNA',0,0,1,0,0,sih bajing gendut,"['sih', 'bajing', 'gendut']"
"PENGGUNA PENGGUNA Hei bajingan bodoh, bajingan tolol..., kamu membaca ini.\nPekok dijaga oleh bajingan...\nMasih harus bertanya, kapan Turki dan Israel akan menjalin hubungan diplomatik? URL",0,0,1,0,0,hai bajing bodoh idiot bin bajing baca bodoh jaga peet kampret be anya turki israel jalin hubung diplomatik uniform resource locator,"['hai', 'bajing', 'bodoh', 'idiot', 'bin', 'bajing', 'baca', 'bodoh', 'jaga', 'peet', 'kampret', 'be', 'anya', 'turki', 'israel', 'jalin', 'hubung', 'diplomatik', 'uniform', 'resource', 'locator']"
Pernah belajar Al Quran gak bro??? MULUT INDAH SEPERTI ORANG TANPA BATAS MENGHINA PEMAKAIANNYA',1,0,1,0,0,ajar aji juragan mulut indah sepe i orang batas hina nya,"['ajar', 'aji', 'juragan', 'mulut', 'indah', 'sepe', 'i', 'orang', 'batas', 'hina', 'nya']"
"Ini Mark yang memilih Sirena, apakah matanya menyipit ke sisi lain?'",0,0,1,0,0,mark pilih sirena mata sipit sisi,"['mark', 'pilih', 'sirena', 'mata', 'sipit', 'sisi']"
USER Anda memang dinonaktifkan',0,0,1,0,0,nonaktif,['nonaktif']
"PENGGUNA PENGGUNA Astaga.. Pelaku memposting cemberut. Anjing-anjing juga tidak mau melihatnya, menjijikkan.'",0,0,1,0,0,amit amit laku memposting kerut anjing anjing lihat jijik,"['amit', 'amit', 'laku', 'memposting', 'kerut', 'anjing', 'anjing', 'lihat', 'jijik']"
Wasit Asuog berpikiran sempit,0,0,1,0,0,wasit asu pikir sempit,"['wasit', 'asu', 'pikir', 'sempit']"
PENGGUNA PENGGUNA YA TUHAN DIA SANGAT BODOH',0,0,1,0,0,ya tuhan bodoh,"['ya', 'tuhan', 'bodoh']"
"Jika kamu marah, jangan khawatir, oh, jangan duduk diam di rumah. Orang bodoh punya seseorang, karena dia bodoh, dia sudah pada tahap di mana dia tidak bisa bicara lagi.",0,0,1,0,0,marah ambil pusing duduk diam rumah orang bodoh bodoh orang bodoh tahap bicara,"['marah', 'ambil', 'pusing', 'duduk', 'diam', 'rumah', 'orang', 'bodoh', 'bodoh', 'orang', 'bodoh', 'tahap', 'bicara']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Pengguna,0,0,1,0,0,tai ikan mata picek indah,"['tai', 'ikan', 'mata', 'picek', 'indah']"
"""Dia bilang dia bermigrasi, tapi migrasinya ke arah yang lebih buruk, karena dia punya UANG, dia jadi ahli MABUK dan ahli MENGELUH di selangkangan, pada dasarnya otaknya MATI dan itu sulit diubah,""",0,0,1,1,0,hijrah hijrah arah parah sarana uang ahli mabuk ahli bitching selangkang pokok isi otak mati sulit ubah,"['hijrah', 'hijrah', 'arah', 'parah', 'sarana', 'uang', 'ahli', 'mabuk', 'ahli', 'bitching', 'selangkang', 'pokok', 'isi', 'otak', 'mati', 'sulit', 'ubah']"
URL Teroris Budha Teroris Botak OpRohingya,1,0,1,0,0,uniform resource locator teroris buddha teroris botak op rohingya,"['uniform', 'resource', 'locator', 'teroris', 'buddha', 'teroris', 'botak', 'op', 'rohingya']"
"'Saya hanya memilih WGL satu kali, mungkin matanya menyipit saat saya memilihnya.'",0,0,1,0,0,pilih we get love kali mata sipit pilih,"['pilih', 'we', 'get', 'love', 'kali', 'mata', 'sipit', 'pilih']"
Kamu bilang aku bajingan? Ngablak ndisiti.. URL,0,0,1,0,0,bilang bajing ngablak uniform resource locator,"['bilang', 'bajing', 'ngablak', 'uniform', 'resource', 'locator']"
PENGGUNA RT: #ombudsman itu bodoh dan buta terhadap #Reklamasi... sebenarnya Anda bekerja untuk siapa? Rakyat biasa atau Jongos Aseng da\xe2\x80\xa6',0,0,1,0,0,ombudsman bodoh buta hadap reklamasi kerja rakyat jongos asing,"['ombudsman', 'bodoh', 'buta', 'hadap', 'reklamasi', 'kerja', 'rakyat', 'jongos', 'asing']"
"Apa bedanya kamu dengan orang yang suka berkata buruk karena tidak sesuai dengan keinginanmu, padahal kamu sendiri suka menjelek-jelekkan orang lain? Dasar bodoh!",0,0,1,0,0,beda orang suka buruk sesuai suka jelek jelek orang dasar bodoh,"['beda', 'orang', 'suka', 'buruk', 'sesuai', 'suka', 'jelek', 'jelek', 'orang', 'dasar', 'bodoh']"
"PENGGUNA Dasar bego, penasaran nih..Islam yang mana sih kamu ini..kamu ini nggak lebih dari gerombolan penjual ayat-ayat dan agama Islam..kamu diperlakukan bego, makanya kamu nggak akan pernah bisa bedain yang Benar dan yang Salah, kata Rocky Gerung Islam itu cuma fiksi, kamu nggak ngerti maksudnya.",1,0,1,0,0,bodoh penasaran islam komplot jual ayat agama islam laku bodoh beda salah rocky gerung bilang islam fiksi paham a i,"['bodoh', 'penasaran', 'islam', 'komplot', 'jual', 'ayat', 'agama', 'islam', 'laku', 'bodoh', 'beda', 'salah', 'rocky', 'gerung', 'bilang', 'islam', 'fiksi', 'paham', 'a', 'i']"
"PENGGUNA Kalau punya bukti Pak Jokowi membagikan sembako pakai APBN, laporkan saja ke polisi, tapi kalau tidak punya bukti juga tidak apa-apa, tenang saja, jangan bodoh.",0,0,1,0,0,bukti jokowi salur sembako anggar belanja negara lapor polisi bukti khawatir bodoh,"['bukti', 'jokowi', 'salur', 'sembako', 'anggar', 'belanja', 'negara', 'lapor', 'polisi', 'bukti', 'khawatir', 'bodoh']"
PENGGUNA Anjing itu gila. Aku pusing melihatnya.,0,0,1,0,0,anjing orang gila pusing lihat,"['anjing', 'orang', 'gila', 'pusing', 'lihat']"
"PENGGUNA PENGGUNA PENGGUNA Baru saja menjadi calon legislatif, saya sudah tua dan gila, bayangkan apa yang akan terjadi jika itu terjadi \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",0,0,1,0,0,calon legislatif tua amp ngawur bayang,"['calon', 'legislatif', 'tua', 'amp', 'ngawur', 'bayang']"
"USER USER USER Matamu sipit, itu kepanjangan dari USER alias Ahok.'",0,0,1,0,0,mata sipit alias ahok,"['mata', 'sipit', 'alias', 'ahok']"
"USER Wajahmu jelek sekali, dasar bajingan. Bagaimana aku bisa mendapatkan USER ewean'",0,0,1,1,0,wajah jelek bajing ngewe,"['wajah', 'jelek', 'bajing', 'ngewe']"
PENGGUNA Idiot terus-menerus',0,0,1,0,0,idiot permanen,"['idiot', 'permanen']"
"PENGGUNA PENGGUNA Sebelum bertanya tentang agama Paman PENGGUNA, bolehkah saya bertanya, sudah berapa lama Anda menjadi orang bodoh? Sudah berapa lama Anda berada di kolam renang? Mengapa begitu jelek?",0,0,1,0,0,be anya agama paman be anya idiot kolam renang jelek,"['be', 'anya', 'agama', 'paman', 'be', 'anya', 'idiot', 'kolam', 'renang', 'jelek']"
"USER Luhut mukanya brengsek, sekarang perusahaan dapat duit banyak dari dia'",0,0,1,0,0,luhut muka bajing usaha uang,"['luhut', 'muka', 'bajing', 'usaha', 'uang']"
PENGGUNA BODOH\nIni bukan tentang penampilan teman\nTetapi tentang sifat kasih Kristus.\nAnda tidak harus mengenakan gaun dengan rambut panjang dan jenggot yang jelek.',1,0,1,0,0,bodoh tampil kawan sifat kasih kristus pakai gaun rambut janggut jelek,"['bodoh', 'tampil', 'kawan', 'sifat', 'kasih', 'kristus', 'pakai', 'gaun', 'rambut', 'janggut', 'jelek']"
"#ILCPrabowo Serangan setelah baseball kualitas ilc minggu lalu, sekarang luar biasa karena bisa menghadirkan orang gila tanpa telinga\xf0\x9f\x98\xb5'",0,0,1,0,0,ilcprabowo serang minggu baseball kualitas indonesia lawyers club hadir orang gila telinga,"['ilcprabowo', 'serang', 'minggu', 'baseball', 'kualitas', 'indonesia', 'lawyers', 'club', 'hadir', 'orang', 'gila', 'telinga']"
"PENGGUNA Ya, benar. Saya merasa BODOH membalas komentar bodoh Anda..... hehehe.. makanya Anda harus kembali sekolah.. banyak membaca data. Jangan biarkan OTAK Anda gagal bekerja karena kebencian Anda.'",0,0,1,0,0,ya bodoh balas komentar bodoh hehe sekolah baca data biar otak gagal kerja benci,"['ya', 'bodoh', 'balas', 'komentar', 'bodoh', 'hehe', 'sekolah', 'baca', 'data', 'biar', 'otak', 'gagal', 'kerja', 'benci']"
"PENGGUNA PENGGUNA PENGGUNA Matamu telah sipit, kebencianmu kepada Bapak Jokowi telah menyelimuti hati dan pikiranmu, sejarah baru telah tercipta di era Bapak Jokowi, maka bukalah kacamatamu itu.\xf0\x9f\x98\x9c\nUtang negara hanya kau lihat di era Bapak Jokowi.",0,0,1,0,0,mata sipit benci jokowi tutup hati pikir sejarah cipta era jokowi buka kacamata lihat utang negara era jokowi,"['mata', 'sipit', 'benci', 'jokowi', 'tutup', 'hati', 'pikir', 'sejarah', 'cipta', 'era', 'jokowi', 'buka', 'kacamata', 'lihat', 'utang', 'negara', 'era', 'jokowi']"
"Aduh, malunya pihak oposisi. Makin bodoh ini! Kalau kalkulasi Sri Mulyani memang jagoannya, bisa dibilang kelas dunia, URL",0,0,1,0,0,oh sayang oposisi bodoh hitung sri mulyani jago bilang kelas dunia uniform resource locator,"['oh', 'sayang', 'oposisi', 'bodoh', 'hitung', 'sri', 'mulyani', 'jago', 'bilang', 'kelas', 'dunia', 'uniform', 'resource', 'locator']"
"USER kamu bodoh, lambat. Aku hanya tidak mengerti saat itu.",0,0,1,0,0,bodoh lambat menge i,"['bodoh', 'lambat', 'menge', 'i']"
PENGGUNA PENGGUNA PENGGUNA Pengguna,0,0,1,0,0,,['nan']
"PENGGUNA PENGGUNA Aku sudah tua, makanya aku picik'",0,0,1,0,0,tua picik,"['tua', 'picik']"
PENGGUNA PENGGUNA Jokowi adalah seorang diktator berwajah desa hehehe,0,0,1,0,0,jokowi orang diktator wajah kampung hehe,"['jokowi', 'orang', 'diktator', 'wajah', 'kampung', 'hehe']"
PENGGUNA RT: PENGGUNA kamulah yang bahagia \xf0\x9f\x98\xa1',0,0,1,0,0,bahagia,['bahagia']
PENGGUNA PENGGUNA PENGGUNA PENGGUNA kamu bodoh... kenapa kamu tidak malu ketika kamu terus-menerus disebut bodoh?,0,0,1,0,0,idiot malu bilang bodoh,"['idiot', 'malu', 'bilang', 'bodoh']"
PENGGUNA benar-benar gugup :(',0,0,1,0,0,sungguh gugup,"['sungguh', 'gugup']"
'Wasitnya picik.',0,0,1,0,0,wasit picik,"['wasit', 'picik']"
"PENGGUNA, wah, apakah kamu bodoh?",0,0,1,0,0,bodoh ya,"['bodoh', 'ya']"
"PENGGUNA Tapi Anda adalah lemak jenuh, Anda tidak dapat mentransfernya karena Anda cacat permanen \xf0\x9f\x98\xad bye'",0,0,1,0,0,lemak jenuh transfer nonaktif permanen bye,"['lemak', 'jenuh', 'transfer', 'nonaktif', 'permanen', 'bye']"
"PENGGUNA Ide Anda busuk, pembunuhan biasa terjadi, saat ini banyak korban yang dibunuh, polisi masyarakat juga dibunuh oleh separatis, apakah Anda berpikiran sempit seperti itu?'",0,0,1,0,0,ide busuk bunuh lumrah korban bunuh anggota polisi masyarakat bunuh separatis pikir picik,"['ide', 'busuk', 'bunuh', 'lumrah', 'korban', 'bunuh', 'anggota', 'polisi', 'masyarakat', 'bunuh', 'separatis', 'pikir', 'picik']"
"PENGGUNA Dia benar-benar idiot, kalau Anda membaca twitnya, dia dalam masalah besar.'",0,0,1,0,0,gila bodoh baca twitnya,"['gila', 'bodoh', 'baca', 'twitnya']"
orang itu benar-benar gila huff',0,0,1,0,0,orang gila huff,"['orang', 'gila', 'huff']"
PENGGUNA Hauahahaha muke banci kafir z\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',1,0,1,1,0,haha muka banci kafir z,"['haha', 'muka', 'banci', 'kafir', 'z']"
URL bodoh,0,0,1,0,0,uniform resource locator bodoh,"['uniform', 'resource', 'locator', 'bodoh']"
HUAHAHAHA PENGGUNA ABAIKAN PLONGA PLONGO INI.. SALON BANCI MUKE \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL,1,0,1,1,0,haha abai plonga plongo muka sissy salon uniform resource locator,"['haha', 'abai', 'plonga', 'plongo', 'muka', 'sissy', 'salon', 'uniform', 'resource', 'locator']"
"PENGGUNA PENGGUNA Tenggelam....anak berkepala koreng itu sangat sombong. Menangislah, dasar bajingan, cepatlah!",0,0,1,0,0,tenggelam anak kepala koreng sombong menang bajing cepat,"['tenggelam', 'anak', 'kepala', 'koreng', 'sombong', 'menang', 'bajing', 'cepat']"
"PENGGUNA Kamu tidak bodoh, kamu hanya sombong'",0,0,1,0,0,bodoh sombong,"['bodoh', 'sombong']"
