Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
Cowok yang suka selfie pun tak ada bedanya dengan lekong &amp; banci kalengan',0,0,0,1,0,cowok hobi swafoto beda nya lekong amp banci kaleng,"['cowok', 'hobi', 'swafoto', 'beda', 'nya', 'lekong', 'amp', 'banci', 'kaleng']"
USER USER Kacang favorit suka menjadi bodoh berpura-pura pintar padahal dia lebih lambat dariku',0,0,1,0,0,peang sayang cinta bolot sok pintar lot gue,"['peang', 'sayang', 'cinta', 'bolot', 'sok', 'pintar', 'lot', 'gue']"
"USER Dilihat Salah Satu Pendukung Mafia Koruptor dan Penodaan Agama, Komplotan SANCI TITOT Bidik",0,0,0,1,0,lihat salah dukung mafia koruptor nista agama gerombol banci titot laku bidik arah,"['lihat', 'salah', 'dukung', 'mafia', 'koruptor', 'nista', 'agama', 'gerombol', 'banci', 'titot', 'laku', 'bidik', 'arah']"
USER USER USER USER USER USER USER USER USER Congor terlihat persis seperti congor unta.,0,0,1,0,0,congor persis congor onta,"['congor', 'persis', 'congor', 'onta']"
"Semua cowok brengsek, kan?",0,0,0,1,0,cowok berengsek ya,"['cowok', 'berengsek', 'ya']"
Ini si bajingan gendut PENGGUNA',0,0,1,0,0,budek sih gendut,"['budek', 'sih', 'gendut']"
"Allah SWT benci orang kafir, mengajarkan mesra dengan banyak istri, suka menghukum, dan menjanjikan penjarahan",1,0,0,1,0,allah subhanahu wa taala benci kafir ajar cocok cocok penis istri gemar azab janji rampas,"['allah', 'subhanahu', 'wa', 'taala', 'benci', 'kafir', 'ajar', 'cocok', 'cocok', 'penis', 'istri', 'gemar', 'azab', 'janji', 'rampas']"
"Dear Ahmad Dhani PENGGUNA, paling banyak babi, paling banyak anjing, paling brengsek, paling pelacur, tunggu sampai karirmu selesai!!!!",0,0,0,1,0,ahmad dhani hormat babi anjing kontol lonte tunggu nya karier mu habis,"['ahmad', 'dhani', 'hormat', 'babi', 'anjing', 'kontol', 'lonte', 'tunggu', 'nya', 'karier', 'mu', 'habis']"
"USER USER Hei bajingan bodoh, bajingan bodoh..., kamu membaca ini.\nPekok dijaga oleh bajingan...\nMasih bertanya, kapan Turki dan Israel akan menjalin hubungan diplomatik? URL",0,0,1,0,0,hai kampret goblok idiot bin bodoh baca bodoh pelihara peet kampret msu sehat turki israel hubung diplomatik uniform resource locator,"['hai', 'kampret', 'goblok', 'idiot', 'bin', 'bodoh', 'baca', 'bodoh', 'pelihara', 'peet', 'kampret', 'msu', 'sehat', 'turki', 'israel', 'hubung', 'diplomatik', 'uniform', 'resource', 'locator']"
Pernahkah anda belajar mengaji gan??? MULUT INDAH MULUTNYA SEPERTI ORANG TAK TERBATAS PADA PENGGUNANYA',1,0,1,0,0,al alquran ya bang mulut kayak orang kafir bejat hina,"['al', 'alquran', 'ya', 'bang', 'mulut', 'kayak', 'orang', 'kafir', 'bejat', 'hina']"
Nama: Rizieq Shihab Status: Tersangka Kasus: Konten Pornografi (diduga) Mendukung Anies-Sandi,0,0,0,1,0,nama rizieq shihab status sangka konten pornografi duga dukung anies sandi,"['nama', 'rizieq', 'shihab', 'status', 'sangka', 'konten', 'pornografi', 'duga', 'dukung', 'anies', 'sandi']"
"PENGGUNA Eh banci. Teriaklah orang-orang kafir!! Kamu masih suka masturbasi dimana-mana, teriak-teriak dimana-mana, berisik sekali!! Mulutnya banci ehhhh'",1,0,0,1,0,eh banci teriak kafir kafir suka coli muncrat teriak mulu berisik cong dasar mulut banci yahhhh,"['eh', 'banci', 'teriak', 'kafir', 'kafir', 'suka', 'coli', 'muncrat', 'teriak', 'mulu', 'berisik', 'cong', 'dasar', 'mulut', 'banci', 'yahhhh']"
"Ini Mark yang memilih Sirena, apakah matanya menyipit ke sisi lain?'",0,0,1,0,0,mark pilih si reena mata picek belah,"['mark', 'pilih', 'si', 'reena', 'mata', 'picek', 'belah']"
USER Anda memang dinonaktifkan',0,0,1,0,0,cacat,['cacat']
"Yang paling menyedihkan, mereka bertiga, anj anj anj anj anj anj anj! PRIA! Bisakah kamu tutup mulut dan tidak bisa diam seperti bebek. Sampai filmnya tamat, anjiiiirr! Saya sangat kesal karena saya tidak merasa nyaman menjadi emosional, khususnya",0,0,0,1,0,miris cowok be iga anjing anjing anjing anjing anjing cowok sanggup ya mulut rumpi diam kayak congor bebek film nya habis anjiiirr kesal ubun ubun tahan hati enak emosi,"['miris', 'cowok', 'be', 'iga', 'anjing', 'anjing', 'anjing', 'anjing', 'anjing', 'cowok', 'sanggup', 'ya', 'mulut', 'rumpi', 'diam', 'kayak', 'congor', 'bebek', 'film', 'nya', 'habis', 'anjiiirr', 'kesal', 'ubun', 'ubun', 'tahan', 'hati', 'enak', 'emosi']"
"USER USER Amit-amit.. Pelaku memposting kerutan. Anjing-anjing bahkan tidak melihatnya, itu menjijikkan.'",0,0,1,0,0,amit amit dower burik keriput diposting anjing ogah lihat jijik,"['amit', 'amit', 'dower', 'burik', 'keriput', 'diposting', 'anjing', 'ogah', 'lihat', 'jijik']"
"USER China itu penurut, becek, suka teriak, suka bercinta, sering muncrat...'",0,0,0,1,0,cina pasrah becek suka teriak suka ngewe squi,"['cina', 'pasrah', 'becek', 'suka', 'teriak', 'suka', 'ngewe', 'squi']"
"USER USER USER USER selangkangan, cabul…'",0,0,0,1,0,bani selangkang cabul,"['bani', 'selangkang', 'cabul']"
"Blokir saja orang bodoh itu \xf0\x9f\x98\x82\nJika saya hanya main-main mengunggah tangkapan layar, saya mungkin juga menjadi orang bodoh yang bodoh! :v\nPria itu bertemu dan berkelahi, bukannya mengolok-oloknya dan memposting tangkapan layar! :v\nDasar bajingan bodoh! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,1,0,blok sih bencong anjing main unggah screenshot gue bencong tolol v laki ketemu adu jotos nyinyir unggah hasil screenshot v dasar bencong kontol,"['blok', 'sih', 'bencong', 'anjing', 'main', 'unggah', 'screenshot', 'gue', 'bencong', 'tolol', 'v', 'laki', 'ketemu', 'adu', 'jotos', 'nyinyir', 'unggah', 'hasil', 'screenshot', 'v', 'dasar', 'bencong', 'kontol']"
Wasit Asuog berpikiran sempit,0,0,1,0,0,asu wasit picek,"['asu', 'wasit', 'picek']"
"PENGGUNA ah, dasar bajingan murahan'",0,0,0,1,0,ah dasar jablay murah,"['ah', 'dasar', 'jablay', 'murah']"
"USER Hah, itu hanya untuk orang sepertimu yang merugi... Sial, tak enak kalau kaya, gosip sedikit saja sudah kehabisan nafas'",0,0,0,1,0,ha orang kayak pecun dang aduh banget orang kayak bacot sesak napas,"['ha', 'orang', 'kayak', 'pecun', 'dang', 'aduh', 'banget', 'orang', 'kayak', 'bacot', 'sesak', 'napas']"
PENGGUNA DEWA PENGGUNA DIA SANGAT BODOH',0,0,1,0,0,astaga bolot banget,"['astaga', 'bolot', 'banget']"
"Kalau lagi marah gak usah ambil pusing, wah jangan duduk diam di rumah \nOrang bodoh yang bodoh punya seseorang, karena dia bodoh, dia sudah dalam tahap tidak bisa bicara lagi'",0,0,1,0,0,natural killer marah marah tk payah grab woi duduk diam diam rumah bodoh idiot orang bodoh tahap tk bwk bincang,"['natural', 'killer', 'marah', 'marah', 'tk', 'payah', 'grab', 'woi', 'duduk', 'diam', 'diam', 'rumah', 'bodoh', 'idiot', 'orang', 'bodoh', 'tahap', 'tk', 'bwk', 'bincang']"
PENGGUNA Mulut Banci. Hanya mengurus dirinya sendiri. Belum tentu benar. Pada dasarnya iblis benar-benar berwujud manusia. Muncul menjelang pemilu daerah. Kecemasan PENGGUNA,0,0,0,1,0,mulut banci urus dasar dasar iblis ujud manusia muncul jelang pilih kepala daerah syaraf,"['mulut', 'banci', 'urus', 'dasar', 'dasar', 'iblis', 'ujud', 'manusia', 'muncul', 'jelang', 'pilih', 'kepala', 'daerah', 'syaraf']"
"USER USER USER Seekor babi banci kurus yang menggunakan akun palsu, bahkan lebih hina daripada babi'",0,0,0,1,0,babi sipit banci pakai akun fake hina babi,"['babi', 'sipit', 'banci', 'pakai', 'akun', 'fake', 'hina', 'babi']"
USER USER USER USER USER USER USER USER Tai ikan matalu picek yang indah \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',0,0,1,0,0,indah tai sapi mata picek,"['indah', 'tai', 'sapi', 'mata', 'picek']"
"""Katanya dia hijrah, tapi hijrahnya ke arah yang lebih parah lagi, karena dia punya sarana UANG, makanya dia ahli MABUK dan penikmat BITCHES. ""Intinya isi otaknya muter-muter aja MATI, sulit untuk diubah,”",0,0,1,1,0,hijrah hijrah arah parah sarana duit akhlak mabuk nikmat selangkang pecun dasar isi otak sempak susah ubah,"['hijrah', 'hijrah', 'arah', 'parah', 'sarana', 'duit', 'akhlak', 'mabuk', 'nikmat', 'selangkang', 'pecun', 'dasar', 'isi', 'otak', 'sempak', 'susah', 'ubah']"
PENGGUNA BENCONG MENGOBATI BENCONG',0,0,0,1,0,bencong teriak bencong,"['bencong', 'teriak', 'bencong']"
USER USER USER USER Apakah Anda bangga menjadi JONGOS? Apa yang kamu lakukan BABU? Jilat vagina sialan Alexis?',0,0,0,1,0,bangga jongos babu jilat memek busuk jablay alexis,"['bangga', 'jongos', 'babu', 'jilat', 'memek', 'busuk', 'jablay', 'alexis']"
URL Teroris Buddha Teroris Botak OpRohingya,1,0,1,0,0,op rohingya teroris botak teroris buddha uniform resource locator,"['op', 'rohingya', 'teroris', 'botak', 'teroris', 'buddha', 'uniform', 'resource', 'locator']"
Puasa tak bisa diterima cerita bukber kantor Gaweni. Gambar sialan. Yosy Bin Darto',0,0,0,1,0,puasa sok sok cerita buka kantor ngentot fuck citra yosy bin o,"['puasa', 'sok', 'sok', 'cerita', 'buka', 'kantor', 'ngentot', 'fuck', 'citra', 'yosy', 'bin', 'o']"
"'Aku hanya pergi menjemput WGL satu kali, mungkin matanya menyipit saat aku menjemputnya.'",0,0,1,0,0,pick we get love doang mata picek pas pick,"['pick', 'we', 'get', 'love', 'doang', 'mata', 'picek', 'pas', 'pick']"
Kamu bilang aku bajingan? Ngablak ndisiti.. URL,0,0,1,0,0,bilang gue bangsat mata amblek otak pakai baca pelan tafsir maksud gue ndasmu amoh bangsat orang katon goblok mu pintar media sosial ngablak uniform resource locator,"['bilang', 'gue', 'bangsat', 'mata', 'amblek', 'otak', 'pakai', 'baca', 'pelan', 'tafsir', 'maksud', 'gue', 'ndasmu', 'amoh', 'bangsat', 'orang', 'katon', 'goblok', 'mu', 'pintar', 'media', 'sosial', 'ngablak', 'uniform', 'resource', 'locator']"
USER Psi adalah sekelompok pelacur dan pelacur laki-laki dengan jenis kelamin sedemikian rupa sehingga menurut otak uang Anda tidak bisa sama dengan KEBO',0,0,0,1,0,psi kumpul perek perek perek laki laki sekretariat jenderal otak duit duit suruh pikir banget kebo,"['psi', 'kumpul', 'perek', 'perek', 'perek', 'laki', 'laki', 'sekretariat', 'jenderal', 'otak', 'duit', 'duit', 'suruh', 'pikir', 'banget', 'kebo']"
RT USER: USER USER USER sebagian besar alasannya...\nsbanci bodoh hanya TAKUT DIPERmalukan... URL,0,0,0,1,0,alas sih banci takut malu uniform resource locator,"['alas', 'sih', 'banci', 'takut', 'malu', 'uniform', 'resource', 'locator']"
"USER Siapa yang Anti China, Komunis, Antek, Kapitalis Serakah, Zionis, Dimana Suaranya? Bercinta memang menyenangkan bukan?",0,1,0,1,0,anti cina komunis antek asing kapitalis rakus zionis suara enak enak ngentot ya,"['anti', 'cina', 'komunis', 'antek', 'asing', 'kapitalis', 'rakus', 'zionis', 'suara', 'enak', 'enak', 'ngentot', 'ya']"
"PENGGUNA PENGGUNA Dia ingin mendampingi Ahok, agar bisa memuaskan Ahok PENGGUNA Kan Maho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,1,0,tani ahok biar puas ahok sih manusia homo,"['tani', 'ahok', 'biar', 'puas', 'ahok', 'sih', 'manusia', 'homo']"
"Aku paling benci orang munafik.. Kayaknya mereka bakalan mampir di dunia halusinasi.. tapi kenyataannya mereka blues hidup brengsek.. gay besar, dll.. kalo gak mau tau gak apa-apa. .tidak ada salahnya. Saya tidak tahu apakah Anda mengenal seseorang yang munafik seperti Anda…’",0,0,0,1,0,peeling suka orang munafik bilang kakak mw henti dunia halu nyata blued live coli ih anjing banget ya manusia homo kayak go to hell kakak kenal rugi kakak ngapain kenal orang munafik kayak,"['peeling', 'suka', 'orang', 'munafik', 'bilang', 'kakak', 'mw', 'henti', 'dunia', 'halu', 'nyata', 'blued', 'live', 'coli', 'ih', 'anjing', 'banget', 'ya', 'manusia', 'homo', 'kayak', 'go', 'to', 'hell', 'kakak', 'kenal', 'rugi', 'kakak', 'ngapain', 'kenal', 'orang', 'munafik', 'kayak']"
RT USER: #ombudsman bodoh dan buta terhadap #Reklamasi... sebenarnya kamu bekerja untuk siapa? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',0,0,1,0,0,ombudsman budek buta hadap reklamasi kerja rakyat jongos asing,"['ombudsman', 'budek', 'buta', 'hadap', 'reklamasi', 'kerja', 'rakyat', 'jongos', 'asing']"
"""Alangkah baiknya jika kamu diberikan ayah yang menyukai vaginamu. Kamu tidak perlu munafik.""",0,0,0,1,0,alah kasih pap nenen memek suka munafik deh he upil kucing garong kasih ikan asin ya suka suka,"['alah', 'kasih', 'pap', 'nenen', 'memek', 'suka', 'munafik', 'deh', 'he', 'upil', 'kucing', 'garong', 'kasih', 'ikan', 'asin', 'ya', 'suka', 'suka']"
(Adrp) PENGGUNA dasar bajingan',0,0,0,1,0,adrp dasar jablay,"['adrp', 'dasar', 'jablay']"
"Apa bedanya kamu dengan orang yang suka berkata buruk karena tidak sesuai keinginanmu, tapi kamu sendiri suka membuat orang jelek? Kamu bodoh'",0,0,1,0,0,beda orang suka jelek jelek sesuai nya suka jelek jelek orang mein idiot,"['beda', 'orang', 'suka', 'jelek', 'jelek', 'sesuai', 'nya', 'suka', 'jelek', 'jelek', 'orang', 'mein', 'idiot']"
"Tyas Mirasih? Itu sungguh pecundang, dia dulu bersamaku di agensinya'",0,0,0,1,0,tyas mirasih pecun bareng agency nya,"['tyas', 'mirasih', 'pecun', 'bareng', 'agency', 'nya']"
Mengapa Anda mengolok-olok orang di belakang mereka? di depanmu... Apakah kamu tidak punya nyali? Apakah kamu seorang banci? ha ha ha',0,0,0,1,0,jelek jelek orang nyali ya situ banci haha,"['jelek', 'jelek', 'orang', 'nyali', 'ya', 'situ', 'banci', 'haha']"
"PENGGUNA Bodoh, coba tebak kamu Islam apa..kamu tak lebih dari sekelompok penjual ayat-ayat Islam dan agama... peliharalah, maka kamu tidak akan pernah bisa membedakan mana yang benar dan mana yang salah, kata Rocky Gerung bahwa Islam itu fiksi, Kamu malah tidak mengerti maksudnya",1,0,1,0,0,idiot islam gerombol jual ayat agama islam dungu rawat beda salah rocky gerung islam fiksi nge i a iny,"['idiot', 'islam', 'gerombol', 'jual', 'ayat', 'agama', 'islam', 'dungu', 'rawat', 'beda', 'salah', 'rocky', 'gerung', 'islam', 'fiksi', 'nge', 'i', 'a', 'iny']"
"USER Kalau punya bukti Pak Jokowi salurkan sembako pakai APBN, lapor ke polisi, tapi kalau tidak punya bukti, itu kotoran, ojok, manap koyok bajul'",0,0,1,0,0,bukti jokowi sembako pakai anggar belanja negara lapor k polisi bukti cocot mu ojok mangap koyok bajul,"['bukti', 'jokowi', 'sembako', 'pakai', 'anggar', 'belanja', 'negara', 'lapor', 'k', 'polisi', 'bukti', 'cocot', 'mu', 'ojok', 'mangap', 'koyok', 'bajul']"
PENGGUNA Anjing itu orang gila. aku pusing melihatnya',0,0,1,0,0,anjing orang sarap pusing gue lihat,"['anjing', 'orang', 'sarap', 'pusing', 'gue', 'lihat']"
"USER USER USER Baru jadi caleg, saya sudah tua &amp; ngawur, bayangkan apa yang terjadi ketika itu terjadi \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",0,0,1,0,0,calon legislatif budek amp ngawur bayang,"['calon', 'legislatif', 'budek', 'amp', 'ngawur', 'bayang']"
PENGGUNA PENGGUNA PENGGUNA Amit amit jabang bayi dopinadoh mingato setan gombel setan banci sko TL',0,0,0,1,0,amit amit jabang bayi dopinadoh minggato setan gembel setan banci surat putus otorisasi lini,"['amit', 'amit', 'jabang', 'bayi', 'dopinadoh', 'minggato', 'setan', 'gembel', 'setan', 'banci', 'surat', 'putus', 'otorisasi', 'lini']"
"USER USER USER Matamu Sipit, Itu Lanjutan USER alias Ahok.'",0,0,1,0,0,mata picek kerja alias ahok,"['mata', 'picek', 'kerja', 'alias', 'ahok']"
USER USER USER sebagian besar alasannya...\nbanci-banci bodoh itu hanya TAKUT DIPERmalukan... URL,0,0,0,1,0,alas sih banci takut malu uniform resource locator,"['alas', 'sih', 'banci', 'takut', 'malu', 'uniform', 'resource', 'locator']"
Apakah mencocokkan dua penis dengan empat istri bukan perilaku seksual? PENGGUNA MUI: LGBT dianggap perilaku seksual menyimpang,0,0,0,1,0,cocok cocok penis 4 istri perilaku seks simpang majelis ulama indonesia lgbt nilai perilaku seks simpang,"['cocok', 'cocok', 'penis', '4', 'istri', 'perilaku', 'seks', 'simpang', 'majelis', 'ulama', 'indonesia', 'lgbt', 'nilai', 'perilaku', 'seks', 'simpang']"
USER Wajahmu berantakan. Bagaimana Anda ingin mendapatkan USER eWear?,0,0,1,1,0,muka burik bangsat ngewe,"['muka', 'burik', 'bangsat', 'ngewe']"
PENGGUNA Idiot permanen',0,0,1,0,0,dungu idiot permanen,"['dungu', 'idiot', 'permanen']"
USER itu kayak banci ya?,0,0,0,1,0,kayak banci kali ya,"['kayak', 'banci', 'kali', 'ya']"
"USER USER Sebelum bertanya tentang agama Paman USER, bolehkah saya bertanya, sudah berapa lama Anda menjadi idiot? Sudah berapa lama kamu berada di kolam renang? Mengapa jelek sekali?",0,0,1,0,0,agama om idiot cebur kolam butek banget sih,"['agama', 'om', 'idiot', 'cebur', 'kolam', 'butek', 'banget', 'sih']"
USER USER Jablay memang ya',0,0,0,1,0,jablay ya,"['jablay', 'ya']"
"USER Mukanya Luhut Bajingan, Kini Perusahaan Dapat Banyak Uang darinya'",0,0,1,0,0,luhut sih muka bajing usaha duit,"['luhut', 'sih', 'muka', 'bajing', 'usaha', 'duit']"
Berikut ini adalah gerakan PENGGUNA lainnya kntl defender chibi anzing',0,0,0,1,0,nih gera kontol bela chibi anjing,"['nih', 'gera', 'kontol', 'bela', 'chibi', 'anjing']"
USER Anda juga menginginkannya yang baru',0,0,0,1,0,manusia homo ngewe,"['manusia', 'homo', 'ngewe']"
USER USER BODOH\nIni bukan tentang penampilan sobat\nTetapi sifat kasih Kristus.\nKamu tidak harus memakai gaun dengan rambut panjang dan janggut yang jelek.',1,0,1,0,0,bodoh bera i tampil bro sifat kasih kristus pakai daster rambut gondrong jenggot bandot,"['bodoh', 'bera', 'i', 'tampil', 'bro', 'sifat', 'kasih', 'kristus', 'pakai', 'daster', 'rambut', 'gondrong', 'jenggot', 'bandot']"
"#ILCPrabowo Serang Setelah Baseball ILC Berkualitas Minggu Lalu, Kini Luar Biasa Karena Bisa Hadirkan Orang Gila Tanpa Telinga\xf0\x9f\x98\xb5'",0,0,1,0,0,indonesia lawyers club prabowo serang minggu indonesia lawyers club mutu hadir orang gila kuping,"['indonesia', 'lawyers', 'club', 'prabowo', 'serang', 'minggu', 'indonesia', 'lawyers', 'club', 'mutu', 'hadir', 'orang', 'gila', 'kuping']"
"PENGGUNA Ya, benar. Aku merasa BODOH karena membalas komentar bodohmu itu... hehehe...makanya aku kembali ke sekolah...membaca banyak data. Jangan karena kebencianmu, OTAKmu gagal bekerja.'",0,0,1,0,0,iya ya bodoh balas komen komenmu tolol hehe bangku sekolah baca data benci otak mu gagal kerja,"['iya', 'ya', 'bodoh', 'balas', 'komen', 'komenmu', 'tolol', 'hehe', 'bangku', 'sekolah', 'baca', 'data', 'benci', 'otak', 'mu', 'gagal', 'kerja']"
"USER USER USER USER Matamu memang rabun, kebencianmu pada Pak Jokowi meliputi hati dan pikiranmu, sejarah baru tercipta di era Pak Jokowi, maka bukalah kacamata itu.",0,0,1,0,0,mata picek benci hadap jokowi tutup hati pikir sejarah cipta era jokowi buka kaca mata lihat hutang negara era j,"['mata', 'picek', 'benci', 'hadap', 'jokowi', 'tutup', 'hati', 'pikir', 'sejarah', 'cipta', 'era', 'jokowi', 'buka', 'kaca', 'mata', 'lihat', 'hutang', 'negara', 'era', 'j']"
"Ayo lakukan yang terbaik, kawan. Usir orang-orang kafir & Tionghoa dari nusantara. Mereka adalah racun iman, penyuap, penganut Kristen, pelacur, pecandu alkohol. Orang-orang kafir adalah anjing!",1,1,0,1,0,habis habis bang usir kafir cina nusantara racun akidah tukang sogok kristen lacur minum keras kafir anjing,"['habis', 'habis', 'bang', 'usir', 'kafir', 'cina', 'nusantara', 'racun', 'akidah', 'tukang', 'sogok', 'kristen', 'lacur', 'minum', 'keras', 'kafir', 'anjing']"
"Wah sayang sekali oposisinya. Semakin bodoh! Kalau perhitungan Sri Mulyani memang suhu, bisa dikatakan kelas dunia, URL",0,0,1,0,0,gue kasihan kes oposisi iya bolot hitung hitung sri mulyani suhu iya bilang kelas dunia uniform resource locator,"['gue', 'kasihan', 'kes', 'oposisi', 'iya', 'bolot', 'hitung', 'hitung', 'sri', 'mulyani', 'suhu', 'iya', 'bilang', 'kelas', 'dunia', 'uniform', 'resource', 'locator']"
RT USER: USER Ada berudu GENDHENG yang mengamuk karena penistaan ​​agama!! HAHAHA PENGGUNA PENGGUNA PENGGUNA,1,0,0,1,0,cebong gila ngamuk ngamuk bela sih homo nista agama haha,"['cebong', 'gila', 'ngamuk', 'ngamuk', 'bela', 'sih', 'homo', 'nista', 'agama', 'haha']"
Pengguna,0,0,0,1,0,tolol bencong bencoooooooonnnnnnggggg,"['tolol', 'bencong', 'bencoooooooonnnnnnggggg']"
Aku benar-benar tidak tahu ini Indihome -_-',0,0,0,1,0,kontol indihome,"['kontol', 'indihome']"
USER USER Kaulah yang terkutuk itu',0,0,0,1,0,nya ngentot,"['nya', 'ngentot']"
PENGGUNA RT: Salam hormat untuk Ombusmin dan Ombusman Sissy Kaleng....\n#URL OmbusdmanSanciKaleng,0,0,0,1,0,riak ombudsman ombudsman banci kaleng ombudsman banci kaleng uniform resource locator,"['riak', 'ombudsman', 'ombudsman', 'banci', 'kaleng', 'ombudsman', 'banci', 'kaleng', 'uniform', 'resource', 'locator']"
"USER kamu bodoh, lambat. Aku hanya tidak mengerti saat itu'",0,0,1,0,0,bolot lot doang nge i,"['bolot', 'lot', 'doang', 'nge', 'i']"
PENGGUNA PENGGUNA PENGGUNA Pengguna,0,0,1,0,0,neng andi minum kopi gih congor korsleting,"['neng', 'andi', 'minum', 'kopi', 'gih', 'congor', 'korsleting']"
rp haneul pura-pura idiot padahal dia hanya ingin digoda. yang di-retweet',0,0,0,1,0,rupiah haneul sok mes cupu entot on retweet,"['rupiah', 'haneul', 'sok', 'mes', 'cupu', 'entot', 'on', 'retweet']"
"USER USER Kamu sudah tua, makanya kamu begitu picik'",0,0,1,0,0,tua picek,"['tua', 'picek']"
"USER Titit Anies, Jangan Jadi Cawapres Prabowo Anjenk",0,0,0,1,0,titit anies nih wakil presiden prabowo anjing,"['titit', 'anies', 'nih', 'wakil', 'presiden', 'prabowo', 'anjing']"
RT USER: Ustad itu bodoh..dia tidak tahu kalau ada orang Kafir yang disunat..Yahudi..mulai dari bayi..tidak ngerti kalau dia baru disunat..wajah\xe2\x80\xa6',1,0,0,1,0,ustad goblok nih tau kafir sunat umat yahudi bayi kayak nge i coli sunat muka,"['ustad', 'goblok', 'nih', 'tau', 'kafir', 'sunat', 'umat', 'yahudi', 'bayi', 'kayak', 'nge', 'i', 'coli', 'sunat', 'muka']"
USER USER Jokowi adalah seorang diktator yang berwajah kampung hehehe,0,0,1,0,0,jokowi diktator muka kampung hehe,"['jokowi', 'diktator', 'muka', 'kampung', 'hehe']"
Pengguna,0,0,0,1,0,gembel sok elite ngewe sari ayu halo mas kelas kambing main gue 2001 main hotel jayaka a tematik klasik malio x2 sumo samping tutup alexis ah main cebong kelas kambing cc,"['gembel', 'sok', 'elite', 'ngewe', 'sari', 'ayu', 'halo', 'mas', 'kelas', 'kambing', 'main', 'gue', '2001', 'main', 'hotel', 'jayaka', 'a', 'tematik', 'klasik', 'malio', 'x2', 'sumo', 'samping', 'tutup', 'alexis', 'ah', 'main', 'cebong', 'kelas', 'kambing', 'cc']"
RT USER: USER kamulah yang berbahagia \xf0\x9f\x98\xa1',0,0,1,0,0,sarap,['sarap']
"Katakan padaku sayang dulu, kaulah yang meninggalkanku lebih dulu, kntl'",0,0,0,1,0,bilang sayang tinggal gue kontol,"['bilang', 'sayang', 'tinggal', 'gue', 'kontol']"
USER USER USER USER kamu idiot..kok gak malu kalau dibilang bodoh terus',0,0,1,0,0,sampean idiot malu ya umbar goblok ulang ulang,"['sampean', 'idiot', 'malu', 'ya', 'umbar', 'goblok', 'ulang', 'ulang']"
USER Tangkap saja jenderal banci itu seperti Prabowo yang bodoh,0,0,0,1,0,tangkap jenderal banci kayak prabowo bodoh,"['tangkap', 'jenderal', 'banci', 'kayak', 'prabowo', 'bodoh']"
USER sungguh sedih :(',0,0,1,0,0,sarap,['sarap']
USER USER Kaleng Banci...\nKaleng kosong mengeluarkan suara keras',0,0,0,1,0,banci kaleng kaleng kosong nyaring suara,"['banci', 'kaleng', 'kaleng', 'kosong', 'nyaring', 'suara']"
"USER Hai Banci Gay, itu Kafir kan??? Tahukah kalian kalau dalam islam, orang yang berhijrah wajib berhijab, wajib bagi rekan seiman untuk menutupi masa lalunya yang negatif, brengsek Laknatullah Alaih'",1,0,0,1,0,hoi gay banci situ kafir ya nge i islam orang hijrah hijab wajib saudara iman tutup negatif dasar kaum laknatullah alaih,"['hoi', 'gay', 'banci', 'situ', 'kafir', 'ya', 'nge', 'i', 'islam', 'orang', 'hijrah', 'hijab', 'wajib', 'saudara', 'iman', 'tutup', 'negatif', 'dasar', 'kaum', 'laknatullah', 'alaih']"
"Jika pendeta perempuan dan laki-laki memanggil bayi dengan sebutan ayah, tetap diperbolehkan. Itu laki-laki dan laki-laki, tidak perlu menggunakan ayah-bayi atau apa pun, itu benar-benar menjijikkan'",0,0,0,1,0,cewek x cowok kapel panggil daddy baby terima ya cowok x cowok pakai daddy baby an jijik bangsat,"['cewek', 'x', 'cowok', 'kapel', 'panggil', 'daddy', 'baby', 'terima', 'ya', 'cowok', 'x', 'cowok', 'pakai', 'daddy', 'baby', 'an', 'jijik', 'bangsat']"
'Wasitnya picik.',0,0,1,0,0,wasit picek,"['wasit', 'picek']"
"USER USER USER Tidak. Kaum waria lebih berani melawan norma Sosayeti dan menjadi diri mereka sendiri. Jadi, manusia yang paling rendah adalah manusia yang berantakan itu.'",0,0,0,1,0,banci berani lawan norma norma masyarakat sok the lowest human being ya sih manusia kacrut,"['banci', 'berani', 'lawan', 'norma', 'norma', 'masyarakat', 'sok', 'the', 'lowest', 'human', 'being', 'ya', 'sih', 'manusia', 'kacrut']"
"USER, wah, kamu bodoh, ya?",0,0,1,0,0,oi sat budek ya,"['oi', 'sat', 'budek', 'ya']"
"USER Tapi Anda lemak jenuh, Anda tidak dapat mentransfernya karena Anda dinonaktifkan secara permanen \xf0\x9f\x98\xad bye'",0,0,1,0,0,lemak tepu transfer cacat kekal bye,"['lemak', 'tepu', 'transfer', 'cacat', 'kekal', 'bye']"
