Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
Pks USER harus sadar diri. Masyarakat tidak percaya pada PKS karena mereka adalah agen korupsi dan kemunafikan',1,0,0,1,0,0,0,0,1,0,1,0,partai adil sejahtera sadar rakyat percaya partai adil sejahtera antek korupsi munafik,"['partai', 'adil', 'sejahtera', 'sadar', 'rakyat', 'percaya', 'partai', 'adil', 'sejahtera', 'antek', 'korupsi', 'munafik']"
PENGGUNA APA ITU KAPITALISME HAHAHA. kamu komunis.,1,0,0,1,0,1,0,0,0,0,1,0,sih kapitalisme haha dasar antek antek komunis,"['sih', 'kapitalisme', 'haha', 'dasar', 'antek', 'antek', 'komunis']"
SBY ERA: Ke mana uang negara pergi untuk proyek mangkrak...,1,0,0,1,0,0,0,0,1,0,1,0,susilo bambang yudhoyono era duit negara proyek mangkrak,"['susilo', 'bambang', 'yudhoyono', 'era', 'duit', 'negara', 'proyek', 'mangkrak']"
"USER Cebong tidak berpikir sejauh itu, berapa kilometer yang dibutuhkan untuk membangun jalan tersebut.\n\nSetelah itu dia menjadi satpam rupiah.'",1,1,0,1,0,0,0,0,1,0,1,0,cebong pikir bikin jalan km habis satpam rupiah,"['cebong', 'pikir', 'bikin', 'jalan', 'km', 'habis', 'satpam', 'rupiah']"
Jangan ragu untuk segera menghancurkan PKI,1,0,0,1,0,1,0,0,0,0,0,1,ragu ganyang partai komunis indonesia,"['ragu', 'ganyang', 'partai', 'komunis', 'indonesia']"
USER USER USER USER USER USER USER USER USER itu BEM SI di ITB suaranya dimana? Jangan ikut penumpasan cebong',1,1,0,1,0,0,0,0,1,0,1,0,badan eksekutif mahasiswa sih institut teknologi bandung ya suara rezim cebong,"['badan', 'eksekutif', 'mahasiswa', 'sih', 'institut', 'teknologi', 'bandung', 'ya', 'suara', 'rezim', 'cebong']"
USER Bajingan itulah yang bereaksi negatif',1,1,0,1,0,0,0,0,1,0,1,0,kaum bani kampret reaksi negatif,"['kaum', 'bani', 'kampret', 'reaksi', 'negatif']"
"Penggemar botol tidak punya otak, dongo sudah terlambat\xf0\x9f\x98\x8f'",1,1,0,1,0,0,0,0,1,0,1,0,botol fan otak kali ya dongok nya,"['botol', 'fan', 'otak', 'kali', 'ya', 'dongok', 'nya']"
TNI mengimbau 30S harus diwaspadai karena pemerintah saat ini pro PKI pro Komunis,1,0,0,1,0,0,0,0,1,0,1,0,tentara nasional indonesia seru tonton puluh detik perintah pro komunis partai komunis indonesia,"['tentara', 'nasional', 'indonesia', 'seru', 'tonton', 'puluh', 'detik', 'perintah', 'pro', 'komunis', 'partai', 'komunis', 'indonesia']"
CINA ASU https:\/\/t.co\/zM1BsjAIHA,1,1,0,1,0,1,0,0,0,0,1,0,cina anjing hypertext transfer protocol over secure socket layer t co zm1bsjaiha,"['cina', 'anjing', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'zm1bsjaiha']"
"Oh anjing!! Ibumu pelacur, pantas saja perilakumu bejat! Dasar anak haram!! PENGGUNA bruakakakak :D'",1,1,0,1,0,0,0,1,0,0,1,0,oi anjing lacur ya laku bejat dasar anak haram wkwk,"['oi', 'anjing', 'lacur', 'ya', 'laku', 'bejat', 'dasar', 'anak', 'haram', 'wkwk']"
"Ini kesalahan Jokowi dan Ahok, si babi atheis. https:\/\/t.co\/v2GRcUeStI",1,1,0,1,1,0,0,0,0,0,1,0,salah jokowi ahok sih babi ateis hypertext transfer protocol over secure socket layer t co v2grcuesti,"['salah', 'jokowi', 'ahok', 'sih', 'babi', 'ateis', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'v2grcuesti']"
USER USER Hanya orang kafir sejati yang memilih 'fuckry',1,1,0,1,1,0,0,0,0,0,1,0,kafir tulen pilih fuck,"['kafir', 'tulen', 'pilih', 'fuck']"
"USER Pak USER Muhammad Mengaku Nabi Terakhir, Tapi Hak Orang Lain Tidak Bisa Merampas Haknya Untuk Mengaku Nabi",1,0,0,1,1,0,0,0,0,0,1,0,muhammad nabi sila rampas hak orang nabi,"['muhammad', 'nabi', 'sila', 'rampas', 'hak', 'orang', 'nabi']"
"China tidak tahu bagaimana cara malu, mereka harus meninggalkan kakinya di istana!",1,0,0,1,0,1,0,0,0,0,1,0,tau malu nih cina angkat kaki istana,"['tau', 'malu', 'nih', 'cina', 'angkat', 'kaki', 'istana']"
"USER USER USER Tidak perlu berhutang untuk mendapatkan 51% saham FMI karena pada tahun 2021 perpanjangan kontrak FMI telah berakhir dan otomatis FMI menjadi milik NKRI, ini bentuk kebodohan rezim ini'",1,1,0,1,0,0,0,0,1,0,1,0,hutang 51 saham federasi mountaineering indonesia 2021 kontrak federasi mountaineering indonesia habis federasi mountaineering indonesia milik negara republik indonesia bentuk tolol rezim,"['hutang', '51', 'saham', 'federasi', 'mountaineering', 'indonesia', '2021', 'kontrak', 'federasi', 'mountaineering', 'indonesia', 'habis', 'federasi', 'mountaineering', 'indonesia', 'milik', 'negara', 'republik', 'indonesia', 'bentuk', 'tolol', 'rezim']"
Anak-anak PKI yang pro-Syiah dan antek asing juga merupakan diktator komunis dengan kebijakan neoliberal. Wow,1,0,0,1,1,1,0,0,0,0,1,0,anak partai komunis indonesia pro syiah antek asing diktator komunis bijak neoliberal,"['anak', 'partai', 'komunis', 'indonesia', 'pro', 'syiah', 'antek', 'asing', 'diktator', 'komunis', 'bijak', 'neoliberal']"
"PENGGUNA: Salah satu pendukung mafia korup dan penodaan agama, geng SANCI TITOT, terlihat membidik",1,1,0,1,0,0,0,1,0,0,1,0,lihat salah dukung mafia koruptor nista agama gerombol banci titot laku bidik arah,"['lihat', 'salah', 'dukung', 'mafia', 'koruptor', 'nista', 'agama', 'gerombol', 'banci', 'titot', 'laku', 'bidik', 'arah']"
Yang membunuh warga Ahmadiyah itu Syiah ya?,1,0,0,1,0,1,0,0,0,0,1,0,bunuh orang ahmadiyah syiah partai komunis indonesia ya,"['bunuh', 'orang', 'ahmadiyah', 'syiah', 'partai', 'komunis', 'indonesia', 'ya']"
49. Prabowo dan kawan-kawan kalah bersaing dengan USER dalam soal... URL,1,0,0,1,0,0,0,0,1,0,1,0,49 prabowo gerombol tanding isu uniform resource locator,"['49', 'prabowo', 'gerombol', 'tanding', 'isu', 'uniform', 'resource', 'locator']"
"Isu PKI muncul dalam semangat fitnah terhadap OborRakyat (PKS) saat Pilpres""14...tapi yang tidak bisa dipahami kenapa Pemimpin Redaksi OR diangkat menjadi direktur BUMN? Blunder",1,0,0,1,0,0,0,0,1,0,1,0,isu partai komunis indonesia muncul semangat fitnah obor rakyat partai adil sejahtera pilih presiden 14 habis pikir pimpin redaksi orang direksi badan usaha milik negara blunder,"['isu', 'partai', 'komunis', 'indonesia', 'muncul', 'semangat', 'fitnah', 'obor', 'rakyat', 'partai', 'adil', 'sejahtera', 'pilih', 'presiden', '14', 'habis', 'pikir', 'pimpin', 'redaksi', 'orang', 'direksi', 'badan', 'usaha', 'milik', 'negara', 'blunder']"
Pernyataan Ahok TERBUKTI LAGI! Anies Sandi MELANGGAR JANJI Reklamasi: URL via USER,1,0,0,1,0,0,0,0,1,0,1,0,omong ahok bukti anies sandi ingkar janji reklamasi uniform resource locator,"['omong', 'ahok', 'bukti', 'anies', 'sandi', 'ingkar', 'janji', 'reklamasi', 'uniform', 'resource', 'locator']"
"Anda harus bersumpah demi Allah SWT bahwa Anda membenci orang-orang kafir Pak Lukman, Anda tidak akan menyebut Islam damai selama Sunni dan Syi'ah berperang.",1,0,0,1,1,0,0,0,0,0,1,0,sumpah allah subhanahu wa taala benci kafir lukman islam damai sunni lawan syiah seteru,"['sumpah', 'allah', 'subhanahu', 'wa', 'taala', 'benci', 'kafir', 'lukman', 'islam', 'damai', 'sunni', 'lawan', 'syiah', 'seteru']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Memang sebagian besar bangsa ini bodoh, saya setuju'",1,1,0,1,0,0,0,0,1,0,1,0,bangsa cebong goblok tuju,"['bangsa', 'cebong', 'goblok', 'tuju']"
"SELAMA PROSES #AhokTrial, WASPADALAH TERHADAP CLARACS KAMP AHOK... YAITU CLARACS ""MUNAK"" YANG MENYESATKAN DAN MENYESATKAN..!!",1,1,0,1,0,0,0,0,1,0,1,0,proses sidang ahok waspada ulama ulama kubu ahok ulama ulama munafik sesat sesat,"['proses', 'sidang', 'ahok', 'waspada', 'ulama', 'ulama', 'kubu', 'ahok', 'ulama', 'ulama', 'munafik', 'sesat', 'sesat']"
URL pesta gila Indonesia,1,1,0,1,0,0,0,0,1,0,1,0,ai sinting indonesia uniform resource locator,"['ai', 'sinting', 'indonesia', 'uniform', 'resource', 'locator']"
"USER Saya takut mati...\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\nAnda melihat teroris ini, para pemimpin Anda takut mati, tetapi Anda ingin disuruh mati (bom bunuh diri), bodoh kan...\nKalau bajingan itu juga takut mati, d",1,1,0,1,0,0,0,0,1,0,1,0,takut mati nyata lihat teroris pimpin takut mati suruh mati bom bunuh goblok al bangsat takut mati,"['takut', 'mati', 'nyata', 'lihat', 'teroris', 'pimpin', 'takut', 'mati', 'suruh', 'mati', 'bom', 'bunuh', 'goblok', 'al', 'bangsat', 'takut', 'mati']"
"USER USER USER USER Memang benar kalau berudu bicara seperti itu. Jauh dari ilmu dan wawasan karena rata-rata orang bodoh adalah orang yang mudah tertipu. Jadi itu hanya makian, omong kosong tanpa ilmu.'",1,1,0,1,0,0,0,0,1,0,1,0,cebong bicara spe i ilmu wawas orang bodoh mudah bodoh caci maki bicara lindur ilmu,"['cebong', 'bicara', 'spe', 'i', 'ilmu', 'wawas', 'orang', 'bodoh', 'mudah', 'bodoh', 'caci', 'maki', 'bicara', 'lindur', 'ilmu']"
USER USER USER USER USER USER Artinya orang Anies Sandi punya otak ganda..,1,1,0,1,0,0,0,0,1,0,1,0,umat anies sandi makna otak dobol,"['umat', 'anies', 'sandi', 'makna', 'otak', 'dobol']"
"RT USER Bubarkan saja pansus bersama DPR. Masyarakat merugi dalam membayar pajak atas gajinya, tidak mempunyai pekerjaan dan sibuk dengan kepentingannya sendiri.",1,0,0,1,0,0,0,0,1,0,0,1,bubar panitia khusus dewan wakil rakyat nya rakyat rugi bayar pajak gaji kerja nya sibuk,"['bubar', 'panitia', 'khusus', 'dewan', 'wakil', 'rakyat', 'nya', 'rakyat', 'rugi', 'bayar', 'pajak', 'gaji', 'kerja', 'nya', 'sibuk']"
"USER Pak USER Muhammad naik buraq dari Mekah ke Yerusalem, pasti dongeng, Ibrahim naik apa ke Mekah?",1,0,0,1,1,0,0,0,0,0,1,0,muhammad burak makkah yerusalem dongeng ibrahim makkah,"['muhammad', 'burak', 'makkah', 'yerusalem', 'dongeng', 'ibrahim', 'makkah']"
"Sibabi Cina sangat biadab dalam memperlakukan masyarakat ADAT, dan jongon seperti Banser & Nu Nusantara mendukung ketimpangan ini, betapa biadabnya mereka!",1,1,0,1,0,1,0,0,0,0,1,0,si babi cina biadab laku kaum pribumi surat pemberitahuan baris serba nu nusantara dukung timpang biadab,"['si', 'babi', 'cina', 'biadab', 'laku', 'kaum', 'pribumi', 'surat', 'pemberitahuan', 'baris', 'serba', 'nu', 'nusantara', 'dukung', 'timpang', 'biadab']"
Pamor USER RK seolah tak ada artinya jika ada parpol yang mendukung penodaan agama...,1,0,0,1,0,0,0,0,1,0,1,0,pamor rk a inya partai politik usung dukung nista agama,"['pamor', 'rk', 'a', 'inya', 'partai', 'politik', 'usung', 'dukung', 'nista', 'agama']"
Beberapa orang mengatakan bahwa isu ini bertujuan untuk menjatuhkan rezim. Namun isu tersebut merupakan upaya intelijen untuk melawan gerakan komunis.,1,0,0,1,0,1,0,0,0,0,1,0,katak ge er isu jatuh rezim isu kerja intelijen konter gera komunis,"['katak', 'ge', 'er', 'isu', 'jatuh', 'rezim', 'isu', 'kerja', 'intelijen', 'konter', 'gera', 'komunis']"
"USER Aamin, mungkin mulai Pilkada 2018 tidak memilih calon dari partai pengusung. Puncaknya adalah #2019GantiPresiden",1,0,0,1,0,0,0,0,1,0,1,0,amin pilih kepala daerah 2018 pilih calon ai ai usung puncak 2019 ganti presiden,"['amin', 'pilih', 'kepala', 'daerah', '2018', 'pilih', 'calon', 'ai', 'ai', 'usung', 'puncak', '2019', 'ganti', 'presiden']"
"Duh, Jeksen dan temannya sama-sama brengsek, URL",1,1,0,1,0,0,0,0,1,0,1,0,aduh dek jackson teman berengsek ya uniform resource locator,"['aduh', 'dek', 'jackson', 'teman', 'berengsek', 'ya', 'uniform', 'resource', 'locator']"
USER USER USER USER Kebodohan nyata yang ditunjukkan oleh bong200... kamu bodoh sekali. Bodoh yang tak bisa diobati.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,tolol hakiki tampil cebong iq ratus kalah solot tolol obat,"['tolol', 'hakiki', 'tampil', 'cebong', 'iq', 'ratus', 'kalah', 'solot', 'tolol', 'obat']"
"USER Begini, kalau ada yang keluar dari vagina pelacur...kenapa kamu tidak suka aku bilang begitu, ibumu pelacur...ayo kita bertemu'",1,1,0,1,0,0,0,1,0,0,1,0,nih orang memek perek senang gue bilang emak perek ketemu ayo,"['nih', 'orang', 'memek', 'perek', 'senang', 'gue', 'bilang', 'emak', 'perek', 'ketemu', 'ayo']"
"Mengapa mereka gigih memperjuangkan 2 periode? Ingat cerita para relawan, karena setiap proyek yang mereka ikuti mereka merasa dibayar. Jadi tidak bisa dipungkiri jika rezim ini tumbang maka para penjilat ini akan jatuh miskin bahkan mungkin dipenjara. #2019GantiPresiden'",1,0,0,1,0,0,0,0,1,0,1,0,gigih juang 2 periode cerita rawan ya proyek masuk nama ya fee dipungkiri andai rezim runtuh jilat jilat miskin bui 2019 ganti presiden,"['gigih', 'juang', '2', 'periode', 'cerita', 'rawan', 'ya', 'proyek', 'masuk', 'nama', 'ya', 'fee', 'dipungkiri', 'andai', 'rezim', 'runtuh', 'jilat', 'jilat', 'miskin', 'bui', '2019', 'ganti', 'presiden']"
"RT USER Kalau USER dibubarkan lalu siapa yang memberantas korupsi Pak USER? Jelas korupsi merajalela, terutama di DPR.",1,0,0,1,0,0,0,0,1,0,1,0,bubar memebrantas korupsi korupsi rajalela dewan wakil rakyat,"['bubar', 'memebrantas', 'korupsi', 'korupsi', 'rajalela', 'dewan', 'wakil', 'rakyat']"
"PENGGUNA Para penguasa... karena merekalah yang memiliki segala sesuatunya dan dapat mengendalikannya melalui aparat, perkakas, bahkan berudu bodoh sekalipun.'",1,1,0,1,0,0,0,0,1,0,1,0,kuasa milik kontrol aparat alat keparat cebong dungu,"['kuasa', 'milik', 'kontrol', 'aparat', 'alat', 'keparat', 'cebong', 'dungu']"
PKI akan bangkit,1,0,0,1,0,1,0,0,0,0,1,0,partai komunis indonesia bangkit,"['partai', 'komunis', 'indonesia', 'bangkit']"
USER USER USER USER Ambil sapu agar Pansus KPK bisa kita bubarkan,1,0,0,1,0,0,0,0,1,0,1,0,ambil sapu lidi biar bubar panitia khusus komisi berantas korupsi,"['ambil', 'sapu', 'lidi', 'biar', 'bubar', 'panitia', 'khusus', 'komisi', 'berantas', 'korupsi']"
Ya Tuhan...kenapa PENGGUNA diam saja; PENGGUNA PENGGUNA PENGGUNA; #2019GantiPresiden ; PENGGUNA PENGGUNA PENGGUNA,1,0,0,1,0,0,0,0,1,0,1,0,ya allah gusti diam 2019 ganti presiden,"['ya', 'allah', 'gusti', 'diam', '2019', 'ganti', 'presiden']"
USER USER USER USER USER USER USER PKI USER YANG INGIN MENGHANCURKAN ISLAM... BAHAYA!!!!',1,0,0,1,0,1,0,0,0,0,1,0,partai komunis indonesia rusak islam bahaya,"['partai', 'komunis', 'indonesia', 'rusak', 'islam', 'bahaya']"
"USER Jangan paksa masyarakat berpikir bahwa teroris bisa diperintah oleh politisi...\nBuatlah undang-undang yang berguna untuk rakyat, bukan berguna untuk bajingan. Untuk itu Anda dibayar...\xf0\x9f\x98\xac'",1,1,0,1,0,0,0,0,1,0,1,0,paksa rakyat pikir teroris pesan politis bikin undang undang rakyat keparat gaji,"['paksa', 'rakyat', 'pikir', 'teroris', 'pesan', 'politis', 'bikin', 'undang', 'undang', 'rakyat', 'keparat', 'gaji']"
Antek-antek komunis di YLBHI pun jadi korban,1,0,0,1,0,1,0,0,0,0,1,0,antek komunis yayasan lembaga bantu hukum indonesia main main korban,"['antek', 'komunis', 'yayasan', 'lembaga', 'bantu', 'hukum', 'indonesia', 'main', 'main', 'korban']"
"USER, Anda berbicara omong kosong min..sinyalnya buruk, tidak dapat digunakan untuk apa pun'",1,1,0,1,0,0,0,0,1,0,1,0,bacot min sinyal busuk pakai,"['bacot', 'min', 'sinyal', 'busuk', 'pakai']"
PENGGUNANYA BERBEDA DENGAN REZIM MUKIDI PLANGA PLONGO',1,1,0,1,0,0,0,0,1,0,1,0,beda rejim mukidi plonga plongo,"['beda', 'rejim', 'mukidi', 'plonga', 'plongo']"
"PENGGUNA tidak akan masuk ke otak BONG, mereka bodoh selamanya. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3'",1,1,0,1,0,0,0,0,1,0,1,0,masuk otak bong dungu permanen,"['masuk', 'otak', 'bong', 'dungu', 'permanen']"
Penyesalan Hasrini Setelah Anak dan Menantunya Hilang 3 Bulan Gafatar >Belum SADARI & MENYESAL Ditipu Islam USER,1,0,0,1,1,0,0,0,0,0,1,0,sesal hasrini anak menantu hilang 3 gera fajar nusantara sadar sesal tipu islam,"['sesal', 'hasrini', 'anak', 'menantu', 'hilang', '3', 'gera', 'fajar', 'nusantara', 'sadar', 'sesal', 'tipu', 'islam']"
"Anda bubarkan KPK, kami bubarkan wakil rakyat!! URL",1,0,0,1,0,0,0,0,1,0,1,0,bubar komisi berantas korupsi bubar wakil rakyat uniform resource locator,"['bubar', 'komisi', 'berantas', 'korupsi', 'bubar', 'wakil', 'rakyat', 'uniform', 'resource', 'locator']"
"Ormas radikal (FPI FUI HTI) harus dibubarkan. Jangan beritahu mereka yang Kristen radikal, anti Bhineka, anti China. Buang saja mereka ke Suriah dan suruh mereka bergabung dengan ISIS.",1,0,0,1,1,0,0,0,0,0,0,1,organisasi masyarakat radikal front bela islam huh hati bubar radikal anti bineka anti cina kristen sadar usir suriah suruh gabung isis,"['organisasi', 'masyarakat', 'radikal', 'front', 'bela', 'islam', 'huh', 'hati', 'bubar', 'radikal', 'anti', 'bineka', 'anti', 'cina', 'kristen', 'sadar', 'usir', 'suriah', 'suruh', 'gabung', 'isis']"
USER USER Bajingan Aseng seperti Ahok dan kroni-kroninya perlu di banned ya?,1,1,0,1,0,1,0,0,0,0,1,0,asing bajing surat pemberitahuan ahok bese a kroni nya anti,"['asing', 'bajing', 'surat', 'pemberitahuan', 'ahok', 'bese', 'a', 'kroni', 'nya', 'anti']"
Apakah YG HINA Islam patut diikuti? USER USER USER Menteri Agama: Gafatar tidak layak diikuti masyarakat,1,1,0,1,1,0,0,0,0,0,1,0,islam hina layak menteri agama gera fajar nusantara layak masyarakat,"['islam', 'hina', 'layak', 'menteri', 'agama', 'gera', 'fajar', 'nusantara', 'layak', 'masyarakat']"
PENGGUNA YANG PERLU MENUNJUKKAN FILM. DEKLARATOR PARTAI KOMUNIS INDONESIA DAN NAMA KETUANYA. KOMUNIS CINA SOVIET YANG ASLI,1,0,0,1,0,1,0,0,0,0,1,0,putar film nya deklarator ai komunis indonesia nama ketua nya komunis cina soviet,"['putar', 'film', 'nya', 'deklarator', 'ai', 'komunis', 'indonesia', 'nama', 'ketua', 'nya', 'komunis', 'cina', 'soviet']"
Rezim ini sangat takut karena SMP #2019GantiPresiden diselidiki seperti jatuhnya helikopter yang membawa warga China,1,0,0,1,0,0,0,0,1,0,1,0,takut rezim 2019 ganti presiden selidik kayak jatuh helikopter angkut warga cina,"['takut', 'rezim', '2019', 'ganti', 'presiden', 'selidik', 'kayak', 'jatuh', 'helikopter', 'angkut', 'warga', 'cina']"
RT USER: Kalahkan bleh hanya untuk menyimpan #Number2Corruptor...cuihhhhhh URL,1,1,0,1,0,0,0,0,1,0,1,0,hajar bela nomor koruptor cuihhhhhh uniform resource locator,"['hajar', 'bela', 'nomor', 'koruptor', 'cuihhhhhh', 'uniform', 'resource', 'locator']"
"USER USER Seorang cebong ulung yang melarikan diri dari kenyataan, kecerdasan dan akal sehat..'",1,1,0,1,0,0,0,0,1,0,1,0,cebong juara lari nyata pintar akal sehat,"['cebong', 'juara', 'lari', 'nyata', 'pintar', 'akal', 'sehat']"
Jacuk Legislatif PENGGUNA \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0',1,1,0,1,0,0,0,0,1,0,1,0,legislatif jancuk,"['legislatif', 'jancuk']"
Mereka bahkan tidak berani mengusir duta besar Myanmar. Mereka harus berdoa besok.,1,0,0,1,1,0,0,0,0,0,0,1,duta myanmar berani usir besok habis salat gerebek duta buddha indonesia gagu,"['duta', 'myanmar', 'berani', 'usir', 'besok', 'habis', 'salat', 'gerebek', 'duta', 'buddha', 'indonesia', 'gagu']"
Pendahulu mengusir Cina 1 kota ! sampai ke anak-anak sekarang Siloam diusir! kapan kamu bisa mengusirnya? ketika kamu diinjak!,1,0,0,1,0,0,0,0,1,0,1,0,usir cina 1 kota turun turun anak anak siloam usir usir injak injak,"['usir', 'cina', '1', 'kota', 'turun', 'turun', 'anak', 'anak', 'siloam', 'usir', 'usir', 'injak', 'injak']"
"USER USER USER Cie cie bani cebong pura-pura tidak dibayar, cie cie brengsek, cepat beri dia tulang, apalagi uang hahaha'",1,1,0,1,0,0,0,0,1,0,1,0,bani cebong pura pura bayar dasar cebong sodor tulang cepat uang wkwk,"['bani', 'cebong', 'pura', 'pura', 'bayar', 'dasar', 'cebong', 'sodor', 'tulang', 'cepat', 'uang', 'wkwk']"
"Jika demikian, Anda berada di negara yang coba dikendalikan oleh KOMUNIS.",1,0,0,1,0,1,0,0,0,0,1,0,buah negara coba asai komunis,"['buah', 'negara', 'coba', 'asai', 'komunis']"
"PENGGUNA AMPRET ADALAH HEWAN KOTOR, SEDANG TADODOSON ADALAH HEWAN YANG PUNYA HABITAT DI LAPANGAN.'",1,1,0,1,0,0,0,0,1,0,1,0,bani kampret hewan kotor kecebong hewan habitat sawah,"['bani', 'kampret', 'hewan', 'kotor', 'kecebong', 'hewan', 'habitat', 'sawah']"
"PENGGUNA menyebalkan, ini pasukan pandai besi...semua akun porno...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL",1,1,0,1,0,0,0,0,1,0,1,0,kunyuk nih pasu tukang bubur kacang ijo akun nya bokep melulu uniform resource locator,"['kunyuk', 'nih', 'pasu', 'tukang', 'bubur', 'kacang', 'ijo', 'akun', 'nya', 'bokep', 'melulu', 'uniform', 'resource', 'locator']"
PENGGUNA Lepaskan saya dari telepon. Berudu barbar mengandungnya',1,1,0,1,0,0,0,0,1,0,1,0,minggat gue line cebong barbar isi,"['minggat', 'gue', 'line', 'cebong', 'barbar', 'isi']"
PENGGUNA Saya percaya pada KPK. Saya tidak percaya SBY dan Demokrat. Partai Demokrat menolak korupsi.,1,0,0,1,0,0,0,0,1,0,1,0,percaya komisi berantas korupsi percaya susilo bambang yudhoyono demokrat demokrat korupsi,"['percaya', 'komisi', 'berantas', 'korupsi', 'percaya', 'susilo', 'bambang', 'yudhoyono', 'demokrat', 'demokrat', 'korupsi']"
Pembubaran HTI oleh Presiden Jokowi Dianggap URL Diktator,1,0,0,1,1,0,0,0,0,0,0,1,bubar hati presiden jokowi nilai diktator uniform resource locator,"['bubar', 'hati', 'presiden', 'jokowi', 'nilai', 'diktator', 'uniform', 'resource', 'locator']"
"RT USER : Nomor kedua Indosat dan ada pulsa, baru tahu pulsanya sudah Rp 0,- padahal belum pernah dipakai\nUSER bro\xe2\x80\xa6'",1,1,0,1,0,0,0,0,1,0,1,0,2 nomer indosat pulsa barusan tau pulsa rupiah 0 pakai bangkai,"['2', 'nomer', 'indosat', 'pulsa', 'barusan', 'tau', 'pulsa', 'rupiah', '0', 'pakai', 'bangkai']"
"baik...bersatu kita teguh, terpecah...kita berkuasa!!! URL",1,0,0,1,0,0,0,0,1,0,1,0,bagus teguh cerai asing kuasa uniform resource locator,"['bagus', 'teguh', 'cerai', 'asing', 'kuasa', 'uniform', 'resource', 'locator']"
Jkw - Jkt vs Hambalang. Akhir cerita dari sinetron Cebong Kampret. Pernah #prediksenglishchampionPD2018',1,1,0,1,0,0,0,0,1,0,1,0,jokowi jakarta lawan hambalang kisah sinetron cebong kampret prediksi inggris juara 2018,"['jokowi', 'jakarta', 'lawan', 'hambalang', 'kisah', 'sinetron', 'cebong', 'kampret', 'prediksi', 'inggris', 'juara', '2018']"
"Allah SWT bodoh & jahat, tidak mengabdi pada Pak Lukman, tapi minta disembah, durhaka, MARAH, ancam akan menghukumnya",1,1,0,1,1,0,0,0,0,0,1,0,allah subhanahu wa taala dungu biadab layan lukman sembah sembah marah ancam azab,"['allah', 'subhanahu', 'wa', 'taala', 'dungu', 'biadab', 'layan', 'lukman', 'sembah', 'sembah', 'marah', 'ancam', 'azab']"
"PENGGUNA PENGGUNA Dapat dimengerti, unta di Indonesia memiliki otak di lututnya.",1,1,0,1,0,0,0,0,1,0,1,0,maklum kaum onta bodoh indonesia otak dengkul,"['maklum', 'kaum', 'onta', 'bodoh', 'indonesia', 'otak', 'dengkul']"
Yang paling penting adalah negara gila itu telah menangkap...,1,1,0,1,0,0,0,0,1,0,1,0,kritis tangkap negara sinting,"['kritis', 'tangkap', 'negara', 'sinting']"
RT USER: USER Diundang untuk menolak dialog...ada apa? Wajar jika orang-orang menuduh Anda sebagai kaki tangan komunis,1,0,0,1,0,0,0,0,1,0,1,0,ajak dialog tolak wajar rakyat tuduh antek komunis,"['ajak', 'dialog', 'tolak', 'wajar', 'rakyat', 'tuduh', 'antek', 'komunis']"
"Apa yang harus kukatakan tentang babi Ahok selain sebagai orang kafir? Aku hanya ingin kawanan babi Ahok merasakan bagaimana rasanya diperlakukan seperti anjing, bajingan.",1,1,0,1,1,0,0,0,0,0,1,0,gue bilang babi ahok kafir gue gerombol babi ahok anjing anjing bangsat bangsatin,"['gue', 'bilang', 'babi', 'ahok', 'kafir', 'gue', 'gerombol', 'babi', 'ahok', 'anjing', 'anjing', 'bangsat', 'bangsatin']"
"USER USER Lebih baik dijajah China dari pada dijajah Arab... Banyak aturannya... Kalau tidak, jual saja negaramu ke AS, biarlah yang fitnah langsung ditebas... Jangan suci, jangan munafik dan sekasar mungkin. ..'",1,1,0,1,0,1,0,0,0,0,1,0,jajah cina jajah arab atur jual negara as biar bacot langsung tebas sok suci munafik orang koar koar dank,"['jajah', 'cina', 'jajah', 'arab', 'atur', 'jual', 'negara', 'as', 'biar', 'bacot', 'langsung', 'tebas', 'sok', 'suci', 'munafik', 'orang', 'koar', 'koar', 'dank']"
Setnov GRATIS. Jadi mengapa kami masih mendukung USER? MEMBURUKAN dan MEMBENTUK LEMBAGA BARU YANG BERSIH. PENGGUNA PENGGUNA PENGGUNA,1,0,0,1,0,0,0,0,1,0,0,1,setya novanto bebas sok dukung bubar bentuk lembaga bersih,"['setya', 'novanto', 'bebas', 'sok', 'dukung', 'bubar', 'bentuk', 'lembaga', 'bersih']"
