Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
PENGGUNA: AHOAK DARI PENGGUNA CINA ADALAH ANJING KAFIR YANG MENGHINA ISLAM....!!!,1,1,0,0,0,sih ahok cina anjing kafir hina islam,"['sih', 'ahok', 'cina', 'anjing', 'kafir', 'hina', 'islam']"
Butuh waktu lama untuk berperang dengan Cina atau mengusir Cina dari tanah Indonesia.,0,1,0,0,0,butuh perang tiongkok usir tiongkok tanah indonesia,"['butuh', 'perang', 'tiongkok', 'usir', 'tiongkok', 'tanah', 'indonesia']"
"China itu rasis, jadi jangan biarkan China mengendalikan & mendominasi Indonesia. Lihat saja China, Singapura yang mengusir orang Melayu dari desa mereka.",0,1,0,0,0,cina racist biar cina kuasa dominasi indonesia lihat cina singapura usir orang melayu desa,"['cina', 'racist', 'biar', 'cina', 'kuasa', 'dominasi', 'indonesia', 'lihat', 'cina', 'singapura', 'usir', 'orang', 'melayu', 'desa']"
"Gue masih percaya ama China, heran deh.. pejabat di Indonesia semua sama aja, bajingan China sama Kristen. Tegakkan syariat Islam, usir orang China.",1,1,0,0,0,percaya cina heran jabat indonesia cina bajing kristen tegak hukum islam usir tiongkok,"['percaya', 'cina', 'heran', 'jabat', 'indonesia', 'cina', 'bajing', 'kristen', 'tegak', 'hukum', 'islam', 'usir', 'tiongkok']"
Pengguna narkoba dari China...; Dosen dari China...; Utang dari China...; Tenaga kerja asing dari China...; Kalau bertahan 2 semester saya yakin; Kurikulum juga akan datang dari China! ; Salam; #2019GantiPresiden,0,1,0,0,0,narkoba cina dosen tiongkok hutang tiongkok kerja asing tiongkok 2 periode kurikulum tiongkok salam 2019 ganti presiden,"['narkoba', 'cina', 'dosen', 'tiongkok', 'hutang', 'tiongkok', 'kerja', 'asing', 'tiongkok', '2', 'periode', 'kurikulum', 'tiongkok', 'salam', '2019', 'ganti', 'presiden']"
HANCURKAN PKI? rasakan URL-nya,0,1,0,0,0,hancur partai komunis indonesia uniform resource locator nya,"['hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'nya']"
"Bagi China, RI adalah negara masa depan. 75% wilayahnya dikuasai. Siap mengusir penduduk asli dengan dewa perang PENGGUNA PENGGUNA PENGGUNA",0,1,0,0,0,tiongkok ri negara 75 lahan asai usir duduk asli dewa perang,"['tiongkok', 'ri', 'negara', '75', 'lahan', 'asai', 'usir', 'duduk', 'asli', 'dewa', 'perang']"
Apalagi mereka merupakan partai koalisi pendukung pemerintah yang juga diketahui mempunyai kerja sama politik dengan partai komunis Tiongkok.,0,1,0,0,0,rupa ai koalisi dukung perintah jalin kerja politik ai komunis cina,"['rupa', 'ai', 'koalisi', 'dukung', 'perintah', 'jalin', 'kerja', 'politik', 'ai', 'komunis', 'cina']"
TOLAK VERSI BARU!!...trik rezim adalah mengeditnya sesuai keinginan mereka...jika PKI adalah korban...ANDA KOMUNIS!!,0,1,0,0,0,tolak versi trik rezim edit sesuai selera partai komunis indonesia korban komunis,"['tolak', 'versi', 'trik', 'rezim', 'edit', 'sesuai', 'selera', 'partai', 'komunis', 'indonesia', 'korban', 'komunis']"
PENGGUNA RT Babi Cina... Pencuri Cina...\n URL BanishChina,0,1,0,0,0,babi cina curi cina uniform resource locator banishchina,"['babi', 'cina', 'curi', 'cina', 'uniform', 'resource', 'locator', 'banishchina']"
Apakah keturunan Tionghoa rasis ini memahami sejarah Indonesia? Setidaknya Anda tidak mengerti? -,0,1,0,0,0,turun tionghoa racist paham sejarah indonesia menge i,"['turun', 'tionghoa', 'racist', 'paham', 'sejarah', 'indonesia', 'menge', 'i']"
Ayo kita lawan dan hancurkan rezim KopLaks antek-antek komunis China!!!,0,1,0,0,0,mari lawan hancur rezim kocak antek komunis tiongkok,"['mari', 'lawan', 'hancur', 'rezim', 'kocak', 'antek', 'komunis', 'tiongkok']"
PENGGUNA PENGGUNA PENGGUNA Diamlo bajingan cina',0,1,0,0,0,diam lu bajing cina,"['diam', 'lu', 'bajing', 'cina']"
PENGGUNA RT Mengusir Dubes Myanmar,0,1,0,0,0,usir duta myanmar,"['usir', 'duta', 'myanmar']"
"Pasti ada hubungannya dengan partai komunis Tiongkok, rezim anteknya!",0,1,0,0,0,hubung ai komunis tiongkok rezim antek,"['hubung', 'ai', 'komunis', 'tiongkok', 'rezim', 'antek']"
"Hanya pada era USER, komunis diizinkan mengembangkan USER",0,1,0,0,0,era komunis kembang,"['era', 'komunis', 'kembang']"
HANCURKAN PKI,0,1,0,0,0,hancur partai komunis indonesia,"['hancur', 'partai', 'komunis', 'indonesia']"
TERNYATA JOKOWI KOMUNIS!!!! MUNDUR!!!! URL,0,1,0,0,0,nyata jokowi komunis turun uniform resource locator,"['nyata', 'jokowi', 'komunis', 'turun', 'uniform', 'resource', 'locator']"
"PENGGUNA PENGGUNA PDIP adalah partainya: preman, komunis, pencuri, rasis, koruptor, penipu. PDIP adalah tempat berkumpulnya orang-orang yang tidak bermoral.",0,1,0,0,0,partai demokrasi indonesia juang ai preman komunis curi racist koruptor tipu partai demokrasi indonesia juang kumpul orang orang moral,"['partai', 'demokrasi', 'indonesia', 'juang', 'ai', 'preman', 'komunis', 'curi', 'racist', 'koruptor', 'tipu', 'partai', 'demokrasi', 'indonesia', 'juang', 'kumpul', 'orang', 'orang', 'moral']"
"Bilamana PKI membunuh umat Islam, itu karena mereka antiagama, tetapi bilamana umat Islam membantai PKI, itu karena PKI memulai jihad membela diri.",0,1,0,0,0,partai komunis indonesia bunuh umat islam anti agama umat islam bantai partai komunis indonesia jihad bela partai komunis indonesia,"['partai', 'komunis', 'indonesia', 'bunuh', 'umat', 'islam', 'anti', 'agama', 'umat', 'islam', 'bantai', 'partai', 'komunis', 'indonesia', 'jihad', 'bela', 'partai', 'komunis', 'indonesia']"
"Semboyan yang menyesatkan: Teriak Aku Pancasila, Aku Indonesia... (dalam hatiku, AKU KOMUNIS)",0,1,0,0,0,semboyan sesat teriak pancasila indonesia hati komunis,"['semboyan', 'sesat', 'teriak', 'pancasila', 'indonesia', 'hati', 'komunis']"
PENGGUNA PENGGUNA PENGGUNA Terima kasih BODAT KOMUNIS,0,1,0,0,0,monyet komunis,"['monyet', 'komunis']"
"PENGGUNA Cat Tai, China Mulai Intervensi di Wilayah Kalimantan, Hati-hati Ahok Bicara Soal Toilet",0,1,0,0,0,kucing tai cina turun tangan wilayah kalimantan hati hati ahok si mulut jamban,"['kucing', 'tai', 'cina', 'turun', 'tangan', 'wilayah', 'kalimantan', 'hati', 'hati', 'ahok', 'si', 'mulut', 'jamban']"
PENGGUNA RT: Betul sekali..... PKI adalah Jombi yang mengancam Republik Indonesia. Dan hanya umat Islam yang mampu mengalahkan PKI URL,0,1,0,0,0,partai komunis indonesia zombi ancam negara republik indonesia umat islam kalah uniform resource locator partai komunis indonesia,"['partai', 'komunis', 'indonesia', 'zombi', 'ancam', 'negara', 'republik', 'indonesia', 'umat', 'islam', 'kalah', 'uniform', 'resource', 'locator', 'partai', 'komunis', 'indonesia']"
BARAT! Pekerja Tiongkok Lempar Bendera Indonesia ke Negara Asing URL Saya Orang Tiongkok Asing,0,1,0,0,0,barat kerja tiongkok lempar bendera indonesia negeri asing uniform resource locator i am foreign cina,"['barat', 'kerja', 'tiongkok', 'lempar', 'bendera', 'indonesia', 'negeri', 'asing', 'uniform', 'resource', 'locator', 'i', 'am', 'foreign', 'cina']"
"PENGGUNA RT PENGGUNA PENGGUNA Komunis akan bangkrut, temanku, bersama dengan perestroika Cecep Gorbachev.",0,1,0,0,0,komunis bangkrut kawan iring perestroika cecep gorbachev,"['komunis', 'bangkrut', 'kawan', 'iring', 'perestroika', 'cecep', 'gorbachev']"
IKLAN JAHAT AHOK MENIMBULKAN API ANTARA KOMUNITAS ASLI DAN TIONGKOK YANG DIBUNGKUS DENGAN FOBIAS... AHOK ADALAH ORANG KAFIR YANG RASIAL...,1,1,0,0,0,iklan jahat ahok cipta bakar masyarakat asli cina bungkus fobia ahok kafir racist,"['iklan', 'jahat', 'ahok', 'cipta', 'bakar', 'masyarakat', 'asli', 'cina', 'bungkus', 'fobia', 'ahok', 'kafir', 'racist']"
Banyak responden ISEAS yang meyakini bahwa masyarakat Indonesia keturunan Tionghoa masih memiliki kesetiaan kepada RRC.,0,1,0,0,0,responden institute of southeast asi studies masyarakat indonesia turun tionghoa milik loyalitas hadap r,"['responden', 'institute', 'of', 'southeast', 'asi', 'studies', 'masyarakat', 'indonesia', 'turun', 'tionghoa', 'milik', 'loyalitas', 'hadap', 'r']"
"Kalau ada masjid yang usianya lebih tua dari candi-candi milik kerajaan Hindu-Budha di Nusantara, maka Anda bisa mengusir orang Tionghoa itu kalau Anda bukan pendatang.",0,1,0,0,0,masjid usia tua kuil kuil milik raja hindu buddha nusantara usir orang tionghoa,"['masjid', 'usia', 'tua', 'kuil', 'kuil', 'milik', 'raja', 'hindu', 'buddha', 'nusantara', 'usir', 'orang', 'tionghoa']"
"apa itu komunisme? simple = memaksakan kehendak, banyak aturan.. contoh: memaksakan penggunaan e-money itu sangat komunis! Rezim komunis",0,1,0,0,0,komunisme sederhana paksa atur contoh paksa pakai e uang komunis banget rezim komunis,"['komunisme', 'sederhana', 'paksa', 'atur', 'contoh', 'paksa', 'pakai', 'e', 'uang', 'komunis', 'banget', 'rezim', 'komunis']"
"Hm, trash juga liat live FB Paan Khair***din. Bingung banget sama manifesto PH yang nggak mengutamakan agama. Itu kelompok DAP ya? Tionghoa Kristen Hai, namanya DAP, bukan PAS. Hei, saya juga marah. Habis itu, Dok bilang motif terbesar bikin Cell",1,1,0,0,0,hem sampah lihat live facebook khair din bingung tiada habis kena manifesto ph agama grup dap cina kristiani hai nama dap pas hai marah dok motif sel,"['hem', 'sampah', 'lihat', 'live', 'facebook', 'khair', 'din', 'bingung', 'tiada', 'habis', 'kena', 'manifesto', 'ph', 'agama', 'grup', 'dap', 'cina', 'kristiani', 'hai', 'nama', 'dap', 'pas', 'hai', 'marah', 'dok', 'motif', 'sel']"
PENGGUNA PENGGUNA Bubarkan acara PKI!!!!,0,1,0,0,0,bubar acara partai komunis indonesia,"['bubar', 'acara', 'partai', 'komunis', 'indonesia']"
INSYA ALLAH PARA PENGUASA JAHAT YANG TELAH MENJADI PELACUR & BUDAK KAFIR KOMUNIS CHINA YANG SUKA MENGUMPUL & MERAMPOK DI INDONESIA AKAN SEGERA DIHANCURKAN OLEH ALLAH SWT!!!,1,1,0,0,0,in allah kuasa jahat lacur budak kafir komunis cina luk kumpul rampok indonesia hancur allah subhanahu wa taala,"['in', 'allah', 'kuasa', 'jahat', 'lacur', 'budak', 'kafir', 'komunis', 'cina', 'luk', 'kumpul', 'rampok', 'indonesia', 'hancur', 'allah', 'subhanahu', 'wa', 'taala']"
PENGGUNA Yang penting bukan orang Tionghoa di Indonesia.,0,1,0,0,0,orang cina indonesia,"['orang', 'cina', 'indonesia']"
SAYA HASIL IBUMU MENJUAL PUKINYA. BAGI YANG BERPIKIR PKI DAN ANJING-ANJING KAFIR INI. DAN NKRI TAK TERCAPAI,1,1,0,0,0,hasil jual puki asli pikir partai komunis indonesia anak anjing kafir a negara republik indonesia,"['hasil', 'jual', 'puki', 'asli', 'pikir', 'partai', 'komunis', 'indonesia', 'anak', 'anjing', 'kafir', 'a', 'negara', 'republik', 'indonesia']"
"Peristiwa yang merendahkan dan mencerdaskan bangsa, mempelajari budaya Arab, Muhammad yang buta huruf mengaku sebagai nabi, mengubah budaya MEMBACA",1,1,0,0,0,peristiwa rendah budaya bangsa aji budaya arab muhammad buta huruf nabi ubah budaya baca,"['peristiwa', 'rendah', 'budaya', 'bangsa', 'aji', 'budaya', 'arab', 'muhammad', 'buta', 'huruf', 'nabi', 'ubah', 'budaya', 'baca']"
"Makanya keluar semua kelompok pembela PKI, ternyata mereka satu kubu dengan pendukung penistaan ​​agama. Ya ampun",0,1,0,0,0,kelompok bela partai komunis indonesia nyata kubu dukung nista agama aduh,"['kelompok', 'bela', 'partai', 'komunis', 'indonesia', 'nyata', 'kubu', 'dukung', 'nista', 'agama', 'aduh']"
AHOKER CHINA SEKARANG TELANJANG DAN AKAN MEMBAYAR ALAT-ALAT ADAT + KORUPSI UNTUK MELEGALISASIKAN AKTIVITAS MEREKA CHINA = SEBUAH BANGSA BUKAN SUKU DI INDONESIA YANG MENGUNGKAP CHINA,0,1,0,0,0,ahoker cina telanjang bayar alat adat korupsi legal giat cina bangsa suku indonesia bongkar cina,"['ahoker', 'cina', 'telanjang', 'bayar', 'alat', 'adat', 'korupsi', 'legal', 'giat', 'cina', 'bangsa', 'suku', 'indonesia', 'bongkar', 'cina']"
"PENGGUNA PENGGUNA Yang nulis twit kayak gitu biasanya Kapirun, manufikun, berbau PKI, kebanyakan ngomong Saya Pancasila, kebanyakan ngomong Saya Orang Indonesia...tapi mentalnya Kachung Mental!'",1,1,0,0,0,tulis twit kayak kafirun munafik bau partai komunis indonesia bilang pancasila bilang orang indonesia mental kacung mental,"['tulis', 'twit', 'kayak', 'kafirun', 'munafik', 'bau', 'partai', 'komunis', 'indonesia', 'bilang', 'pancasila', 'bilang', 'orang', 'indonesia', 'mental', 'kacung', 'mental']"
"Cina, keluarkan kakimu dari istana!",0,1,0,0,0,tiongkok tinggal kaki istana,"['tiongkok', 'tinggal', 'kaki', 'istana']"
"PENGGUNA PENGGUNA Banyak sekali TKA asal Tiongkok yang masuk ke Indonesia, mungkin termasuk bapak atau pamannya yang datang. Sekarang harus curiga dengan warga Tiongkok yang jadi pendukung Ahok.'",0,1,0,0,0,tenaga kerja asing cina masuk indonesia masuk ayah paman curiga cina rupa ahoker,"['tenaga', 'kerja', 'asing', 'cina', 'masuk', 'indonesia', 'masuk', 'ayah', 'paman', 'curiga', 'cina', 'rupa', 'ahoker']"
"PENGGUNA RT Ternyata Indonesia sudah menjadi anggota Commonwealth of China. Ya, China memang makmur",0,1,0,0,0,nyata indonesia anggota makmur tiongkok ya tiongkok makmur,"['nyata', 'indonesia', 'anggota', 'makmur', 'tiongkok', 'ya', 'tiongkok', 'makmur']"
RT USER: PENGGUNA PENGGUNA PENGGUNA Hapus PDI P karena PDI P merupakan perubahan nama dari PKI,0,1,0,0,0,turun partai demokrasi indonesia p partai demokrasi indonesia p ubah nama partai komunis indonesia,"['turun', 'partai', 'demokrasi', 'indonesia', 'p', 'partai', 'demokrasi', 'indonesia', 'p', 'ubah', 'nama', 'partai', 'komunis', 'indonesia']"
"Kalau seniman itu dari desa, dia mau berkarya, tapi dia hanya tinggal di desa/kampung!! Semua HP anak-anakku ada di Cemplungin!! Aku beli pakai Keringat Halal!! Itu bukan hasil dari menunggangi lelaki orang!!'",0,1,0,1,0,seniman desa karya tinggal wilayah desa desa handphone anak cemplung bel halal sweat akibat kangkang laki laki orang,"['seniman', 'desa', 'karya', 'tinggal', 'wilayah', 'desa', 'desa', 'handphone', 'anak', 'cemplung', 'bel', 'halal', 'sweat', 'akibat', 'kangkang', 'laki', 'laki', 'orang']"
19. Yang berakhir adalah KHILAFAH yang dicapai dengan mendirikan partai. Para penerus DI/TII sama berbahayanya dengan ideologi komunis. PENGGUNA PENGGUNA,0,1,0,0,0,19 khilafah capai ai tii bahaya ideologi komunis,"['19', 'khilafah', 'capai', 'ai', 'tii', 'bahaya', 'ideologi', 'komunis']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Wajah penis Bambang!!! Kau menghina ulama, aku akan menghajar mereka!!! Dasar antek komunis...'",0,1,1,1,0,wajah kontol bambang hina ulama hajar dasar antek komunis,"['wajah', 'kontol', 'bambang', 'hina', 'ulama', 'hajar', 'dasar', 'antek', 'komunis']"
"PENGGUNA PENGGUNA Karena sekarang saatnya suku asli Singapura berkuasa, yaitu suku MELAYU.. Suku Tionghoa hanyalah pendatang.. Penjajah.. Perampok :)",0,1,0,0,0,suku asli singapura kuasa melayu orang tionghoa jajah ampas,"['suku', 'asli', 'singapura', 'kuasa', 'melayu', 'orang', 'tionghoa', 'jajah', 'ampas']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Mengaku sebagai orang Indonesia tetapi orang Tionghoa,0,1,0,0,0,orang indonesia cina,"['orang', 'indonesia', 'cina']"
"Wah, ini di mana? Setuju, kalau begitu, China harus diusir dari negara ini.",0,1,0,0,0,tuju cina usir negara,"['tuju', 'cina', 'usir', 'negara']"
Sekarang China mencoba mengendalikan politik dan hukum di Indonesia.,0,1,0,0,0,tiongkok usaha kendali politik hukum indonesia,"['tiongkok', 'usaha', 'kendali', 'politik', 'hukum', 'indonesia']"
Ratusan Ormas Islam Serbu LBH Jakarta: Hancurkan PKI!,0,1,0,0,0,ratus organisasi masyarakat islam gerebek jaka a hancur partai komunis indonesia uniform resource locator uniform resource locator,"['ratus', 'organisasi', 'masyarakat', 'islam', 'gerebek', 'jaka', 'a', 'hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
mengusir penganut Buddha Myanmar dari tanah Indonesia URL,1,1,0,0,0,usir buddha myanmar tanah indonesia uniform resource locator,"['usir', 'buddha', 'myanmar', 'tanah', 'indonesia', 'uniform', 'resource', 'locator']"
"apa itu jokowi ratu adil???? dia tidak punya darah biru, dia punya DARAH KOTOR babi cina..!!! URL",0,1,0,0,0,jokowi ratu adil darah biru darah kotor babi cina uniform resource locator,"['jokowi', 'ratu', 'adil', 'darah', 'biru', 'darah', 'kotor', 'babi', 'cina', 'uniform', 'resource', 'locator']"
"Memang benar, yang dihidupkan kembali bukan Partai, tetapi ideologi Komunis yang ingin dihidupkan kembali dan ditanamkan oleh rezim ini, Tuan…",0,1,0,0,0,ai bangkit ideologi komunis bangkit tanam rezim,"['ai', 'bangkit', 'ideologi', 'komunis', 'bangkit', 'tanam', 'rezim']"
"Fahri Hamzah bela Prabowo terkait bantuan pemerintah Jokowi untuk Rohingya. Bubarkan PKI, bubarkan PKI",0,1,0,0,0,fahri hamzah bela prabowo kait bantu perintah jokowi rohingya bubar partai komunis indonesia bubar partai komunis indonesia,"['fahri', 'hamzah', 'bela', 'prabowo', 'kait', 'bantu', 'perintah', 'jokowi', 'rohingya', 'bubar', 'partai', 'komunis', 'indonesia', 'bubar', 'partai', 'komunis', 'indonesia']"
"Islam Nusantara 1 membahas Islam Arab dengan PKI yang juga bagian dari PDIP. 2015, setelah Jokowi memenangi Pemilu Presiden 2014. Sadarkah anda bahwa anda sedang dieksploitasi oleh USER yang sadar.'",1,1,0,0,0,islam nusantara 1 bahas islam arab partai komunis indonesia gabung partai demokrasi indonesia juang 2015 jokowi menang pilih presiden 2014 sadar eksploitasi sadar,"['islam', 'nusantara', '1', 'bahas', 'islam', 'arab', 'partai', 'komunis', 'indonesia', 'gabung', 'partai', 'demokrasi', 'indonesia', 'juang', '2015', 'jokowi', 'menang', 'pilih', 'presiden', '2014', 'sadar', 'eksploitasi', 'sadar']"
Menteri Perdagangan Cina itu... yang selama ini tinggal dan mencari nafkah di Indonesia masih saja ingin mencari masalah dengan penduduk asli. Usir dia dari Republik Indonesia...,0,1,0,0,0,menteri dagang cina tinggal cari makan indonesia cari pribumi usir republik indonesia,"['menteri', 'dagang', 'cina', 'tinggal', 'cari', 'makan', 'indonesia', 'cari', 'pribumi', 'usir', 'republik', 'indonesia']"
"GADIS ITU CANTIK TAPI BODOH. TIDAK MUNGKIN ITU TIDAK laku. AHOK, ORANG CINA, BAUNYA BANGET. MEMAKAN MUSUH. AHOK MENGERTI KOMUNISME. MENGHINA ISLAM & KRISTIANI",1,1,0,0,0,cewek cakap bego laku sih ahok cina bau tai makan mush ahok paham komunis nista islam kristen,"['cewek', 'cakap', 'bego', 'laku', 'sih', 'ahok', 'cina', 'bau', 'tai', 'makan', 'mush', 'ahok', 'paham', 'komunis', 'nista', 'islam', 'kristen']"
"Mereka yang tidak mau membasmi habis kaum buruh komunis cina itu antek-antek komunis, bro, apalagi mereka yang melegalkan dan membuka pintu bagi mereka untuk masuk.",0,1,0,0,0,tolak sapu bersih kerja komunis cina antek komunis juragan legal buka pintu masuk,"['tolak', 'sapu', 'bersih', 'kerja', 'komunis', 'cina', 'antek', 'komunis', 'juragan', 'legal', 'buka', 'pintu', 'masuk']"
MataNajwaDebatJakarta Jawaban Ahok lucu banget..gak masuk akal. Kalau ditanya apa dia jawab apa. Dia skakmat soal agama. Orang Tionghoa tolol hahaha,0,1,0,0,0,matanajwadebatjaka a ahok lucu banget sambung sekakmat agama dasar orang cina bodoh haha,"['matanajwadebatjaka', 'a', 'ahok', 'lucu', 'banget', 'sambung', 'sekakmat', 'agama', 'dasar', 'orang', 'cina', 'bodoh', 'haha']"
Tentu saja bukan orang Tionghoa! Bukan orang Indonesia Keturunan PKI! Pahami!! URL,0,1,0,0,0,orang tionghoa bangsa indonesia turun partai komunis indonesia paham uniform resource locator,"['orang', 'tionghoa', 'bangsa', 'indonesia', 'turun', 'partai', 'komunis', 'indonesia', 'paham', 'uniform', 'resource', 'locator']"
"USER tapi penasaran banget sih ahahahah atau cuma becanda cari kambing hitam.. Rusia juga misterius, cuma diam aja dan gak ada respon apa2.. tapi kalo bisa cepat hancur ya gak papa asal jangan terlalu menyeret kita semua ahahaha\npemerintah",0,1,0,0,0,penasaran ahahahah iseng cari kambing hitam rusia misterius diam direspon cepat hancur merek seret haha perintah,"['penasaran', 'ahahahah', 'iseng', 'cari', 'kambing', 'hitam', 'rusia', 'misterius', 'diam', 'direspon', 'cepat', 'hancur', 'merek', 'seret', 'haha', 'perintah']"
"#eviladvertisement Teroris sebenarnya di Indonesia... Bukan Wahhabi, bukan unta, tetapi babi Cina yang menyebarkan teror sungguhan....",0,1,0,0,0,eviladve isement teroris sejati indonesia wahabi unta babi cina tebar teror nyata,"['eviladve', 'isement', 'teroris', 'sejati', 'indonesia', 'wahabi', 'unta', 'babi', 'cina', 'tebar', 'teror', 'nyata']"
"China sudah terkenal dengan tipu dayanya, alangkah baiknya kalau mereka diusir dan disuruh kembali ke habitat aslinya",0,1,0,0,0,cina kenal tipu muslihat alangkah usir suruh habitat asli,"['cina', 'kenal', 'tipu', 'muslihat', 'alangkah', 'usir', 'suruh', 'habitat', 'asli']"
rt USER USER USER Tapi kenapa Jokowi tidak mau tes DNA? Tes DNA bisa membuktikan dia bukan keturunan PKI,0,1,0,0,0,jokowi tes dna tes dna bukti turun partai komunis indonesia,"['jokowi', 'tes', 'dna', 'tes', 'dna', 'bukti', 'turun', 'partai', 'komunis', 'indonesia']"
"PENGGUNA Ingat PDI, ingat komunisme, kan?",0,1,0,0,0,partai demokrasi indonesia komunisme ya,"['partai', 'demokrasi', 'indonesia', 'komunisme', 'ya']"
"Itu kata Ahok, dia kafir... Umat Islam menentang Ahok karena Ahok kafir, ditambah lagi Ahok orang Tionghoa yang suka makan babi dan bir.",1,1,0,0,0,ahok kafir umat islam anti ahok ahok kafir ahok orang tionghoa suka makan daging babi bir,"['ahok', 'kafir', 'umat', 'islam', 'anti', 'ahok', 'ahok', 'kafir', 'ahok', 'orang', 'tionghoa', 'suka', 'makan', 'daging', 'babi', 'bir']"
"USER yang hebat, bintaro komunis tidak berubah'",0,1,0,0,0,hebat bintaro komunis ubah,"['hebat', 'bintaro', 'komunis', 'ubah']"
PENGGUNA Ternyata orang Indonesia pada umumnya membenci ras Tionghoa \xf0\x9f\x98\x82',0,1,0,0,0,nyata tipikal orang indonesia benci ras tionghoa,"['nyata', 'tipikal', 'orang', 'indonesia', 'benci', 'ras', 'tionghoa']"
Sepertinya ada paket yang mendukung babi Cina dan tentu saja juga mendukung LGBT,0,1,0,1,0,paket dukung babi tiongkok dukung lgbt,"['paket', 'dukung', 'babi', 'tiongkok', 'dukung', 'lgbt']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Ya Sebenarnya URL PKI,0,1,0,0,0,ya uniform resource locator partai komunis indonesia,"['ya', 'uniform', 'resource', 'locator', 'partai', 'komunis', 'indonesia']"
"Ternyata pernyataan antek China itu hanya berlaku untuk Pak Jokowi. Padahal, kalau mau impor dari China, diam saja\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,1,0,0,0,nyata antek cina laku jokowi impor cina diam,"['nyata', 'antek', 'cina', 'laku', 'jokowi', 'impor', 'cina', 'diam']"
Hancurkan PKI...ingat pengkhianatan PKI pada tahun 1948... URL,0,1,0,0,0,jatuh partai komunis indonesia khianat partai komunis indonesia 1948 uniform resource locator,"['jatuh', 'partai', 'komunis', 'indonesia', 'khianat', 'partai', 'komunis', 'indonesia', '1948', 'uniform', 'resource', 'locator']"
"Gila... Inikah Efek Pinjam Uang dari China? ""USER: BNN: 80% Sabu yang Masuk Indonesia Diproduksi di China URL",0,1,0,0,0,gila banget efek pinjam duit cina badan narkotika nasional 80 sabu masuk indonesia produksi cina uniform resource locator,"['gila', 'banget', 'efek', 'pinjam', 'duit', 'cina', 'badan', 'narkotika', 'nasional', '80', 'sabu', 'masuk', 'indonesia', 'produksi', 'cina', 'uniform', 'resource', 'locator']"
"Siap, mari rapatkan barisan karena sasaran berikutnya adalah menggulingkan Pak Jokowi, masih dengan isu PKI, pembela kafir, dan pri dan non-pri.",1,1,0,0,0,mari rapat baris target guling jokowi isu partai komunis indonesia bela kafir pria non pria,"['mari', 'rapat', 'baris', 'target', 'guling', 'jokowi', 'isu', 'partai', 'komunis', 'indonesia', 'bela', 'kafir', 'pria', 'non', 'pria']"
USER hahahah memang banyak yang tertipu oleh unta Arab :(',0,1,0,0,0,haha te ipu unta arab,"['haha', 'te', 'ipu', 'unta', 'arab']"
Hancurkan PKI...!!! URL di depan URL Gedung LBH JAKARTA,0,1,0,0,0,hancur partai komunis indonesia uniform resource locator uniform resource locator uniform resource locator gedung jaka a,"['hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator', 'gedung', 'jaka', 'a']"
"PENGGUNA PENGGUNA yang melakukan reklamasi untuk kunjungan Anda, yang mendapat uang dari baron tuan Anda.. PENGGUNA berhenti dan mengatakannya lebih lanjut...dengan mata menyipit dan arogan!!'",0,1,0,0,0,laku reklamasi kunjung uang baron tuan henti sipit songong,"['laku', 'reklamasi', 'kunjung', 'uang', 'baron', 'tuan', 'henti', 'sipit', 'songong']"
PENGGUNA RT PENGGUNA Pantas saja antek-antek PKI mulai bermunculan saat hujan,0,1,0,0,0,heran antek antek partai komunis indonesia muncul hujan,"['heran', 'antek', 'antek', 'partai', 'komunis', 'indonesia', 'muncul', 'hujan']"
Komunis PKI ingin umat Islam menciptakan kekacauan dan mereka senang jika pemerintah anti-Islam terus memainkan gaya memecah belah dan menguasai.,1,1,0,0,0,komunis partai komunis indonesia umat islam ribut senang perintah anti islam main gaya adu domba,"['komunis', 'partai', 'komunis', 'indonesia', 'umat', 'islam', 'ribut', 'senang', 'perintah', 'anti', 'islam', 'main', 'gaya', 'adu', 'domba']"
Usir orang Tionghoa...jangan hormati mereka..,0,1,0,0,0,usir orang cina hormat,"['usir', 'orang', 'cina', 'hormat']"
Banyak tokoh pembela PKI bermunculan dan sebagian besar dari mereka adalah pembela rezim dan pembela Ahox. Kaum Komunis Tiongkok memegang peranan yang sangat penting dalam mengingatkan PKI tentang Keadaan Darurat.,0,1,0,0,0,muncul tokoh tokoh bela partai komunis indonesia bela rezim bela ahok komunis tiongkok main peran partai komunis indonesia darurat,"['muncul', 'tokoh', 'tokoh', 'bela', 'partai', 'komunis', 'indonesia', 'bela', 'rezim', 'bela', 'ahok', 'komunis', 'tiongkok', 'main', 'peran', 'partai', 'komunis', 'indonesia', 'darurat']"
