Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
RT USER USER Saya bisa bilang TIDAK MUNGKIN polisi berani menangkap seseorang dari kamp Sono! MUSTAHIL BIN MUSTAHAL Kapolri Politik_ID,1,0,1,0,0,0,0,0,1,1,0,0,mustahil polisi berani tangkap kubu mustahil bin mustahil kepala polisi republik indonesia politic id,"['mustahil', 'polisi', 'berani', 'tangkap', 'kubu', 'mustahil', 'bin', 'mustahil', 'kepala', 'polisi', 'republik', 'indonesia', 'politic', 'id']"
"USER Helleh, kamu juga geng banci'",1,1,1,0,0,0,0,1,0,1,0,0,alah komplot banci,"['alah', 'komplot', 'banci']"
Tidak ada persatuan dengan PKI. Tolong berdamai dengan berudu bodoh di kolam.,1,1,0,1,0,0,0,0,1,0,1,0,partai komunis indonesia sila rekonsiliasi cebong dungu kolam,"['partai', 'komunis', 'indonesia', 'sila', 'rekonsiliasi', 'cebong', 'dungu', 'kolam']"
"Dari 26, 48, 65, dan 98; Komunis baru berhasil mengambil alih kekuasaan penuh di rezim USER ini.",1,0,1,0,0,0,0,0,1,1,0,0,26 48 65 98 komunis hasil kuasa penuh rezim,"['26', '48', '65', '98', 'komunis', 'hasil', 'kuasa', 'penuh', 'rezim']"
"RT USER Ternyata Indonesia sudah menjadi anggota Persemakmuran Tiongkok. Ya, Tiongkok makmur",1,0,0,1,0,1,0,0,0,0,1,0,nyata indonesia anggota negara makmur cina iya makmur cina,"['nyata', 'indonesia', 'anggota', 'negara', 'makmur', 'cina', 'iya', 'makmur', 'cina']"
"Bismillahirrohmanirohhim...; ; Dengan niat berkah &amp; Hormat kami, saya berjanji jika JOKOWI kalah di Pilpres 2019, saya akan sujud syukur di tengah Majalengka Square &amp; pengibaran bendera merah putih di Panyaweyan; ; Saya harap saya hidup cukup lama untuk memenuhi j",1,0,1,0,0,0,0,0,1,1,0,0,bismillahirrahmanirrahim niat rida amp ikhlas janji jokowi kalah pilih presiden 2019 sujud syukur alun alun majalengka amp kibar bendera merah putih panyaweuyan moga umur tunai j,"['bismillahirrahmanirrahim', 'niat', 'rida', 'amp', 'ikhlas', 'janji', 'jokowi', 'kalah', 'pilih', 'presiden', '2019', 'sujud', 'syukur', 'alun', 'alun', 'majalengka', 'amp', 'kibar', 'bendera', 'merah', 'putih', 'panyaweuyan', 'moga', 'umur', 'tunai', 'j']"
17. Lahan umum untuk pengembang. Itu modus korupsi terbesar yang dilakukan Ahok semasa menjabat Gubernur Jakarta. Asumsikan Rp 5 juta/m2 = Rp 85 triliun!!,1,0,1,0,0,0,0,0,1,1,0,0,17 tanah rakyat kembang modus korupsi ahok gubernur jaka a asumsi rp5 juta m2 rupiah 85 triliun,"['17', 'tanah', 'rakyat', 'kembang', 'modus', 'korupsi', 'ahok', 'gubernur', 'jaka', 'a', 'asumsi', 'rp5', 'juta', 'm2', 'rupiah', '85', 'triliun']"
Nama: Indra J Piliang Status: Diperiksa Kasus: Penggunaan Narkoba (diduga) Mendukung Anies-Sandi,1,0,1,0,0,0,0,0,1,1,0,0,nama indra j piliang status periksa an narkotika duga dukung anies sandi,"['nama', 'indra', 'j', 'piliang', 'status', 'periksa', 'an', 'narkotika', 'duga', 'dukung', 'anies', 'sandi']"
"PENGGUNA PENGGUNA PENGGUNA Uh. Cebong, perhatikan dengusanmu saat bicara. Lalu dimana kesalahan USERnya? #2019Presiden Baru\n#2019Presiden Baru\n#2019GantiPresiden\n#2019GantiPresiden\n#2019GantiPresiden'",1,1,1,0,0,0,0,0,1,1,0,0,eh cebong jaga congor bicara salah bong 2019 presiden 2019 presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,"['eh', 'cebong', 'jaga', 'congor', 'bicara', 'salah', 'bong', '2019', 'presiden', '2019', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
USER GW berubah menjadi remaja dengan lagu-lagumu\nKok sekarang kamu jadi anak bodoh. Apa karena udah kenyang jadi tulalit',1,1,1,0,0,0,0,0,1,1,0,0,gue berangkat remaja lagu lagu cebong dungu kenyang tulalit,"['gue', 'berangkat', 'remaja', 'lagu', 'lagu', 'cebong', 'dungu', 'kenyang', 'tulalit']"
PENGGUNA PENGGUNA Oh unta bodoh. Sayang sekali orang tuamu melahirkan hewan sepertimu. Penduduk dasar bumi dtr. PKS terkutuk',1,1,0,1,0,0,0,0,1,0,1,0,eh onta tolol kasihan orang tua lahir ekor binatang sepe i mu dasar kaum bumi datar partai adil sejahtera laknat,"['eh', 'onta', 'tolol', 'kasihan', 'orang', 'tua', 'lahir', 'ekor', 'binatang', 'sepe', 'i', 'mu', 'dasar', 'kaum', 'bumi', 'datar', 'partai', 'adil', 'sejahtera', 'laknat']"
"USER rezim ini keren setelah Orde Baru yang membuat kontrak dan membuat rakyat menderita, tidak ada satu pun Presiden yang bisa membuat Freeport memberi saham besar \n\hanya Jokowi yang bisa \nkalau ada yang sinis berarti mereka antek asing \n\n#IndonesiaControlsFreeport \n#Joko",1,0,0,1,0,0,0,0,1,0,1,0,rezim keren orde bikin kontrak bikin sengsara rakyat presiden bikin freepo saham gede jokowi nyinyir bera i antek asing indonesiakuasaifreepo joko,"['rezim', 'keren', 'orde', 'bikin', 'kontrak', 'bikin', 'sengsara', 'rakyat', 'presiden', 'bikin', 'freepo', 'saham', 'gede', 'jokowi', 'nyinyir', 'bera', 'i', 'antek', 'asing', 'indonesiakuasaifreepo', 'joko']"
"PENGGUNA Lihat saja ke arah lain, unta.'",1,1,1,0,0,0,0,0,1,1,0,0,sirik nih onta,"['sirik', 'nih', 'onta']"
"PENGGUNA Bukan, yang punya kampret itu bukan cebong..'",1,1,0,1,0,0,0,0,1,0,1,0,ah kampret cebong,"['ah', 'kampret', 'cebong']"
USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Rezim cebong...tidak mau melihat realita rakyat.',1,1,1,0,0,0,0,0,1,1,0,0,rezim cebong lihat realita rakyat,"['rezim', 'cebong', 'lihat', 'realita', 'rakyat']"
USER Ternyata selama ini saya yang salah...\nDasar penipu bejat...dikutuk...sering disunat...!!!',1,1,1,0,0,0,0,0,1,1,0,0,nyata gue salah sangka dasar tipu bejat laknat sunat,"['nyata', 'gue', 'salah', 'sangka', 'dasar', 'tipu', 'bejat', 'laknat', 'sunat']"
PENGGUNA Hdh lucu sekali bodoh',1,1,1,0,0,0,1,0,0,1,0,0,hdh cakap cakap bolot,"['hdh', 'cakap', 'cakap', 'bolot']"
Median: Mayoritas Masyarakat Tak Ingin Jokowi Jadi Presiden Lagi; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,median mayoritas rakyat jokowi presiden 2019 ganti presiden,"['median', 'mayoritas', 'rakyat', 'jokowi', 'presiden', '2019', 'ganti', 'presiden']"
INILAH YANG UNIV INI NGEDOWING CCDNYA BANYAK GWE))',1,1,0,1,0,0,0,0,1,0,1,0,sih universitas turun mulu cacat banget kesal gue,"['sih', 'universitas', 'turun', 'mulu', 'cacat', 'banget', 'kesal', 'gue']"
"RT USER ""Prabowo Subianto tetaplah Prabowo Subianto yang merupakan anak kandung Soemitro Djojohadikoesoemo"" penghianat bangsa URL",1,0,1,0,0,0,0,0,1,1,0,0,prabowo subianto prabowo subianto rupa anak biologis soemitro djojohadikoesoemo penghianat bangsa uniform resource locator,"['prabowo', 'subianto', 'prabowo', 'subianto', 'rupa', 'anak', 'biologis', 'soemitro', 'djojohadikoesoemo', 'penghianat', 'bangsa', 'uniform', 'resource', 'locator']"
"barangsiapa bertakwa kepada Allah & berserah diri kepadaNya, maka dialah yang dapat menang (24:52) SALAH, takutlah Densus 88",1,0,0,1,1,0,0,0,0,0,1,0,barang takut allah be akwa menang 24 52 salah takut betasemen khusus 88,"['barang', 'takut', 'allah', 'be', 'akwa', 'menang', '24', '52', 'salah', 'takut', 'betasemen', 'khusus', '88']"
"USER USER Bagi generasi muda yang sudah buta dan tuli terhadap segala kenyataan yang menimpa negeri ini tentu akan selalu membela rezim ini,\nMereka terlalu mudah diindoktrinasi oleh pidato\xc2\xb2 dan data indehoi\xc2\xb2 dari pemerintah ...'",1,1,0,1,0,0,1,0,0,0,1,0,cebong buta tuli nyata timpa negeri bela rezim gampang doktrin pidato data indehoi perintah,"['cebong', 'buta', 'tuli', 'nyata', 'timpa', 'negeri', 'bela', 'rezim', 'gampang', 'doktrin', 'pidato', 'data', 'indehoi', 'perintah']"
"menurut TAP MPRS, dia harus dipecat... kalau Jokowi diam saja... berarti Jokowi pelanggar TAP MPRS! pantas digulingkan! kalau MPR, takutnya... 98 ULANG",1,0,1,0,0,0,0,0,1,0,0,1,sesuai tap majelis musyawarat rakyat pecat jokowi diam jokowi langgar tap majelis musyawarat rakyat layak lengser majelis musyawarat rakyat takut 98 ulang,"['sesuai', 'tap', 'majelis', 'musyawarat', 'rakyat', 'pecat', 'jokowi', 'diam', 'jokowi', 'langgar', 'tap', 'majelis', 'musyawarat', 'rakyat', 'layak', 'lengser', 'majelis', 'musyawarat', 'rakyat', 'takut', '98', 'ulang']"
"USER Ibu Lambe Monyong.....kamu, kalau sama bajingan yang bodoh banget, jalan-jalan aja, yee Lambe Monyong, kamu bodoh...Dasar URL bodoh",1,1,1,0,0,0,1,0,0,1,0,0,mak lambe monyong bajing diam iya lambe monyong dasar goblokkkk uniform resource locator,"['mak', 'lambe', 'monyong', 'bajing', 'diam', 'iya', 'lambe', 'monyong', 'dasar', 'goblokkkk', 'uniform', 'resource', 'locator']"
PENGGUNA PENGGUNA Kamu manis,1,1,1,0,0,0,0,0,1,1,0,0,cocot kintil,"['cocot', 'kintil']"
"DIAM, KAMU DANIEL GILA, YA?",1,1,1,0,0,0,0,0,1,1,0,0,diam anjing daniel edan ya,"['diam', 'anjing', 'daniel', 'edan', 'ya']"
"PENGGUNA PENGGUNA PENGGUNA adalah orang bodoh, dia seorang pria",1,1,1,0,0,0,0,1,0,1,0,0,tolol sih cal laki,"['tolol', 'sih', 'cal', 'laki']"
USER Persib Kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,persib kunyuk,"['persib', 'kunyuk']"
PENGGUNA Cupu Anda.',1,1,1,0,0,0,0,0,1,1,0,0,cupu,['cupu']
USER Bolehkah aku ikut mengejar orang bodoh ini?',1,1,1,0,0,0,0,0,1,1,0,0,ya tabok orang,"['ya', 'tabok', 'orang']"
"Komite Pemberantasan Korupsi (KPK) sebagai lembaga negara yang memberantas korupsi tidak bisa dilemahkan, apalagi yang melemahkannya adalah DPR. URL",1,0,0,1,0,0,0,0,1,0,1,0,komisi berantas korupsi lembaga negara berantas korupsi lemah lemah dewan wakil rakyat uniform resource locator,"['komisi', 'berantas', 'korupsi', 'lembaga', 'negara', 'berantas', 'korupsi', 'lemah', 'lemah', 'dewan', 'wakil', 'rakyat', 'uniform', 'resource', 'locator']"
RT USER: USER Sejak kapan Perizinan Satu Pintu berada di bawah Camat?,1,1,0,1,0,0,1,0,0,0,1,0,izin pintu camat politis ai rampok otak e cacing bilang,"['izin', 'pintu', 'camat', 'politis', 'ai', 'rampok', 'otak', 'e', 'cacing', 'bilang']"
USER USER Geeky seperti Anda sedang mengikuti parade 17-an,1,1,1,0,0,0,0,0,1,1,0,0,culun kayak pawai tujuh bas,"['culun', 'kayak', 'pawai', 'tujuh', 'bas']"
RT USER: USER USER USER Turunkan PDI P karena PDI P adalah perubahan nama PKI,1,0,0,1,0,1,0,0,0,0,0,1,ganyang partai demokrasi indonesia p partai demokrasi indonesia p ubah nama partai komunis indonesia,"['ganyang', 'partai', 'demokrasi', 'indonesia', 'p', 'partai', 'demokrasi', 'indonesia', 'p', 'ubah', 'nama', 'partai', 'komunis', 'indonesia']"
RT USER tapi kok ada umat Islam yang mau tunduk di ketiak rezim anti Islam ini cc USER,1,0,0,1,1,0,0,0,0,0,1,0,ya orang orang islam tunduk ketiak rezim anti islam cc,"['ya', 'orang', 'orang', 'islam', 'tunduk', 'ketiak', 'rezim', 'anti', 'islam', 'cc']"
USER USER USER USER USER Stress kalian Ahoker Taikers,1,1,0,1,0,0,0,0,1,0,1,0,stres ahoker tai,"['stres', 'ahoker', 'tai']"
USER USER USER USER Harga diri Anda turun 180 derajat karena otak Anda bercampur nanah dan air kencing unta. Kapan kamu sadar wow!?\n#2019GantiTelor',1,1,1,0,0,0,0,0,1,1,0,0,harga turun 180 derajat otak campur nanah kencing onta sadar woi 2019 ganti telor,"['harga', 'turun', '180', 'derajat', 'otak', 'campur', 'nanah', 'kencing', 'onta', 'sadar', 'woi', '2019', 'ganti', 'telor']"
USER Pak USER Kemenag harus mengungkap ajaran bodoh & biadab dalam Alquran agar masyarakat tidak tertipu,1,1,0,1,1,0,0,0,0,0,1,0,menteri agama ajar dungu biadab alquran masyarakat te ipu,"['menteri', 'agama', 'ajar', 'dungu', 'biadab', 'alquran', 'masyarakat', 'te', 'ipu']"
USER Laki-laki itu sampah haha. Jap daler sangat buruk bagi penyandang disabilitas.',1,1,1,0,0,0,1,0,0,1,0,0,men are sampah wkwk jap daler pahal orang cacat,"['men', 'are', 'sampah', 'wkwk', 'jap', 'daler', 'pahal', 'orang', 'cacat']"
"RT USER: Ayo, ayo anjing ini, kalau ada yang buat kaos, aku beli. Hajjjssjhs'",1,1,1,0,0,0,0,0,1,1,0,0,maju anjing nih orang tshi beli haha,"['maju', 'anjing', 'nih', 'orang', 'tshi', 'beli', 'haha']"
"Kalau seniman berasal dari desa, dia mau berkarya, tapi tinggal dari wilayah desa/desa saja!! Hp anakku semua ada di Cemplungin!! Saya membelinya menggunakan Halal Sweat!! Itu bukan akibat mengangkangi laki-laki seseorang!!'",1,1,0,1,0,1,0,1,0,0,1,0,a is kampung gmnin udik kampung handphone anak gue cemplung gue beli pakai keringat halal hasil kangkang laki orang,"['a', 'is', 'kampung', 'gmnin', 'udik', 'kampung', 'handphone', 'anak', 'gue', 'cemplung', 'gue', 'beli', 'pakai', 'keringat', 'halal', 'hasil', 'kangkang', 'laki', 'orang']"
Apa jadinya jika Wagub tidak konsisten USER USER USER MeikartaGate,1,0,1,0,0,0,0,0,1,1,0,0,jabar wakil gubernur konsisten meika agate,"['jabar', 'wakil', 'gubernur', 'konsisten', 'meika', 'agate']"
2019 Ganti Presiden_Yang suka menebar janji turun jabatan,1,0,1,0,0,0,0,0,1,0,0,1,2019 ganti presiden suka umbar janji lengser,"['2019', 'ganti', 'presiden', 'suka', 'umbar', 'janji', 'lengser']"
"PENGGUNA Hindari partai politik yang mengayomi preman, penista agama, koruptor, pembohong, penjual aset negara, importir kuli yang suka berhutang.'",1,1,0,1,0,0,0,0,1,0,1,0,hindar partai politik lindung preman nista agama koruptor bohong jual aset negara impor kuli asing suka utang,"['hindar', 'partai', 'politik', 'lindung', 'preman', 'nista', 'agama', 'koruptor', 'bohong', 'jual', 'aset', 'negara', 'impor', 'kuli', 'asing', 'suka', 'utang']"
19. Yang berakhir adalah KHILAFAH yang dicapai dengan membentuk partai. Penerus DI/TII sama berbahayanya dengan ideologi komunis USER USER,1,0,0,1,0,1,0,0,0,0,1,0,19 khilafah tempuh bikin ai tii bahaya ideologi komunis,"['19', 'khilafah', 'tempuh', 'bikin', 'ai', 'tii', 'bahaya', 'ideologi', 'komunis']"
USER Anjirr paypal benar-benar tidak membebankan biaya kepada saya',1,1,1,0,0,0,0,0,1,1,0,0,anjir paypal anjing banget kena fee nya,"['anjir', 'paypal', 'anjing', 'banget', 'kena', 'fee', 'nya']"
"PENGGUNA keluarga petir, hmm, entahlah. orang desa",1,1,1,0,0,0,0,0,1,1,0,0,keluarga halilintar hem km tau udik,"['keluarga', 'halilintar', 'hem', 'km', 'tau', 'udik']"
USER USER USER USER USER pada dasarnya adalah satu kata untuk teroris JANCUK.,1,1,0,1,0,0,0,0,1,0,1,0,pokok teroris jancuk,"['pokok', 'teroris', 'jancuk']"
"USER Datang ke PSK karena sebelumnya saya mendapat tawaran dari Gerindra, kalau Joko Wi jadi orang, masyarakat enggan suruh jual diri, bisa bantu saya.'",1,1,1,0,0,0,0,1,0,1,0,0,kerja seks komersial tawar gerindra joko wi rakyat kere suruh jual kali bantu,"['kerja', 'seks', 'komersial', 'tawar', 'gerindra', 'joko', 'wi', 'rakyat', 'kere', 'suruh', 'jual', 'kali', 'bantu']"
Tahun lalu USER dilaporkan oleh Pospera yang mengaku sebagai pendukung USER. Kini USER dikabarkan menjadi repdem organisasi sayap PDIP.,1,0,1,0,0,0,0,0,1,1,0,0,lapor posko juang rakyat dukung lapor rawan juang demokrasi organisasi sayap partai demokrasi indonesia juang,"['lapor', 'posko', 'juang', 'rakyat', 'dukung', 'lapor', 'rawan', 'juang', 'demokrasi', 'organisasi', 'sayap', 'partai', 'demokrasi', 'indonesia', 'juang']"
Hidup Lelah. Orang-orang yang berada di luar gedung berteriak bahwa Jokowi membela komunis. antek Orla. Mereka yang berada di gedung mentweet bahwa Jokowi menindas hak asasi manusia yang biasa-biasa saja seperti Orde Baru,1,0,0,1,0,0,0,0,1,0,1,0,lelah hayati gedung teriak jokowi bela komunis antek orde gedung mentwit jokowi represif medioker ham kayak orde,"['lelah', 'hayati', 'gedung', 'teriak', 'jokowi', 'bela', 'komunis', 'antek', 'orde', 'gedung', 'mentwit', 'jokowi', 'represif', 'medioker', 'ham', 'kayak', 'orde']"
USER USER USER USER USER Gaya ramahnya seperti jiancok Silit Boar Gus Guss',1,1,1,0,0,0,0,0,1,1,0,0,model ceramah nya kayak jancuk silit celeng gus gus,"['model', 'ceramah', 'nya', 'kayak', 'jancuk', 'silit', 'celeng', 'gus', 'gus']"
USER USER USER Cebong yang baru selesai.\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nTidak berbau.',1,1,1,0,0,0,0,0,1,1,0,0,cebong ya bau amis,"['cebong', 'ya', 'bau', 'amis']"
Asma Dewi tertangkap. Alumni 212 sekaligus pendukung Anies Sandi dan juga loyalis Prabowo,1,0,1,0,0,0,0,0,1,1,0,0,asma dewi ciduk alumni 212 dukung anies sandi loyalis prabowo,"['asma', 'dewi', 'ciduk', 'alumni', '212', 'dukung', 'anies', 'sandi', 'loyalis', 'prabowo']"
"Fakta Pilkada DKI. PENGGUNA IJP dukung Anis-Sandi! 2014, belum ada obat! Setelah 1 tahun menjadi pecandu, mohon dukungannya kepada Anies Sandi!!!",1,0,1,0,0,0,0,0,1,1,0,0,fakta pilih kepala daerah daerah khusus ibukota imbal jasa jamin dukung anises sandi 2014 narkoba iya candu 1 dukung anies sandi,"['fakta', 'pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'imbal', 'jasa', 'jamin', 'dukung', 'anises', 'sandi', '2014', 'narkoba', 'iya', 'candu', '1', 'dukung', 'anies', 'sandi']"
USER Buuwhaha... Zonk jadi menteri media sosial... cocok buat banyak orang... Bukankah itu tugasnya Zonk?,1,1,1,0,0,0,0,0,1,1,0,0,haha apes menteri media sosial cocok cocot buka kerja apes,"['haha', 'apes', 'menteri', 'media', 'sosial', 'cocok', 'cocot', 'buka', 'kerja', 'apes']"
USER USER Hijab tapi akhlaknya kayak pecundang\nCuihhh!!!',1,1,1,0,0,0,0,1,0,1,0,0,jilbab akhlak pecun cuihhh,"['jilbab', 'akhlak', 'pecun', 'cuihhh']"
"RT USER: USER Nipu kok masih berani bilang Allah sedang menguji kamu? Hadeh...maaf, itu bodoh.",1,1,1,0,0,0,1,0,0,1,0,0,tipu berani bilang uji allah aduh ampun deh bodoh bin idiot orang,"['tipu', 'berani', 'bilang', 'uji', 'allah', 'aduh', 'ampun', 'deh', 'bodoh', 'bin', 'idiot', 'orang']"
"USER USER Pret.. kampret, Tidak mendukung pergantian presiden di tahun 2019.. tapi siapa presidenmu??? Rocky gerung kapir thaa???'",1,1,1,0,0,0,0,0,1,1,0,0,pret kampret dukung 2019 ganti presiden presiden sapa rocky gerung kafir kah,"['pret', 'kampret', 'dukung', '2019', 'ganti', 'presiden', 'presiden', 'sapa', 'rocky', 'gerung', 'kafir', 'kah']"
Apa kabar dengan gerakan komunis yang sedang bersembunyi? #AntiJIL #AntiSyiah #AntiKomunis :) #RestoreMediaIslam',1,0,0,1,1,0,0,0,0,0,1,0,gera komunis langsung sembunyi kabar kah anti jaring islam liberal anti syiah anti komunis media islam,"['gera', 'komunis', 'langsung', 'sembunyi', 'kabar', 'kah', 'anti', 'jaring', 'islam', 'liberal', 'anti', 'syiah', 'anti', 'komunis', 'media', 'islam']"
Pengguna RT PENGGUNA,1,0,1,0,0,0,0,0,1,1,0,0,iya akun hutang negara pimpin kalah gunung sahari,"['iya', 'akun', 'hutang', 'negara', 'pimpin', 'kalah', 'gunung', 'sahari']"
Mpok Silvi menyindir pertanyaannya tapi sayangnya dia salah kaprah! Maklum saja ini ememamak! Debat Final DKI Debat Final Pilkada JKT,1,1,1,0,0,0,0,0,1,1,0,0,empok silvy nyinyir melulu pe anyaan nya sayang sesat maklum sih dese mak mak devat final daerah khusus ibukota debat final pilih kepala daerah jakarta,"['empok', 'silvy', 'nyinyir', 'melulu', 'pe', 'anyaan', 'nya', 'sayang', 'sesat', 'maklum', 'sih', 'dese', 'mak', 'mak', 'devat', 'final', 'daerah', 'khusus', 'ibukota', 'debat', 'final', 'pilih', 'kepala', 'daerah', 'jakarta']"
"Allah SWT Izinkan Harta Dijarah, Tapi Malah Janjikan Banyak Penjarahan, Umat Islam Harus Buang Islam Sebelum Teriakkan Jangan Korupsi",1,1,0,1,1,0,0,0,0,0,1,0,allah subhanahu wa taala halal a rampas janji rampas muslim buang islam teriak no korupsi,"['allah', 'subhanahu', 'wa', 'taala', 'halal', 'a', 'rampas', 'janji', 'rampas', 'muslim', 'buang', 'islam', 'teriak', 'no', 'korupsi']"
"USER USER USER USER USER USER Wajah kontol Bambang!!! Anda menghina ulama, saya akan hajar mereka!!! Dasar antek komunis...'",1,1,1,0,0,1,1,1,0,1,0,0,bambang muka kontol hina ulama gue hajar dasar antek komunis,"['bambang', 'muka', 'kontol', 'hina', 'ulama', 'gue', 'hajar', 'dasar', 'antek', 'komunis']"
"PENGGUNA Dari wajahnya saja dia terlihat bodoh, munafik, pura-pura pintar, pura-pura suci... setan.'",1,1,1,0,0,0,1,0,0,1,0,0,wajah lihat beloon munafik sok pintar sok suci iblis,"['wajah', 'lihat', 'beloon', 'munafik', 'sok', 'pintar', 'sok', 'suci', 'iblis']"
"PENGGUNA PENGGUNA Hati-hati sama marga unta, nanti dituduh ngomongin Ahok kafir, image hahaha, hati-hati marga unta cari taktik biar makin sinis \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\ x9f\x98\x82'",1,1,0,1,0,0,0,0,1,0,1,0,hati hati bani onta nyinyir bilang ahok sih kafir citra wkwk hati hati bani onta cari taktik nyinyir,"['hati', 'hati', 'bani', 'onta', 'nyinyir', 'bilang', 'ahok', 'sih', 'kafir', 'citra', 'wkwk', 'hati', 'hati', 'bani', 'onta', 'cari', 'taktik', 'nyinyir']"
"USER Segera Telusuri Pertemuan Hatta Ali dengan Setya Novanto, Ini Kasus Luar Biasa. Pecat saja Hakim Cepi, yang jelas dia sedang menggoda.",1,0,1,0,0,0,0,0,1,1,0,0,telusur cepat pe emuan hatta ali setya novanto pecat hakim sepi main mata,"['telusur', 'cepat', 'pe', 'emuan', 'hatta', 'ali', 'setya', 'novanto', 'pecat', 'hakim', 'sepi', 'main', 'mata']"
"USER Kafir asli biasanya hanya menang mulutnya berbusa, di dunia nyata mereka hanya pecundang...oh Wowo penyembahnya'",1,1,1,0,1,0,0,0,0,1,0,0,kafir asli menang busa mulut alam nyata cundang oh puja prabowo,"['kafir', 'asli', 'menang', 'busa', 'mulut', 'alam', 'nyata', 'cundang', 'oh', 'puja', 'prabowo']"
Indonesia mengalami kemunduran karena Jokowi dan kroni-kroninya tidak mampu mengatasi masalah URL,1,0,0,1,0,0,0,0,1,0,1,0,indonesia mundur jokowi kroni kroni kelola isu uniform resource locator,"['indonesia', 'mundur', 'jokowi', 'kroni', 'kroni', 'kelola', 'isu', 'uniform', 'resource', 'locator']"
PENGGUNA NJING NAJIS BGT MINO JELE',1,1,1,0,0,0,0,0,1,1,0,0,anjing najis banget mino jelek,"['anjing', 'najis', 'banget', 'mino', 'jelek']"
USER USER USER USER USER USER USER USER USER Tak ada kehidupan bagi kecebong kalau tidak memproduksi dan memakan hoax.',1,1,0,1,0,0,0,0,1,0,1,0,hidup cebong produksi makan hoaks,"['hidup', 'cebong', 'produksi', 'makan', 'hoaks']"
"USER USER Semuanya takkan pernah selesai\nSelama pejabatnya pencuri, wakil rakyatnya penghianat, pejabatnya penipu...semua birokrasi dari semua departemen doyan maksiat.\nBahkan banyak orang yang doyan penusuk pantat .\n#FACupFinal'",1,1,0,1,0,0,0,0,1,0,1,0,tuntas mental jabat maling wakil rakyat khianat aparat keparat birokrasi emen suka maksiat suka tusuk pantat fa cup final,"['tuntas', 'mental', 'jabat', 'maling', 'wakil', 'rakyat', 'khianat', 'aparat', 'keparat', 'birokrasi', 'emen', 'suka', 'maksiat', 'suka', 'tusuk', 'pantat', 'fa', 'cup', 'final']"
USER USER Karena kini saatnya etnis asli Singapura mendominasi yaitu MELAY.. Orang Tionghoa hanya pendatang.. Penjajah.. Perampas :),1,0,0,1,0,1,0,0,0,0,1,0,etnis asli singapura kuasa melayu cina jajah rebut,"['etnis', 'asli', 'singapura', 'kuasa', 'melayu', 'cina', 'jajah', 'rebut']"
"PENGGUNA, Anda ingin",1,1,1,0,0,0,0,1,0,1,0,0,dasar manusia homo,"['dasar', 'manusia', 'homo']"
Umat ​​​​Kristen OpRohingya membunuh kami di Afganistan Orang Yahudi membunuh kami di Palestina tetapi “Muslim” adalah terorisnya?,1,0,0,1,1,0,0,0,0,0,1,0,op rohingya orang kristen bunuh afghanistan orang yahudi bunuh palestina muslim teroris,"['op', 'rohingya', 'orang', 'kristen', 'bunuh', 'afghanistan', 'orang', 'yahudi', 'bunuh', 'palestina', 'muslim', 'teroris']"
Apakah kamu masih mengurus urusanku? Kamu orang yang tercela',1,1,1,0,0,0,0,0,1,1,0,0,urus urus gue hina banget orang,"['urus', 'urus', 'gue', 'hina', 'banget', 'orang']"
"USER Pak USER sebagai pribadi tidak boleh peduli ditipu Islam, sebagai Menteri penipuan ini harus TERBUKA",1,0,0,1,1,0,0,0,0,0,1,0,pribadi peduli tipu islam menteri tipu buka,"['pribadi', 'peduli', 'tipu', 'islam', 'menteri', 'tipu', 'buka']"
USER USER Saya punya teman yang sangat terkejut',1,1,1,0,0,0,0,1,0,1,0,0,teman manusia homo heran,"['teman', 'manusia', 'homo', 'heran']"
"RT USER Dulu USER ngaku gak punya twitter, dulu bilang gak bakalan digusur, sekarang semua digusur, rakyat menderita",1,0,1,0,0,0,0,0,1,1,0,0,twitter gusur gusur rakyat derita,"['twitter', 'gusur', 'gusur', 'rakyat', 'derita']"
"MEMANAS! Tak Terima Disebut Korban Jonru Ginting, Netizen Protes: Kami Korban Jokowi",1,0,1,0,0,0,0,0,1,1,0,0,panas terima korban jonru ginting warganet protes korban jokowi,"['panas', 'terima', 'korban', 'jonru', 'ginting', 'warganet', 'protes', 'korban', 'jokowi']"
USER Dealer sudah mati dan bangkrut.,1,1,1,0,0,0,0,0,1,1,0,0,mampus bangkrut bandar,"['mampus', 'bangkrut', 'bandar']"
